,date,%20da
2069,2011-04-27,64.83
2070,2011-04-28,66.02
2071,2011-04-29,68.31
2072,2011-05-02,59.43
2073,2011-05-03,50.46
2074,2011-05-04,41.98
2075,2011-05-05,38.64
2076,2011-05-06,42.08
2077,2011-05-09,48.79
2078,2011-05-10,61.12
2079,2011-05-11,48.2
2080,2011-05-12,53.32
2081,2011-05-13,41.8
2082,2011-05-16,33.64
2083,2011-05-17,30.31
2084,2011-05-18,39.24
2085,2011-05-19,41.15
2086,2011-05-20,34.98
2087,2011-05-23,23.82
2088,2011-05-24,22.5
2089,2011-05-25,29.19
2090,2011-05-26,38.98
2091,2011-05-27,47.87
2092,2011-05-31,61.92
2093,2011-06-01,35.04
2094,2011-06-02,35.52
2095,2011-06-03,25.93
2096,2011-06-06,17.55
2097,2011-06-07,20.48
2098,2011-06-08,17.8
2099,2011-06-09,22.97
2100,2011-06-10,16.78
2101,2011-06-13,15.62
2102,2011-06-14,26.81
2103,2011-06-15,16.43
2104,2011-06-16,20.39
2105,2011-06-17,24.85
2106,2011-06-20,31.77
2107,2011-06-21,49.43
2108,2011-06-22,43.87
2109,2011-06-23,43.89
2110,2011-06-24,40.79
2111,2011-06-27,50.46
2112,2011-06-28,65.32
2113,2011-06-29,72.24
2114,2011-06-30,79.11
2115,2011-07-01,85.4
2116,2011-07-05,84.28
2117,2011-07-06,84.36
2118,2011-07-07,88.9
2119,2011-07-08,85.52
2120,2011-07-11,70.36
2121,2011-07-12,65.61
2122,2011-07-13,70.63
2123,2011-07-14,54.69
2124,2011-07-15,56.76
2125,2011-07-18,40.51
2126,2011-07-19,55.73
2127,2011-07-20,54.37
2128,2011-07-21,64.96
2129,2011-07-22,61.08
2130,2011-07-25,47.88
2131,2011-07-26,41.2
2132,2011-07-27,22.38
2133,2011-07-28,23.17
2134,2011-07-29,22.18
2135,2011-08-01,23.0
2136,2011-08-02,14.32
2137,2011-08-03,17.48
2138,2011-08-04,6.72
2139,2011-08-05,6.22
2140,2011-08-08,1.82
2141,2011-08-09,6.5
2142,2011-08-10,3.6
2143,2011-08-11,7.65
2144,2011-08-12,8.64
2145,2011-08-15,17.55
2146,2011-08-16,14.41
2147,2011-08-17,17.08
2148,2011-08-18,8.21
2149,2011-08-19,6.98
2150,2011-08-22,8.38
2151,2011-08-23,20.73
2152,2011-08-24,29.87
2153,2011-08-25,20.29
2154,2011-08-26,36.52
2155,2011-08-29,71.76
2156,2011-08-30,77.05
2157,2011-08-31,80.84
2158,2011-09-01,67.6
2159,2011-09-02,42.06
2160,2011-09-06,32.84
2161,2011-09-07,65.76
2162,2011-09-08,46.95
2163,2011-09-09,25.2
2164,2011-09-12,28.68
2165,2011-09-13,42.24
2166,2011-09-14,58.57
2167,2011-09-15,68.1
2168,2011-09-16,67.12
2169,2011-09-19,50.15
2170,2011-09-20,39.09
2171,2011-09-21,21.28
2172,2011-09-22,9.81
2173,2011-09-23,14.37
2174,2011-09-26,21.9
2175,2011-09-27,35.96
2176,2011-09-28,17.93
2177,2011-09-29,29.14
2178,2011-09-30,18.21
2179,2011-10-03,6.06
2180,2011-10-04,23.44
2181,2011-10-05,32.5
2182,2011-10-06,48.51
2183,2011-10-07,34.26
2184,2011-10-10,62.78
2185,2011-10-11,65.77
2186,2011-10-12,75.83
2187,2011-10-13,77.31
2188,2011-10-14,84.9
2189,2011-10-17,72.72
2190,2011-10-18,83.46
2191,2011-10-19,75.75
2192,2011-10-20,74.72
2193,2011-10-21,82.29
2194,2011-10-24,89.71
2195,2011-10-25,81.23
2196,2011-10-26,85.38
2197,2011-10-27,91.76
2198,2011-10-28,91.0
2199,2011-10-31,84.04
2200,2011-11-01,57.65
2201,2011-11-02,72.08
2202,2011-11-03,80.14
2203,2011-11-04,74.32
2204,2011-11-07,71.93
2205,2011-11-08,76.91
2206,2011-11-09,42.08
2207,2011-11-10,47.71
2208,2011-11-11,66.07
2209,2011-11-14,52.0
2210,2011-11-15,59.49
2211,2011-11-16,43.27
2212,2011-11-17,29.88
2213,2011-11-18,30.78
2214,2011-11-21,17.89
2215,2011-11-22,16.45
2216,2011-11-23,10.26
2217,2011-11-25,8.95
2218,2011-11-28,21.71
2219,2011-11-29,22.44
2220,2011-11-30,63.69
2221,2011-12-01,57.36
2222,2011-12-02,63.26
2223,2011-12-05,72.97
2224,2011-12-06,73.19
2225,2011-12-07,73.32
2226,2011-12-08,47.23
2227,2011-12-09,70.28
2228,2011-12-12,57.44
2229,2011-12-13,41.54
2230,2011-12-14,36.3
2231,2011-12-15,44.52
2232,2011-12-16,48.23
2233,2011-12-19,35.29
2234,2011-12-20,62.99
2235,2011-12-21,63.24
2236,2011-12-22,67.57
2237,2011-12-23,67.59
2238,2011-12-27,65.73
2239,2011-12-28,47.95
2240,2011-12-29,59.8
2241,2011-12-30,59.61
2242,2012-01-03,76.03
2243,2012-01-04,71.45
2244,2012-01-05,74.05
2245,2012-01-06,70.81
2246,2012-01-09,71.3
2247,2012-01-10,79.36
2248,2012-01-11,78.91
2249,2012-01-12,79.31
2250,2012-01-13,72.94
2251,2012-01-17,71.74
2252,2012-01-18,79.62
2253,2012-01-19,78.43
2254,2012-01-20,79.56
2255,2012-01-23,77.72
2256,2012-01-24,78.08
2257,2012-01-25,81.97
2258,2012-01-26,79.19
2259,2012-01-27,79.22
2260,2012-01-30,72.57
2261,2012-01-31,71.36
2262,2012-02-01,80.3
2263,2012-02-02,79.75
2264,2012-02-03,85.1
2265,2012-02-06,82.88
2266,2012-02-07,82.33
2267,2012-02-08,82.17
2268,2012-02-09,78.15
2269,2012-02-10,65.34
2270,2012-02-13,72.41
2271,2012-02-14,64.34
2272,2012-02-15,57.38
2273,2012-02-16,70.53
2274,2012-02-17,70.93
2275,2012-02-21,64.04
2276,2012-02-22,55.91
2277,2012-02-23,65.51
2278,2012-02-24,61.64
2279,2012-02-27,58.56
2280,2012-02-28,55.44
2281,2012-02-29,44.2
2282,2012-03-01,48.54
2283,2012-03-02,40.01
2284,2012-03-05,37.32
2285,2012-03-06,23.52
2286,2012-03-07,30.61
2287,2012-03-08,41.61
2288,2012-03-09,51.86
2289,2012-03-12,49.12
2290,2012-03-13,66.57
2291,2012-03-14,58.39
2292,2012-03-15,63.87
2293,2012-03-16,64.45
2294,2012-03-19,69.94
2295,2012-03-20,62.79
2296,2012-03-21,62.81
2297,2012-03-22,52.57
2298,2012-03-23,61.09
2299,2012-03-26,74.3
2300,2012-03-27,70.26
2301,2012-03-28,62.57
2302,2012-03-29,59.9
2303,2012-03-30,58.51
2304,2012-04-02,68.78
2305,2012-04-03,57.96
2306,2012-04-04,38.29
2307,2012-04-05,35.86
2308,2012-04-09,23.19
2309,2012-04-10,13.27
2310,2012-04-11,20.53
2311,2012-04-12,31.94
2312,2012-04-13,22.77
2313,2012-04-16,26.15
2314,2012-04-17,41.53
2315,2012-04-18,34.45
2316,2012-04-19,32.96
2317,2012-04-20,39.14
2318,2012-04-23,28.16
2319,2012-04-24,37.67
2320,2012-04-25,52.79
2321,2012-04-26,60.05
2322,2012-04-27,65.96
2323,2012-04-30,60.26
2324,2012-05-01,60.63
2325,2012-05-02,60.2
2326,2012-05-03,49.54
2327,2012-05-04,36.83
2328,2012-05-07,39.35
2329,2012-05-08,38.1
2330,2012-05-09,33.87
2331,2012-05-10,38.13
2332,2012-05-11,34.78
2333,2012-05-14,26.42
2334,2012-05-15,25.05
2335,2012-05-16,22.9
2336,2012-05-17,14.57
2337,2012-05-18,11.33
2338,2012-05-21,18.31
2339,2012-05-22,16.62
2340,2012-05-23,19.35
2341,2012-05-24,23.08
2342,2012-05-25,24.73
2343,2012-05-29,36.82
2344,2012-05-30,23.67
2345,2012-05-31,26.83
2346,2012-06-01,15.25
2347,2012-06-04,17.28
2348,2012-06-05,22.78
2349,2012-06-06,46.46
2350,2012-06-07,47.94
2351,2012-06-08,54.63
2352,2012-06-11,37.19
2353,2012-06-12,51.59
2354,2012-06-13,42.45
2355,2012-06-14,54.86
2356,2012-06-15,64.83
2357,2012-06-18,63.73
2358,2012-06-19,77.21
2359,2012-06-20,74.64
2360,2012-06-21,51.06
2361,2012-06-22,62.19
2362,2012-06-25,47.81
2363,2012-06-26,51.2
2364,2012-06-27,61.46
2365,2012-06-28,60.23
2366,2012-06-29,79.09
2367,2012-07-02,80.17
2368,2012-07-03,86.11
2369,2012-07-05,85.01
2370,2012-07-06,76.13
2371,2012-07-09,71.92
2372,2012-07-10,61.78
2373,2012-07-11,60.36
2374,2012-07-12,54.82
2375,2012-07-13,64.39
2376,2012-07-16,58.57
2377,2012-07-17,61.45
2378,2012-07-18,65.56
2379,2012-07-19,63.32
2380,2012-07-20,49.13
2381,2012-07-23,35.31
2382,2012-07-24,25.89
2383,2012-07-25,28.11
2384,2012-07-26,38.4
2385,2012-07-27,55.4
2386,2012-07-30,51.7
2387,2012-07-31,47.91
2388,2012-08-01,39.28
2389,2012-08-02,36.27
2390,2012-08-03,55.97
2391,2012-08-06,60.85
2392,2012-08-07,65.0
2393,2012-08-08,62.15
2394,2012-08-09,63.01
2395,2012-08-10,62.01
2396,2012-08-13,60.93
2397,2012-08-14,59.04
2398,2012-08-15,65.53
2399,2012-08-16,73.02
2400,2012-08-17,76.23
2401,2012-08-20,74.87
2402,2012-08-21,72.31
2403,2012-08-22,66.51
2404,2012-08-23,55.55
2405,2012-08-24,60.51
2406,2012-08-27,58.59
2407,2012-08-28,60.82
2408,2012-08-29,62.21
2409,2012-08-30,46.37
2410,2012-08-31,52.27
2411,2012-09-04,59.08
2412,2012-09-05,55.82
2413,2012-09-06,74.16
2414,2012-09-07,77.53
2415,2012-09-10,74.01
2416,2012-09-11,74.88
2417,2012-09-12,75.99
2418,2012-09-13,81.72
2419,2012-09-14,83.32
2420,2012-09-17,80.18
2421,2012-09-18,78.67
2422,2012-09-19,77.2
2423,2012-09-20,71.11
2424,2012-09-21,72.11
2425,2012-09-24,69.49
2426,2012-09-25,54.34
2427,2012-09-26,47.88
2428,2012-09-27,56.28
2429,2012-09-28,47.83
2430,2012-10-01,50.15
2431,2012-10-02,49.78
2432,2012-10-03,47.66
2433,2012-10-04,55.5
2434,2012-10-05,54.43
2435,2012-10-08,48.67
2436,2012-10-09,36.09
2437,2012-10-10,34.22
2438,2012-10-11,38.68
2439,2012-10-12,33.36
2440,2012-10-15,41.24
2441,2012-10-16,52.26
2442,2012-10-17,59.54
2443,2012-10-18,53.03
2444,2012-10-19,37.82
2445,2012-10-22,37.52
2446,2012-10-23,29.35
2447,2012-10-24,28.84
2448,2012-10-25,33.52
2449,2012-10-26,32.04
2450,2012-10-31,39.54
2451,2012-11-01,49.88
2452,2012-11-02,40.35
2453,2012-11-05,43.99
2454,2012-11-06,52.98
2455,2012-11-07,32.94
2456,2012-11-08,25.56
2457,2012-11-09,26.19
2458,2012-11-12,26.86
2459,2012-11-13,24.1
2460,2012-11-14,15.84
2461,2012-11-15,15.18
2462,2012-11-16,19.52
2463,2012-11-19,34.9
2464,2012-11-20,36.93
2465,2012-11-21,43.59
2466,2012-11-23,56.29
2467,2012-11-26,57.75
2468,2012-11-27,56.13
2469,2012-11-28,61.12
2470,2012-11-29,71.34
2471,2012-11-30,72.91
2472,2012-12-03,70.32
2473,2012-12-04,70.03
2474,2012-12-05,70.73
2475,2012-12-06,70.8
2476,2012-12-07,70.64
2477,2012-12-10,71.76
2478,2012-12-11,76.44
2479,2012-12-12,72.01
2480,2012-12-13,64.36
2481,2012-12-14,60.47
2482,2012-12-17,68.0
2483,2012-12-18,75.81
2484,2012-12-19,74.56
2485,2012-12-20,76.1
2486,2012-12-21,68.9
2487,2012-12-24,64.78
2488,2012-12-26,56.36
2489,2012-12-27,53.18
2490,2012-12-28,44.93
2491,2012-12-31,67.46
2492,2013-01-02,86.61
2493,2013-01-03,85.91
2494,2013-01-04,87.97
2495,2013-01-07,84.13
2496,2013-01-08,80.43
2497,2013-01-09,82.21
2498,2013-01-10,83.21
2499,2013-01-11,80.59
2500,2013-01-14,78.43
2501,2013-01-15,78.39
2502,2013-01-16,73.76
2503,2013-01-17,78.72
2504,2013-01-18,78.35
2505,2013-01-22,81.22
2506,2013-01-23,77.73
2507,2013-01-24,77.28
2508,2013-01-25,75.72
2509,2013-01-28,75.4
2510,2013-01-29,74.98
2511,2013-01-30,65.04
2512,2013-01-31,67.16
2513,2013-02-01,73.57
2514,2013-02-04,61.05
2515,2013-02-05,67.87
2516,2013-02-06,68.37
2517,2013-02-07,61.47
2518,2013-02-08,65.83
2519,2013-02-11,64.78
2520,2013-02-12,67.12
2521,2013-02-13,67.09
2522,2013-02-14,66.59
2523,2013-02-15,63.88
2524,2013-02-19,69.06
2525,2013-02-20,53.55
2526,2013-02-21,43.35
2527,2013-02-22,53.39
2528,2013-02-25,33.39
2529,2013-02-26,38.73
2530,2013-02-27,48.54
2531,2013-02-28,48.58
2532,2013-03-01,50.21
2533,2013-03-04,52.99
2534,2013-03-05,61.34
2535,2013-03-06,63.25
2536,2013-03-07,66.56
2537,2013-03-08,72.06
2538,2013-03-11,71.47
2539,2013-03-12,68.88
2540,2013-03-13,69.74
2541,2013-03-14,75.71
2542,2013-03-15,72.13
2543,2013-03-18,67.57
2544,2013-03-19,64.06
2545,2013-03-20,69.82
2546,2013-03-21,62.58
2547,2013-03-22,65.38
2548,2013-03-25,61.05
2549,2013-03-26,62.77
2550,2013-03-27,60.55
2551,2013-03-28,62.14
2552,2013-04-01,48.09
2553,2013-04-02,45.29
2554,2013-04-03,33.16
2555,2013-04-04,37.09
2556,2013-04-05,34.44
2557,2013-04-08,40.59
2558,2013-04-09,41.26
2559,2013-04-10,58.39
2560,2013-04-11,58.82
2561,2013-04-12,53.94
2562,2013-04-15,26.3
2563,2013-04-16,39.28
2564,2013-04-17,27.15
2565,2013-04-18,24.79
2566,2013-04-19,34.01
2567,2013-04-22,35.82
2568,2013-04-23,51.38
2569,2013-04-24,56.32
2570,2013-04-25,62.7
2571,2013-04-26,57.54
2572,2013-04-29,66.05
2573,2013-04-30,69.67
2574,2013-05-01,49.2
2575,2013-05-02,60.22
2576,2013-05-03,71.93
2577,2013-05-06,74.05
2578,2013-05-07,77.54
2579,2013-05-08,79.53
2580,2013-05-09,75.27
2581,2013-05-10,78.3
2582,2013-05-13,75.33
2583,2013-05-14,78.64
2584,2013-05-15,78.29
2585,2013-05-16,74.53
2586,2013-05-17,77.21
2587,2013-05-20,76.75
2588,2013-05-21,76.61
2589,2013-05-22,63.61
2590,2013-05-23,61.93
2591,2013-05-24,60.18
2592,2013-05-28,67.03
2593,2013-05-29,57.02
2594,2013-05-30,60.48
2595,2013-05-31,47.8
2596,2013-06-03,51.85
2597,2013-06-04,44.15
2598,2013-06-05,31.18
2599,2013-06-06,38.69
2600,2013-06-07,46.79
2601,2013-06-10,51.82
2602,2013-06-11,39.2
2603,2013-06-12,32.23
2604,2013-06-13,47.26
2605,2013-06-14,37.86
2606,2013-06-17,47.68
2607,2013-06-18,58.17
2608,2013-06-19,43.97
2609,2013-06-20,24.07
2610,2013-06-21,29.06
2611,2013-06-24,20.78
2612,2013-06-25,29.64
2613,2013-06-26,33.75
2614,2013-06-27,50.12
2615,2013-06-28,49.97
2616,2013-07-01,61.94
2617,2013-07-02,59.74
2618,2013-07-03,59.97
2619,2013-07-05,69.19
2620,2013-07-08,72.34
2621,2013-07-09,76.78
2622,2013-07-10,78.55
2623,2013-07-11,85.67
2624,2013-07-12,85.8
2625,2013-07-15,86.86
2626,2013-07-16,85.86
2627,2013-07-17,86.73
2628,2013-07-18,87.51
2629,2013-07-19,86.38
2630,2013-07-22,86.11
2631,2013-07-23,83.27
2632,2013-07-24,75.6
2633,2013-07-25,78.22
2634,2013-07-26,72.2
2635,2013-07-29,62.6
2636,2013-07-30,60.9
2637,2013-07-31,59.38
2638,2013-08-01,66.13
2639,2013-08-02,64.33
2640,2013-08-05,63.83
2641,2013-08-06,54.9
2642,2013-08-07,46.62
2643,2013-08-08,51.89
2644,2013-08-09,49.27
2645,2013-08-12,50.64
2646,2013-08-13,49.88
2647,2013-08-14,45.83
2648,2013-08-15,32.76
2649,2013-08-16,32.08
2650,2013-08-19,25.89
2651,2013-08-20,33.37
2652,2013-08-21,27.5
2653,2013-08-22,41.93
2654,2013-08-23,43.94
2655,2013-08-26,41.15
2656,2013-08-27,23.17
2657,2013-08-28,26.37
2658,2013-08-29,32.48
2659,2013-08-30,24.18
2660,2013-09-03,31.93
2661,2013-09-04,41.66
2662,2013-09-05,46.25
2663,2013-09-06,48.11
2664,2013-09-09,64.14
2665,2013-09-10,71.52
2666,2013-09-11,72.1
2667,2013-09-12,67.23
2668,2013-09-13,70.38
2669,2013-09-16,71.56
2670,2013-09-17,75.56
2671,2013-09-18,80.49
2672,2013-09-19,77.77
2673,2013-09-20,75.86
2674,2013-09-23,73.16
2675,2013-09-24,72.97
2676,2013-09-25,71.46
2677,2013-09-26,72.39
2678,2013-09-27,66.08
2679,2013-09-30,61.21
2680,2013-10-01,69.05
2681,2013-10-02,63.07
2682,2013-10-03,47.84
2683,2013-10-04,55.14
2684,2013-10-07,42.56
2685,2013-10-08,28.37
2686,2013-10-09,28.13
2687,2013-10-10,52.72
2688,2013-10-11,65.01
2689,2013-10-14,68.81
2690,2013-10-15,59.09
2691,2013-10-16,68.69
2692,2013-10-17,75.27
2693,2013-10-18,79.25
2694,2013-10-21,78.25
2695,2013-10-22,79.8
2696,2013-10-23,74.95
2697,2013-10-24,75.89
2698,2013-10-25,74.32
2699,2013-10-28,72.59
2700,2013-10-29,72.86
2701,2013-10-30,64.35
2702,2013-10-31,58.77
2703,2013-11-01,55.04
2704,2013-11-04,60.16
2705,2013-11-05,53.32
2706,2013-11-06,50.88
2707,2013-11-07,36.34
2708,2013-11-08,48.51
2709,2013-11-11,47.45
2710,2013-11-12,45.07
2711,2013-11-13,52.19
2712,2013-11-14,53.52
2713,2013-11-15,58.57
2714,2013-11-18,53.57
2715,2013-11-19,48.57
2716,2013-11-20,46.45
2717,2013-11-21,58.8
2718,2013-11-22,62.22
2719,2013-11-25,61.77
2720,2013-11-26,64.83
2721,2013-11-27,68.13
2722,2013-11-29,69.92
2723,2013-12-02,60.04
2724,2013-12-03,55.49
2725,2013-12-04,52.19
2726,2013-12-05,49.18
2727,2013-12-06,59.86
2728,2013-12-09,57.52
2729,2013-12-10,48.88
2730,2013-12-11,31.79
2731,2013-12-12,32.74
2732,2013-12-13,35.99
2733,2013-12-16,46.91
2734,2013-12-17,45.23
2735,2013-12-18,58.03
2736,2013-12-19,51.34
2737,2013-12-20,64.75
2738,2013-12-23,72.06
2739,2013-12-24,75.59
2740,2013-12-26,76.44
2741,2013-12-27,76.3
2742,2013-12-30,75.84
2743,2013-12-31,78.38
2744,2014-01-02,68.09
2745,2014-01-03,71.19
2746,2014-01-06,63.05
2747,2014-01-07,70.87
2748,2014-01-08,66.01
2749,2014-01-09,63.67
2750,2014-01-10,65.15
2751,2014-01-13,51.2
2752,2014-01-14,60.39
2753,2014-01-15,63.53
2754,2014-01-16,62.74
2755,2014-01-17,58.09
2756,2014-01-21,62.05
2757,2014-01-22,63.58
2758,2014-01-23,55.48
2759,2014-01-24,36.28
2760,2014-01-27,27.37
2761,2014-01-28,34.53
2762,2014-01-29,26.38
2763,2014-01-30,36.24
2764,2014-01-31,32.3
2765,2014-02-03,18.88
2766,2014-02-04,22.6
2767,2014-02-05,19.87
2768,2014-02-06,26.59
2769,2014-02-07,34.61
2770,2014-02-10,37.82
2771,2014-02-11,47.66
2772,2014-02-12,50.66
2773,2014-02-13,60.69
2774,2014-02-14,64.3
2775,2014-02-18,70.7
2776,2014-02-19,63.19
2777,2014-02-20,71.35
2778,2014-02-21,72.59
2779,2014-02-24,76.73
2780,2014-02-25,73.06
2781,2014-02-26,75.32
2782,2014-02-27,77.59
2783,2014-02-28,76.79
2784,2014-03-03,72.03
2785,2014-03-04,81.4
2786,2014-03-05,79.92
2787,2014-03-06,78.44
2788,2014-03-07,73.92
2789,2014-03-10,70.04
2790,2014-03-11,60.39
2791,2014-03-12,59.44
2792,2014-03-13,46.18
2793,2014-03-14,48.14
2794,2014-03-17,52.13
2795,2014-03-18,61.86
2796,2014-03-19,53.58
2797,2014-03-20,54.05
2798,2014-03-21,52.88
2799,2014-03-24,43.69
2800,2014-03-25,45.15
2801,2014-03-26,32.09
2802,2014-03-27,29.48
2803,2014-03-28,33.25
2804,2014-03-31,46.44
2805,2014-04-01,59.22
2806,2014-04-02,63.38
2807,2014-04-03,58.2
2808,2014-04-04,41.0
2809,2014-04-07,29.28
2810,2014-04-08,35.63
2811,2014-04-09,45.24
2812,2014-04-10,27.37
2813,2014-04-11,20.89
2814,2014-04-14,24.86
2815,2014-04-15,27.42
2816,2014-04-16,37.33
2817,2014-04-17,41.56
2818,2014-04-21,46.96
2819,2014-04-22,56.84
2820,2014-04-23,51.9
2821,2014-04-24,50.01
2822,2014-04-25,35.88
2823,2014-04-28,34.36
2824,2014-04-29,37.97
2825,2014-04-30,43.75
2826,2014-05-01,44.96
2827,2014-05-02,48.41
2828,2014-05-05,47.75
2829,2014-05-06,38.16
2830,2014-05-07,40.27
2831,2014-05-08,37.16
2832,2014-05-09,40.93
2833,2014-05-12,58.31
2834,2014-05-13,51.12
2835,2014-05-14,39.58
2836,2014-05-15,31.72
2837,2014-05-16,37.43
2838,2014-05-19,45.14
2839,2014-05-20,34.61
2840,2014-05-21,40.67
2841,2014-05-22,47.88
2842,2014-05-23,60.02
2843,2014-05-27,69.35
2844,2014-05-28,65.94
2845,2014-05-29,69.41
2846,2014-05-30,66.69
2847,2014-06-02,62.94
2848,2014-06-03,58.92
2849,2014-06-04,60.7
2850,2014-06-05,74.33
2851,2014-06-06,78.77
2852,2014-06-09,80.16
2853,2014-06-10,78.75
2854,2014-06-11,74.06
2855,2014-06-12,67.6
2856,2014-06-13,67.08
2857,2014-06-16,64.94
2858,2014-06-17,70.62
2859,2014-06-18,74.71
2860,2014-06-19,73.18
2861,2014-06-20,72.37
2862,2014-06-23,68.94
2863,2014-06-24,59.62
2864,2014-06-25,63.99
2865,2014-06-26,61.05
2866,2014-06-27,67.04
2867,2014-06-30,67.23
2868,2014-07-01,74.89
2869,2014-07-02,70.29
2870,2014-07-03,74.73
2871,2014-07-07,59.35
2872,2014-07-08,46.45
2873,2014-07-09,48.04
2874,2014-07-10,37.37
2875,2014-07-11,36.43
2876,2014-07-14,41.6
2877,2014-07-15,33.94
2878,2014-07-16,35.34
2879,2014-07-17,24.4
2880,2014-07-18,36.0
2881,2014-07-21,33.2
2882,2014-07-22,40.7
2883,2014-07-23,41.26
2884,2014-07-24,39.98
2885,2014-07-25,34.1
2886,2014-07-28,33.21
2887,2014-07-29,33.1
2888,2014-07-30,36.49
2889,2014-07-31,23.05
2890,2014-08-01,21.34
2891,2014-08-04,28.18
2892,2014-08-05,25.94
2893,2014-08-06,31.66
2894,2014-08-07,28.07
2895,2014-08-08,37.4
2896,2014-08-11,46.46
2897,2014-08-12,42.24
2898,2014-08-13,49.71
2899,2014-08-14,53.27
2900,2014-08-15,52.64
2901,2014-08-18,65.66
2902,2014-08-19,68.9
2903,2014-08-20,67.3
2904,2014-08-21,70.07
2905,2014-08-22,69.44
2906,2014-08-25,71.76
2907,2014-08-26,75.85
2908,2014-08-27,75.19
2909,2014-08-28,70.08
2910,2014-08-29,74.11
2911,2014-09-02,74.72
2912,2014-09-03,68.13
2913,2014-09-04,61.71
2914,2014-09-05,62.56
2915,2014-09-08,61.17
2916,2014-09-09,47.24
2917,2014-09-10,49.07
2918,2014-09-11,50.82
2919,2014-09-12,40.1
2920,2014-09-15,30.89
2921,2014-09-16,35.62
2922,2014-09-17,36.93
2923,2014-09-18,42.58
2924,2014-09-19,36.28
2925,2014-09-22,24.29
2926,2014-09-23,18.26
2927,2014-09-24,24.29
2928,2014-09-25,15.64
2929,2014-09-26,21.06
2930,2014-09-29,21.42
2931,2014-09-30,19.07
2932,2014-10-01,13.09
2933,2014-10-02,15.88
2934,2014-10-03,23.75
2935,2014-10-06,21.84
2936,2014-10-07,15.82
2937,2014-10-08,29.38
2938,2014-10-09,17.54
2939,2014-10-10,15.52
2940,2014-10-13,18.97
2941,2014-10-14,24.73
2942,2014-10-15,27.38
2943,2014-10-16,34.34
2944,2014-10-17,36.42
2945,2014-10-20,46.75
2946,2014-10-21,63.47
2947,2014-10-22,53.68
2948,2014-10-23,65.56
2949,2014-10-24,68.54
2950,2014-10-27,66.22
2951,2014-10-28,79.05
2952,2014-10-29,76.6
2953,2014-10-30,78.01
2954,2014-10-31,82.15
2955,2014-11-03,80.4
2956,2014-11-04,75.81
2957,2014-11-05,76.41
2958,2014-11-06,76.58
2959,2014-11-07,76.77
2960,2014-11-10,75.25
2961,2014-11-11,73.7
2962,2014-11-12,73.69
2963,2014-11-13,66.95
2964,2014-11-14,64.9
2965,2014-11-17,58.09
2966,2014-11-18,60.73
2967,2014-11-19,50.57
2968,2014-11-20,55.19
2969,2014-11-21,57.02
2970,2014-11-24,63.64
2971,2014-11-25,61.41
2972,2014-11-26,62.84
2973,2014-11-28,51.63
2974,2014-12-01,40.19
2975,2014-12-02,47.34
2976,2014-12-03,53.56
2977,2014-12-04,49.84
2978,2014-12-05,55.84
2979,2014-12-08,45.49
2980,2014-12-09,55.13
2981,2014-12-10,36.57
2982,2014-12-11,41.54
2983,2014-12-12,29.96
2984,2014-12-15,24.79
2985,2014-12-16,24.8
2986,2014-12-17,42.77
2987,2014-12-18,56.95
2988,2014-12-19,59.3
2989,2014-12-22,63.94
2990,2014-12-23,66.68
2991,2014-12-24,69.59
2992,2014-12-26,74.61
2993,2014-12-29,74.42
2994,2014-12-30,72.01
2995,2014-12-31,66.86
2996,2015-01-02,64.34
2997,2015-01-05,42.3
2998,2015-01-06,30.5
2999,2015-01-07,39.95
3000,2015-01-08,57.14
3001,2015-01-09,49.23
3002,2015-01-12,43.01
3003,2015-01-13,41.7
3004,2015-01-14,37.7
3005,2015-01-15,29.17
3006,2015-01-16,39.02
3007,2015-01-20,36.41
3008,2015-01-21,37.68
3009,2015-01-22,51.9
3010,2015-01-23,48.56
3011,2015-01-26,55.88
3012,2015-01-27,51.83
3013,2015-01-28,40.0
3014,2015-01-29,49.97
3015,2015-01-30,36.34
3016,2015-02-02,46.95
3017,2015-02-03,63.84
3018,2015-02-04,58.58
3019,2015-02-05,69.6
3020,2015-02-06,64.9
3021,2015-02-09,59.67
3022,2015-02-10,63.66
3023,2015-02-11,61.51
3024,2015-02-12,68.88
3025,2015-02-13,71.14
3026,2015-02-17,71.47
3027,2015-02-18,72.28
3028,2015-02-19,69.92
3029,2015-02-20,69.73
3030,2015-02-23,67.08
3031,2015-02-24,67.82
3032,2015-02-25,68.5
3033,2015-02-26,66.6
3034,2015-02-27,62.86
3035,2015-03-02,65.44
3036,2015-03-03,58.74
3037,2015-03-04,52.14
3038,2015-03-05,51.65
3039,2015-03-06,40.93
3040,2015-03-09,43.06
3041,2015-03-10,29.87
3042,2015-03-11,32.39
3043,2015-03-12,46.16
3044,2015-03-13,42.68
3045,2015-03-16,46.79
3046,2015-03-17,48.37
3047,2015-03-18,58.55
3048,2015-03-19,56.9
3049,2015-03-20,64.31
3050,2015-03-23,65.78
3051,2015-03-24,65.28
3052,2015-03-25,45.66
3053,2015-03-26,43.84
3054,2015-03-27,47.42
3055,2015-03-30,60.62
3056,2015-03-31,56.04
3057,2015-04-01,55.76
3058,2015-04-02,60.85
3059,2015-04-06,65.23
3060,2015-04-07,60.22
3061,2015-04-08,63.08
3062,2015-04-09,58.56
3063,2015-04-10,62.42
3064,2015-04-13,60.36
3065,2015-04-14,59.58
3066,2015-04-15,65.18
3067,2015-04-16,62.89
