,date,gold/oil
1929,2011-04-27,13.563707
1930,2011-04-28,13.657509
1931,2011-05-01,13.713002
1932,2011-05-02,13.868527
1933,2011-05-03,13.867631
1934,2011-05-04,14.838677
1935,2011-05-05,15.344721
1936,2011-05-08,14.65529
1937,2011-05-09,14.599538
1938,2011-05-10,15.284595
1939,2011-05-11,15.222795
1940,2011-05-12,14.986453
1941,2011-05-15,15.306562
1942,2011-05-16,15.269838
1943,2011-05-17,14.941059
1944,2011-05-18,15.158471
1945,2011-05-19,15.165344
1946,2011-05-22,15.509725
1947,2011-05-23,15.294708
1948,2011-05-24,15.067114
1949,2011-05-25,15.193056
1950,2011-05-26,15.272891
1951,2011-05-30,14.95521
1952,2011-05-31,15.3794
1953,2011-06-01,15.258964
1954,2011-06-02,15.383157
1955,2011-06-05,15.619634
1956,2011-06-06,15.574731
1957,2011-06-07,15.268017
1958,2011-06-08,15.12901
1959,2011-06-09,15.395307
1960,2011-06-12,15.5704
1961,2011-06-13,15.334608
1962,2011-06-14,16.09113
1963,2011-06-15,16.106373
1964,2011-06-16,16.542307
1965,2011-06-19,16.529058
1966,2011-06-20,16.552462
1967,2011-06-21,16.276072
1968,2011-06-22,16.700726
1969,2011-06-23,16.46007
1970,2011-06-26,16.510319
1971,2011-06-27,16.144901
1972,2011-06-28,15.932258
1973,2011-06-29,15.74408
1974,2011-06-30,15.613019
1975,2011-07-04,15.608422
1976,2011-07-05,15.816864
1977,2011-07-06,15.50826
1978,2011-07-07,16.02079
1979,2011-07-10,16.277456
1980,2011-07-11,16.030996
1981,2011-07-12,16.167261
1982,2011-07-13,16.605705
1983,2011-07-14,16.34924
1984,2011-07-17,16.70072
1985,2011-07-18,16.419487
1986,2011-07-19,16.269615
1987,2011-07-20,16.007263
1988,2011-07-21,16.033844
1989,2011-07-24,16.25
1990,2011-07-25,16.232553
1991,2011-07-26,16.581108
1992,2011-07-27,16.557882
1993,2011-07-28,17.01463
1994,2011-07-31,17.061861
1995,2011-08-01,17.50613
1996,2011-08-02,18.094202
1997,2011-08-03,19.118088
1998,2011-08-04,18.977901
1999,2011-08-07,21.033083
2000,2011-08-08,21.941992
2001,2011-08-09,21.489927
2002,2011-08-10,20.401306
2003,2011-08-11,20.381823
2004,2011-08-14,19.976105
2005,2011-08-15,20.57011
2006,2011-08-16,20.452158
2007,2011-08-17,22.07939
2008,2011-08-18,22.476294
2009,2011-08-21,22.452448
2010,2011-08-22,21.749765
2011,2011-08-23,20.597698
2012,2011-08-24,20.630714
2013,2011-08-25,21.01558
2014,2011-08-28,20.492725
2015,2011-08-29,20.547806
2016,2011-08-30,20.588898
2017,2011-08-31,20.533003
2018,2011-09-01,21.6738
2019,2011-09-05,21.737968
2020,2011-09-06,20.306694
2021,2011-09-07,20.824255
2022,2011-09-08,21.27923
2023,2011-09-11,20.522736
2024,2011-09-12,20.250526
2025,2011-09-13,20.509502
2026,2011-09-14,19.893736
2027,2011-09-15,20.60141
2028,2011-09-18,20.728123
2029,2011-09-19,20.791805
2030,2011-09-20,21.013735
2031,2011-09-21,21.602283
2032,2011-09-22,20.507202
2033,2011-09-25,19.84671
2034,2011-09-26,19.545294
2035,2011-09-27,19.902721
2036,2011-09-28,19.66764
2037,2011-09-29,20.459597
2038,2011-10-02,21.337456
2039,2011-10-03,21.338707
2040,2011-10-04,20.586096
2041,2011-10-05,20.001211
2042,2011-10-06,19.697517
2043,2011-10-09,19.548061
2044,2011-10-10,19.341568
2045,2011-10-11,19.648241
2046,2011-10-12,19.79461
2047,2011-10-13,19.375576
2048,2011-10-16,19.396852
2049,2011-10-17,18.69708
2050,2011-10-18,19.115086
2051,2011-10-19,18.896833
2052,2011-10-20,18.708237
2053,2011-10-23,18.094666
2054,2011-10-24,18.241924
2055,2011-10-25,19.09867
2056,2011-10-26,18.589825
2057,2011-10-27,18.711958
2058,2011-10-30,18.501984
2059,2011-10-31,18.559496
2060,2011-11-01,18.686628
2061,2011-11-02,18.754118
2062,2011-11-03,18.621897
2063,2011-11-07,18.742672
2064,2011-11-08,18.578512
2065,2011-11-09,18.705872
2066,2011-11-10,17.988342
2067,2011-11-11,18.05738
2068,2011-11-14,18.114939
2069,2011-11-15,17.929958
2070,2011-11-16,17.290186
2071,2011-11-17,17.40336
2072,2011-11-18,17.705574
2073,2011-11-21,17.316343
2074,2011-11-22,17.367615
2075,2011-11-23,17.632318
2076,2011-11-25,17.41759
2077,2011-11-28,17.419815
2078,2011-11-29,17.170057
2079,2011-11-30,17.392387
2080,2011-12-01,17.318365
2081,2011-12-02,17.303883
2082,2011-12-05,17.13734
2083,2011-12-06,17.060625
2084,2011-12-07,17.324112
2085,2011-12-08,17.38662
2086,2011-12-09,17.229654
2087,2011-12-12,17.021582
2088,2011-12-13,16.575794
2089,2011-12-14,16.685625
2090,2011-12-15,16.774261
2091,2011-12-16,17.059767
2092,2011-12-19,16.983383
2093,2011-12-20,16.61798
2094,2011-12-21,16.336273
2095,2011-12-22,16.164976
2096,2011-12-23,16.098515
2097,2011-12-27,15.731202
2098,2011-12-28,15.72967
2099,2011-12-29,15.453086
2100,2011-12-30,15.843368
2101,2012-01-03,15.537102
2102,2012-01-04,15.616159
2103,2012-01-05,15.9061
2104,2012-01-06,15.912761
2105,2012-01-09,15.867141
2106,2012-01-10,15.952661
2107,2012-01-11,16.250618
2108,2012-01-12,16.622604
2109,2012-01-13,16.518744
2110,2012-01-17,16.435308
2111,2012-01-18,16.497663
2112,2012-01-19,16.47674
2113,2012-01-20,16.897217
2114,2012-01-23,16.850773
2115,2012-01-24,16.818596
2116,2012-01-25,17.100603
2117,2012-01-26,17.314945
2118,2012-01-27,17.394537
2119,2012-01-30,17.52379
2120,2012-01-31,17.646223
2121,2012-02-01,17.89878
2122,2012-02-02,18.231632
2123,2012-02-03,17.762674
2124,2012-02-06,17.777319
2125,2012-02-07,17.746164
2126,2012-02-08,17.518995
2127,2012-02-09,17.41787
2128,2012-02-10,17.46529
2129,2012-02-13,17.074621
2130,2012-02-14,17.032957
2131,2012-02-15,16.95776
2132,2012-02-16,16.878117
2133,2012-02-17,16.703796
2134,2012-02-21,16.601475
2135,2012-02-22,16.654121
2136,2012-02-23,16.552908
2137,2012-02-24,16.171085
2138,2012-02-27,16.33751
2139,2012-02-28,16.77147
2140,2012-02-29,15.969927
2141,2012-03-01,15.813121
2142,2012-03-02,16.014996
2143,2012-03-05,15.957646
2144,2012-03-06,15.963707
2145,2012-03-07,15.856255
2146,2012-03-08,15.932632
2147,2012-03-09,15.930167
2148,2012-03-11,15.978935
2149,2012-03-12,15.871989
2150,2012-03-13,15.579057
2151,2012-03-14,15.784416
2152,2012-03-15,15.463292
2153,2012-03-18,15.421409
2154,2012-03-19,15.592273
2155,2012-03-20,15.381747
2156,2012-03-21,15.58899
2157,2012-03-22,15.554412
2158,2012-03-25,15.747921
2159,2012-03-26,15.697382
2160,2012-03-27,15.728109
2161,2012-03-28,16.075111
2162,2012-03-29,16.203651
2163,2012-04-01,15.941271
2164,2012-04-02,16.056149
2165,2012-04-03,15.889425
2166,2012-04-04,15.763237
2167,2012-04-08,16.030645
2168,2012-04-09,16.42744
2169,2012-04-10,16.153847
2170,2012-04-11,16.205133
2171,2012-04-12,16.134396
2172,2012-04-15,16.017681
2173,2012-04-16,15.837812
2174,2012-04-17,15.961821
2175,2012-04-18,16.041851
2176,2012-04-19,15.934982
2177,2012-04-22,15.826787
2178,2012-04-23,15.866731
2179,2012-04-24,15.764503
2180,2012-04-25,15.873744
2181,2012-04-26,15.8581915
2182,2012-04-29,15.861543
2183,2012-04-30,15.652787
2184,2012-05-01,15.713742
2185,2012-05-02,15.937195
2186,2012-05-03,16.699158
2187,2012-05-06,16.73065
2188,2012-05-07,16.534378
2189,2012-05-08,16.462143
2190,2012-05-09,16.430779
2191,2012-05-10,16.473526
2192,2012-05-13,16.4655
2193,2012-05-14,16.565228
2194,2012-05-15,16.552095
2195,2012-05-16,17.010588
2196,2012-05-17,17.398338
2197,2012-05-20,17.158907
2198,2012-05-21,17.19725
2199,2012-05-22,17.220243
2200,2012-05-23,17.177366
2201,2012-05-24,17.266125
2202,2012-05-28,17.062582
2203,2012-05-29,17.802322
2204,2012-05-30,18.058477
2205,2012-05-31,19.470142
2206,2012-06-03,19.197426
2207,2012-06-04,19.162415
2208,2012-06-05,19.204895
2209,2012-06-06,18.705494
2210,2012-06-07,18.907253
2211,2012-06-10,19.292625
2212,2012-06-11,19.355495
2213,2012-06-12,19.584845
2214,2012-06-13,19.28733
2215,2012-06-14,19.362133
2216,2012-06-17,19.523237
2217,2012-06-18,19.30501
2218,2012-06-19,19.740831
2219,2012-06-20,20.006395
2220,2012-06-21,19.633902
2221,2012-06-24,20.041662
2222,2012-06-25,19.83367
2223,2012-06-26,19.667124
2224,2012-06-27,19.947226
2225,2012-06-28,18.873589
2226,2012-07-01,19.071045
2227,2012-07-03,18.495323
2228,2012-07-04,18.446457
2229,2012-07-05,18.69035
2230,2012-07-08,18.474241
2231,2012-07-09,18.821356
2232,2012-07-10,18.356834
2233,2012-07-11,18.1796
2234,2012-07-12,18.273249
2235,2012-07-15,17.993893
2236,2012-07-16,17.811028
2237,2012-07-17,17.474129
2238,2012-07-18,17.052664
2239,2012-07-19,17.30643
2240,2012-07-22,17.893124
2241,2012-07-23,17.807909
2242,2012-07-24,18.073507
2243,2012-07-25,18.066898
2244,2012-07-26,17.950739
2245,2012-07-29,18.040766
2246,2012-07-30,18.288668
2247,2012-07-31,18.03734
2248,2012-08-01,18.218754
2249,2012-08-02,17.571115
2250,2012-08-05,17.493494
2251,2012-08-06,17.184797
2252,2012-08-07,17.277987
2253,2012-08-08,17.321121
2254,2012-08-09,17.440508
2255,2012-08-12,17.35792
2256,2012-08-13,17.118698
2257,2012-08-14,17.000954
2258,2012-08-15,16.904812
2259,2012-08-16,16.834705
2260,2012-08-19,16.881317
2261,2012-08-20,16.962143
2262,2012-08-21,16.835287
2263,2012-08-22,17.34289
2264,2012-08-23,17.366615
2265,2012-08-26,17.517546
2266,2012-08-27,17.299906
2267,2012-08-28,17.381926
2268,2012-08-29,17.475163
2269,2012-08-30,17.462423
2270,2012-09-03,17.763903
2271,2012-09-04,17.730705
2272,2012-09-05,17.822674
2273,2012-09-06,18.02012
2274,2012-09-09,17.906567
2275,2012-09-10,17.822374
2276,2012-09-11,17.839397
2277,2012-09-12,17.995117
2278,2012-09-13,17.876768
2279,2012-09-16,18.295383
2280,2012-09-17,18.558086
2281,2012-09-18,19.23244
2282,2012-09-19,19.241318
2283,2012-09-20,19.114006
2284,2012-09-23,19.167845
2285,2012-09-24,19.303928
2286,2012-09-25,19.455433
2287,2012-09-26,19.353294
2288,2012-09-27,19.21141
2289,2012-09-30,19.252811
2290,2012-10-01,19.291544
2291,2012-10-02,20.164513
2292,2012-10-03,19.562752
2293,2012-10-04,19.788607
2294,2012-10-07,19.853352
2295,2012-10-08,19.082151
2296,2012-10-09,19.322739
2297,2012-10-10,19.21147
2298,2012-10-11,19.137817
2299,2012-10-14,18.900381
2300,2012-10-15,18.945597
2301,2012-10-16,19.013243
2302,2012-10-17,18.928339
2303,2012-10-18,19.131594
2304,2012-10-21,19.442127
2305,2012-10-22,19.710396
2306,2012-10-23,19.83553
2307,2012-10-24,19.895409
2308,2012-10-25,19.829624
2309,2012-10-30,19.915354
2310,2012-10-31,19.681938
2311,2012-11-01,19.727787
2312,2012-11-05,19.640396
2313,2012-11-06,19.322512
2314,2012-11-07,20.288961
2315,2012-11-08,20.277355
2316,2012-11-09,20.103405
2317,2012-11-12,20.220873
2318,2012-11-13,20.194426
2319,2012-11-14,20.035913
2320,2012-11-15,20.050323
2321,2012-11-16,19.779625
2322,2012-11-19,19.422043
2323,2012-11-20,19.863976
2324,2012-11-21,19.77455
2325,2012-11-23,19.838017
2326,2012-11-26,19.939594
2327,2012-11-27,19.98394
2328,2012-11-28,19.846226
2329,2012-11-29,19.611671
2330,2012-11-30,19.243053
2331,2012-12-03,19.30183
2332,2012-12-04,19.145763
2333,2012-12-05,19.25808
2334,2012-12-06,19.711338
2335,2012-12-07,19.830093
2336,2012-12-10,20.021038
2337,2012-12-11,19.911411
2338,2012-12-12,19.783337
2339,2012-12-13,19.74153
2340,2012-12-14,19.552635
2341,2012-12-17,19.46101
2342,2012-12-18,18.986694
2343,2012-12-19,18.61803
2344,2012-12-20,18.250305
2345,2012-12-21,18.71306
2346,2012-12-24,18.717978
2347,2012-12-26,18.24357
2348,2012-12-27,18.296467
2349,2012-12-28,18.22577
2350,2012-12-31,18.240036
2351,2013-01-02,18.126074
2352,2013-01-03,18.012268
2353,2013-01-04,17.704372
2354,2013-01-07,17.657473
2355,2013-01-08,17.836823
2356,2013-01-09,17.774437
2357,2013-01-10,17.877851
2358,2013-01-11,17.742626
2359,2013-01-14,17.727852
2360,2013-01-15,18.046741
2361,2013-01-16,17.855474
2362,2013-01-17,17.702377
2363,2013-01-18,17.649645
2364,2013-01-22,17.589361
2365,2013-01-23,17.707655
2366,2013-01-24,17.399689
2367,2013-01-25,17.275763
2368,2013-01-28,17.133968
2369,2013-01-29,17.0206
2370,2013-01-30,17.152338
2371,2013-01-31,17.033543
2372,2013-02-01,17.074768
2373,2013-02-04,17.420195
2374,2013-02-05,17.305464
2375,2013-02-06,17.3639
2376,2013-02-07,17.430866
2377,2013-02-08,17.40493
2378,2013-02-11,16.986498
2379,2013-02-12,16.908009
2380,2013-02-13,16.948767
2381,2013-02-14,16.79889
2382,2013-02-15,16.782808
2383,2013-02-19,16.590109
2384,2013-02-20,16.701248
2385,2013-02-21,16.999138
2386,2013-02-22,16.883926
2387,2013-02-25,17.035763
2388,2013-02-26,17.437115
2389,2013-02-27,17.197067
2390,2013-02-28,17.139597
2391,2013-03-01,17.334583
2392,2013-03-04,17.444517
2393,2013-03-05,17.337591
2394,2013-03-06,17.412363
2395,2013-03-07,17.199652
2396,2013-03-08,17.146275
2397,2013-03-10,17.138823
2398,2013-03-11,17.197968
2399,2013-03-12,17.1671
2400,2013-03-13,17.09771
2401,2013-03-14,17.041199
2402,2013-03-17,17.11756
2403,2013-03-18,17.483725
2404,2013-03-19,17.292383
2405,2013-03-20,17.455923
2406,2013-03-21,17.140112
2407,2013-03-24,16.924376
2408,2013-03-25,16.564253
2409,2013-03-26,16.630772
2410,2013-03-27,16.402346
2411,2013-03-28,
2412,2013-03-31,16.48295
2413,2013-04-01,16.2064
2414,2013-04-02,16.440445
2415,2013-04-03,16.639503
2416,2013-04-04,16.994608
2417,2013-04-07,16.838047
2418,2013-04-08,16.838642
2419,2013-04-09,16.465555
2420,2013-04-10,16.728693
2421,2013-04-11,16.442108
2422,2013-04-14,15.337617
2423,2013-04-15,15.6312
2424,2013-04-16,15.946008
2425,2013-04-17,15.866863
2426,2013-04-18,15.853881
2427,2013-04-21,16.009464
2428,2013-04-22,15.795021
2429,2013-04-23,15.568194
2430,2013-04-24,15.61085
2431,2013-04-25,15.630107
2432,2013-04-28,15.528043
2433,2013-04-29,15.752193
2434,2013-04-30,15.888169
2435,2013-05-01,15.615491
2436,2013-05-02,15.315344
2437,2013-05-05,15.267262
2438,2013-05-06,15.153733
2439,2013-05-07,15.254605
2440,2013-05-08,15.238096
2441,2013-05-09,14.960434
2442,2013-05-12,15.073028
2443,2013-05-13,15.122598
2444,2013-05-14,14.809119
2445,2013-05-15,14.576502
2446,2013-05-16,14.214747
2447,2013-05-19,14.313929
2448,2013-05-20,14.328203
2449,2013-05-21,14.505728
2450,2013-05-22,14.769231
2451,2013-05-23,14.729687
2452,2013-05-27,14.515313
2453,2013-05-28,14.939333
2454,2013-05-29,15.078517
2455,2013-05-30,15.141893
2456,2013-06-02,15.106474
2457,2013-06-03,14.9726715
2458,2013-06-04,14.917858
2459,2013-06-05,14.939847
2460,2013-06-06,14.40175
2461,2013-06-09,14.474261
2462,2013-06-10,14.436989
2463,2013-06-11,14.516063
2464,2013-06-12,14.247595
2465,2013-06-13,14.177824
2466,2013-06-16,14.143398
2467,2013-06-17,13.882567
2468,2013-06-18,13.982084
2469,2013-06-19,13.479035
2470,2013-06-20,13.785889
2471,2013-06-23,13.414583
2472,2013-06-24,13.373899
2473,2013-06-25,12.875392
2474,2013-06-26,12.482225
2475,2013-06-27,12.6739855
2476,2013-06-30,12.816614
2477,2013-07-01,12.485944
2478,2013-07-03,12.367641
2479,2013-07-04,11.750629
2480,2013-07-07,11.973046
2481,2013-07-08,12.034193
2482,2013-07-09,11.710478
2483,2013-07-10,12.201887
2484,2013-07-11,12.060407
2485,2013-07-14,12.074869
2486,2013-07-15,12.177359
2487,2013-07-16,12.001315
2488,2013-07-17,11.89004
2489,2013-07-18,11.969459
2490,2013-07-21,12.500234
2491,2013-07-22,12.450806
2492,2013-07-23,12.52206
2493,2013-07-24,12.598351
2494,2013-07-25,12.623687
2495,2013-07-28,12.705882
2496,2013-07-29,12.844393
2497,2013-07-30,12.495478
2498,2013-07-31,12.151265
2499,2013-08-01,12.25547
2500,2013-08-04,12.224099
2501,2013-08-05,12.186134
2502,2013-08-06,12.322506
2503,2013-08-07,12.676015
2504,2013-08-08,12.389356
2505,2013-08-11,12.578456
2506,2013-08-12,12.3673115
2507,2013-08-13,12.484792
2508,2013-08-14,12.686108
2509,2013-08-15,12.76475
2510,2013-08-18,12.756302
2511,2013-08-19,13.08088
2512,2013-08-20,13.197882
2513,2013-08-21,13.055317
2514,2013-08-22,13.115016
2515,2013-08-25,13.151435
2516,2013-08-26,13.031832
2517,2013-08-27,12.888284
2518,2013-08-28,12.986213
2519,2013-08-29,12.968881
2520,2013-09-02,13.009028
2521,2013-09-03,12.961858
2522,2013-09-04,12.67048
2523,2013-09-05,12.545915
2524,2013-09-08,12.662528
2525,2013-09-09,12.7023
2526,2013-09-10,12.680365
2527,2013-09-11,12.250461
2528,2013-09-12,12.091304
2529,2013-09-15,12.3642
2530,2013-09-16,12.4217415
2531,2013-09-17,12.101417
2532,2013-09-18,12.8715105
2533,2013-09-19,12.72927
2534,2013-09-22,12.809153
2535,2013-09-23,12.760593
2536,2013-09-24,13.012857
2537,2013-09-25,12.846744
2538,2013-09-26,13.010595
2539,2013-09-29,12.962963
2540,2013-09-30,12.6029005
2541,2013-10-01,12.685879
2542,2013-10-02,12.751912
2543,2013-10-03,12.612674
2544,2013-10-06,12.858392
2545,2013-10-07,12.795439
2546,2013-10-08,12.861923
2547,2013-10-09,12.587127
2548,2013-10-10,12.428936
2549,2013-10-13,12.463627
2550,2013-10-14,12.577808
2551,2013-10-15,12.532994
2552,2013-10-16,13.138968
2553,2013-10-17,13.038389
2554,2013-10-20,13.26043
2555,2013-10-21,13.726994
2556,2013-10-22,13.771422
2557,2013-10-23,13.90382
2558,2013-10-24,13.821156
2559,2013-10-27,13.700851
2560,2013-10-28,13.698574
2561,2013-10-29,13.940271
2562,2013-10-30,13.73314
2563,2013-10-31,13.879082
2564,2013-11-04,13.893468
2565,2013-11-05,14.008781
2566,2013-11-06,13.899788
2567,2013-11-07,13.889597
2568,2013-11-08,13.578224
2569,2013-11-11,13.464369
2570,2013-11-12,13.661865
2571,2013-11-13,13.509801
2572,2013-11-14,13.718002
2573,2013-11-15,13.718032
2574,2013-11-18,13.6751585
2575,2013-11-19,13.642598
2576,2013-11-20,13.477982
2577,2013-11-21,13.029128
2578,2013-11-22,13.116829
2579,2013-11-25,13.190562
2580,2013-11-26,13.251494
2581,2013-11-27,13.410618
2582,2013-11-29,13.48792
2583,2013-12-02,13.028139
2584,2013-12-03,12.72074
2585,2013-12-04,12.841563
2586,2013-12-05,12.663792
2587,2013-12-06,12.599078
2588,2013-12-09,12.69057
2589,2013-12-10,12.814942
2590,2013-12-11,12.91564
2591,2013-12-12,12.574359
2592,2013-12-13,12.791925
2593,2013-12-16,12.776979
2594,2013-12-17,12.664061
2595,2013-12-18,12.639059
2596,2013-12-19,12.098816
2597,2013-12-20,12.133508
2598,2013-12-23,12.116065
2599,2013-12-24,12.145737
2600,2013-12-26,12.195881
2601,2013-12-27,12.122209
2602,2013-12-30,12.11703
2603,2013-12-31,12.211949
2604,2014-01-02,12.835289
2605,2014-01-03,13.180077
2606,2014-01-06,13.248422
2607,2014-01-07,13.124801
2608,2014-01-08,13.270877
2609,2014-01-09,13.411521
2610,2014-01-10,13.445858
2611,2014-01-13,13.626362
2612,2014-01-14,13.448537
2613,2014-01-15,13.147499
2614,2014-01-16,13.197105
2615,2014-01-17,13.263748
2616,2014-01-21,13.078219
2617,2014-01-22,12.808849
2618,2014-01-23,12.973695
2619,2014-01-24,13.084644
2620,2014-01-27,13.201002
2621,2014-01-28,12.842624
2622,2014-01-29,12.964255
2623,2014-01-30,12.64583
2624,2014-01-31,12.720279
2625,2014-02-03,13.0706215
2626,2014-02-04,12.878896
2627,2014-02-05,12.911276
2628,2014-02-06,12.853639
2629,2014-02-07,12.648179
2630,2014-02-10,12.740356
2631,2014-02-11,12.908745
2632,2014-02-12,12.905251
2633,2014-02-13,12.958645
2634,2014-02-14,13.150548
2635,2014-02-18,12.9327345
2636,2014-02-19,12.7828865
2637,2014-02-20,12.797318
2638,2014-02-21,12.954012
2639,2014-02-24,13.015951
2640,2014-02-25,13.188647
2641,2014-02-26,12.946681
2642,2014-02-27,13.003906
2643,2014-02-28,12.880399
2644,2014-03-03,12.867899
2645,2014-03-04,12.94687
2646,2014-03-05,13.210448
2647,2014-03-06,13.309374
2648,2014-03-07,13.044453
2649,2014-03-09,13.265427
2650,2014-03-10,13.460962
2651,2014-03-11,13.984081
2652,2014-03-12,13.973523
2653,2014-03-13,13.944787
2654,2014-03-16,13.997757
2655,2014-03-17,13.630893
2656,2014-03-18,13.364551
2657,2014-03-19,13.381273
2658,2014-03-20,13.432536
2659,2014-03-23,13.164659
2660,2014-03-24,13.22109
2661,2014-03-25,13.000199
2662,2014-03-26,12.783373
2663,2014-03-27,12.725485
2664,2014-03-30,12.634377
2665,2014-03-31,12.829356
2666,2014-04-01,12.954226
2667,2014-04-02,12.80686
2668,2014-04-03,12.885109
2669,2014-04-06,12.923138
2670,2014-04-07,12.760335
2671,2014-04-08,12.601352
2672,2014-04-09,12.766924
2673,2014-04-10,12.711586
2674,2014-04-13,12.755405
2675,2014-04-14,12.530121
2676,2014-04-15,12.558789
2677,2014-04-16,12.400767
2678,2014-04-20,12.340711
2679,2014-04-21,12.538921
2680,2014-04-22,12.659699
2681,2014-04-23,12.659408
2682,2014-04-24,12.929423
2683,2014-04-27,12.880802
2684,2014-04-28,12.796208
2685,2014-04-29,12.989774
2686,2014-04-30,12.905854
2687,2014-05-01,13.057337
2688,2014-05-04,13.158423
2689,2014-05-05,13.148745
2690,2014-05-06,12.787537
2691,2014-05-07,12.840614
2692,2014-05-08,12.874289
2693,2014-05-11,12.880008
2694,2014-05-12,12.729597
2695,2014-05-13,12.754712
2696,2014-05-14,12.743842
2697,2014-05-15,12.676927
2698,2014-05-18,12.607932
2699,2014-05-19,12.636665
2700,2014-05-20,12.376286
2701,2014-05-21,12.482167
2702,2014-05-22,12.377576
2703,2014-05-26,12.154452
2704,2014-05-27,12.259541
2705,2014-05-28,12.12879
2706,2014-05-29,12.127349
2707,2014-06-01,12.13721
2708,2014-06-02,12.120592
2709,2014-06-03,12.120031
2710,2014-06-04,12.226775
2711,2014-06-05,12.19657
2712,2014-06-08,12.005554
2713,2014-06-09,12.072832
2714,2014-06-10,12.076629
2715,2014-06-11,11.9553175
2716,2014-06-12,11.913758
2717,2014-06-15,11.926099
2718,2014-06-16,11.956562
2719,2014-06-17,12.007172
2720,2014-06-18,12.343324
2721,2014-06-19,12.271116
2722,2014-06-22,12.414053
2723,2014-06-23,12.457795
2724,2014-06-24,12.415023
2725,2014-06-25,12.434808
2726,2014-06-26,12.473993
2727,2014-06-29,12.544368
2728,2014-06-30,12.591609
2729,2014-07-01,12.736408
2730,2014-07-03,12.688834
2731,2014-07-06,12.716121
2732,2014-07-07,12.727273
2733,2014-07-08,12.941637
2734,2014-07-09,13.005926
2735,2014-07-10,13.259942
2736,2014-07-13,12.945199
2737,2014-07-14,12.97419
2738,2014-07-15,12.841897
2739,2014-07-16,12.759956
2740,2014-07-17,12.694657
2741,2014-07-20,12.560474
2742,2014-07-21,12.508141
2743,2014-07-22,12.65031
2744,2014-07-23,12.644263
2745,2014-07-24,12.764228
2746,2014-07-27,12.818925
2747,2014-07-28,12.858275
2748,2014-07-29,12.914132
2749,2014-07-30,13.051849
2750,2014-07-31,13.216184
2751,2014-08-03,13.101027
2752,2014-08-04,13.185459
2753,2014-08-05,13.482253
2754,2014-08-06,13.466202
2755,2014-08-07,13.403994
2756,2014-08-10,13.34115
2757,2014-08-11,13.441512
2758,2014-08-12,13.452199
2759,2014-08-13,13.7466
2760,2014-08-14,13.400103
2761,2014-08-17,13.460221
2762,2014-08-18,13.707663
2763,2014-08-19,13.4631
2764,2014-08-20,13.555768
2765,2014-08-21,13.652963
2766,2014-08-24,13.682915
2767,2014-08-25,13.677818
2768,2014-08-26,13.654666
2769,2014-08-27,13.629825
2770,2014-08-28,13.399334
2771,2014-09-01,13.605728
2772,2014-09-02,13.281348
2773,2014-09-03,13.394389
2774,2014-09-04,13.568443
2775,2014-09-07,13.519317
2776,2014-09-08,13.442588
2777,2014-09-09,13.564961
2778,2014-09-10,13.329742
2779,2014-09-11,13.32936
2780,2014-09-14,13.275936
2781,2014-09-15,13.01855
2782,2014-09-16,13.073502
2783,2014-09-17,13.169657
2784,2014-09-18,13.151175
2785,2014-09-21,13.295456
2786,2014-09-22,13.335518
2787,2014-09-23,13.131465
2788,2014-09-24,13.197882
2789,2014-09-25,12.979474
2790,2014-09-28,12.874062
2791,2014-09-29,13.27885
2792,2014-09-30,13.386971
2793,2014-10-01,13.341391
2794,2014-10-02,13.285046
2795,2014-10-05,13.357317
2796,2014-10-06,13.637591
2797,2014-10-07,13.804834
2798,2014-10-08,14.2777195
2799,2014-10-09,14.227453
2800,2014-10-12,14.337533
2801,2014-10-13,15.073314
2802,2014-10-14,15.212766
2803,2014-10-15,15.000001
2804,2014-10-16,14.964351
2805,2014-10-19,15.0405035
2806,2014-10-20,15.106872
2807,2014-10-21,15.459515
2808,2014-10-22,14.965282
2809,2014-10-23,15.198123
2810,2014-10-26,15.174074
2811,2014-10-27,15.097028
2812,2014-10-28,14.894162
2813,2014-10-29,14.769477
2814,2014-10-30,14.540601
2815,2014-11-03,14.843869
2816,2014-11-04,15.12372
2817,2014-11-05,14.557702
2818,2014-11-06,14.661789
2819,2014-11-07,14.870947
2820,2014-11-10,14.981912
2821,2014-11-11,14.919168
2822,2014-11-12,15.015549
2823,2014-11-13,15.646139
2824,2014-11-14,15.629122
2825,2014-11-17,15.6398735
2826,2014-11-18,16.039404
2827,2014-11-19,16.00429
2828,2014-11-20,15.754167
2829,2014-11-21,15.651548
2830,2014-11-24,15.77593
2831,2014-11-25,16.157377
2832,2014-11-26,16.238295
2833,2014-11-28,17.765682
2834,2014-12-01,17.652174
2835,2014-12-02,17.930622
2836,2014-12-03,17.93559
2837,2014-12-04,18.073643
2838,2014-12-05,18.075638
2839,2014-12-08,18.948454
2840,2014-12-09,19.29646
2841,2014-12-10,20.165737
2842,2014-12-11,20.435362
2843,2014-12-12,21.13821
2844,2014-12-15,21.591843
2845,2014-12-16,21.346327
2846,2014-12-17,21.149282
2847,2014-12-18,22.079098
2848,2014-12-19,21.158882
2849,2014-12-22,21.348171
2850,2014-12-23,20.6215
2851,2014-12-24,21.015402
2852,2014-12-26,21.839943
2853,2014-12-29,22.042528
2854,2014-12-30,22.176643
2855,2014-12-31,22.224518
2856,2015-01-02,22.509016
2857,2015-01-05,24.058754
2858,2015-01-06,25.439182
2859,2015-01-07,24.883863
2860,2015-01-08,24.76737
