,date,1Y_bond
2068,2012-01-18,0.11
2069,2012-01-19,0.11
2070,2012-01-20,0.11
2071,2012-01-23,0.12
2072,2012-01-24,0.12
2073,2012-01-25,0.12
2074,2012-01-26,0.12
2075,2012-01-27,0.12
2076,2012-01-30,0.12
2077,2012-01-31,0.13
2078,2012-02-01,0.13
2079,2012-02-02,0.14
2080,2012-02-03,0.14
2081,2012-02-06,0.14
2082,2012-02-07,0.14
2083,2012-02-08,0.15
2084,2012-02-09,0.15
2085,2012-02-10,0.15
2086,2012-02-13,0.15
2087,2012-02-14,0.18
2088,2012-02-15,0.18
2089,2012-02-16,0.17
2090,2012-02-17,0.18
2091,2012-02-21,0.17
2092,2012-02-22,0.17
2093,2012-02-23,0.17
2094,2012-02-24,0.18
2095,2012-02-27,0.17
2096,2012-02-28,0.18
2097,2012-02-29,0.18
2098,2012-03-01,0.18
2099,2012-03-02,0.17
2100,2012-03-05,0.17
2101,2012-03-06,0.17
2102,2012-03-07,0.18
2103,2012-03-08,0.18
2104,2012-03-09,0.18
2105,2012-03-12,0.18
2106,2012-03-13,0.2
2107,2012-03-14,0.21
2108,2012-03-15,0.21
2109,2012-03-16,0.21
2110,2012-03-19,0.21
2111,2012-03-20,0.22
2112,2012-03-21,0.21
2113,2012-03-22,0.19
2114,2012-03-23,0.19
2115,2012-03-26,0.19
2116,2012-03-27,0.18
2117,2012-03-28,0.18
2118,2012-03-29,0.18
2119,2012-03-30,0.19
2120,2012-04-02,0.18
2121,2012-04-03,0.2
2122,2012-04-04,0.19
2123,2012-04-05,0.19
2124,2012-04-06,0.19
2125,2012-04-09,0.19
2126,2012-04-10,0.19
2127,2012-04-11,0.18
2128,2012-04-12,0.18
2129,2012-04-13,0.17
2130,2012-04-16,0.18
2131,2012-04-17,0.18
2132,2012-04-18,0.18
2133,2012-04-19,0.17
2134,2012-04-20,0.18
2135,2012-04-23,0.17
2136,2012-04-24,0.18
2137,2012-04-25,0.18
2138,2012-04-26,0.18
2139,2012-04-27,0.19
2140,2012-04-30,0.2
2141,2012-05-01,0.19
2142,2012-05-02,0.18
2143,2012-05-03,0.19
2144,2012-05-04,0.18
2145,2012-05-07,0.18
2146,2012-05-08,0.18
2147,2012-05-09,0.18
2148,2012-05-10,0.18
2149,2012-05-11,0.18
2150,2012-05-14,0.19
2151,2012-05-15,0.19
2152,2012-05-16,0.2
2153,2012-05-17,0.2
2154,2012-05-18,0.2
2155,2012-05-21,0.21
2156,2012-05-22,0.21
2157,2012-05-23,0.2
2158,2012-05-24,0.21
2159,2012-05-25,0.2
2160,2012-05-29,0.2
2161,2012-05-30,0.19
2162,2012-05-31,0.18
2163,2012-06-01,0.17
2164,2012-06-04,0.18
2165,2012-06-05,0.18
2166,2012-06-06,0.18
2167,2012-06-07,0.18
2168,2012-06-08,0.19
2169,2012-06-11,0.18
2170,2012-06-12,0.19
2171,2012-06-13,0.18
2172,2012-06-14,0.18
2173,2012-06-15,0.18
2174,2012-06-18,0.18
2175,2012-06-19,0.18
2176,2012-06-20,0.2
2177,2012-06-21,0.19
2178,2012-06-22,0.19
2179,2012-06-25,0.19
2180,2012-06-26,0.21
2181,2012-06-27,0.21
2182,2012-06-28,0.22
2183,2012-06-29,0.21
2184,2012-07-02,0.21
2185,2012-07-03,0.21
2186,2012-07-05,0.19
2187,2012-07-06,0.2
2188,2012-07-09,0.2
2189,2012-07-10,0.2
2190,2012-07-11,0.2
2191,2012-07-12,0.2
2192,2012-07-13,0.2
2193,2012-07-16,0.18
2194,2012-07-17,0.18
2195,2012-07-18,0.18
2196,2012-07-19,0.17
2197,2012-07-20,0.17
2198,2012-07-23,0.17
2199,2012-07-24,0.18
2200,2012-07-25,0.17
2201,2012-07-26,0.18
2202,2012-07-27,0.17
2203,2012-07-30,0.18
2204,2012-07-31,0.16
2205,2012-08-01,0.17
2206,2012-08-02,0.17
2207,2012-08-03,0.16
2208,2012-08-06,0.16
2209,2012-08-07,0.19
2210,2012-08-08,0.19
2211,2012-08-09,0.2
2212,2012-08-10,0.18
2213,2012-08-13,0.19
2214,2012-08-14,0.19
2215,2012-08-15,0.19
2216,2012-08-16,0.2
2217,2012-08-17,0.2
2218,2012-08-20,0.19
2219,2012-08-21,0.2
2220,2012-08-22,0.19
2221,2012-08-23,0.19
2222,2012-08-24,0.19
2223,2012-08-27,0.18
2224,2012-08-28,0.18
2225,2012-08-29,0.18
2226,2012-08-30,0.17
2227,2012-08-31,0.16
2228,2012-09-04,0.16
2229,2012-09-05,0.17
2230,2012-09-06,0.18
2231,2012-09-07,0.18
2232,2012-09-10,0.18
2233,2012-09-11,0.18
2234,2012-09-12,0.18
2235,2012-09-13,0.17
2236,2012-09-14,0.18
2237,2012-09-17,0.18
2238,2012-09-18,0.18
2239,2012-09-19,0.18
2240,2012-09-20,0.18
2241,2012-09-21,0.18
2242,2012-09-24,0.18
2243,2012-09-25,0.18
2244,2012-09-26,0.17
2245,2012-09-27,0.16
2246,2012-09-28,0.17
2247,2012-10-01,0.17
2248,2012-10-02,0.16
2249,2012-10-03,0.16
2250,2012-10-04,0.18
2251,2012-10-05,0.18
2252,2012-10-09,0.18
2253,2012-10-10,0.18
2254,2012-10-11,0.18
2255,2012-10-12,0.18
2256,2012-10-15,0.19
2257,2012-10-16,0.18
2258,2012-10-17,0.18
2259,2012-10-18,0.18
2260,2012-10-19,0.18
2261,2012-10-22,0.19
2262,2012-10-23,0.18
2263,2012-10-24,0.18
2264,2012-10-25,0.19
2265,2012-10-26,0.19
2266,2012-10-29,0.18
2267,2012-10-31,0.18
2268,2012-11-01,0.18
2269,2012-11-02,0.19
2270,2012-11-05,0.19
2271,2012-11-06,0.19
2272,2012-11-07,0.18
2273,2012-11-08,0.2
2274,2012-11-09,0.18
2275,2012-11-13,0.18
2276,2012-11-14,0.18
2277,2012-11-15,0.17
2278,2012-11-16,0.16
2279,2012-11-19,0.16
2280,2012-11-20,0.16
2281,2012-11-21,0.17
2282,2012-11-23,0.19
2283,2012-11-26,0.17
2284,2012-11-27,0.18
2285,2012-11-28,0.18
2286,2012-11-29,0.18
2287,2012-11-30,0.18
2288,2012-12-03,0.18
2289,2012-12-04,0.18
2290,2012-12-05,0.18
2291,2012-12-06,0.18
2292,2012-12-07,0.18
2293,2012-12-10,0.18
2294,2012-12-11,0.16
2295,2012-12-12,0.14
2296,2012-12-13,0.14
2297,2012-12-14,0.13
2298,2012-12-17,0.13
2299,2012-12-18,0.16
2300,2012-12-19,0.15
2301,2012-12-20,0.15
2302,2012-12-21,0.15
2303,2012-12-24,0.16
2304,2012-12-26,0.16
2305,2012-12-27,0.15
2306,2012-12-28,0.15
2307,2012-12-31,0.16
2308,2013-01-02,0.15
2309,2013-01-03,0.15
2310,2013-01-04,0.15
2311,2013-01-07,0.15
2312,2013-01-08,0.14
2313,2013-01-09,0.13
2314,2013-01-10,0.14
2315,2013-01-11,0.14
2316,2013-01-14,0.14
2317,2013-01-15,0.14
2318,2013-01-16,0.14
2319,2013-01-17,0.14
2320,2013-01-18,0.14
2321,2013-01-22,0.14
2322,2013-01-23,0.15
2323,2013-01-24,0.15
2324,2013-01-25,0.15
2325,2013-01-28,0.16
2326,2013-01-29,0.15
2327,2013-01-30,0.15
2328,2013-01-31,0.15
2329,2013-02-01,0.15
2330,2013-02-04,0.15
2331,2013-02-05,0.15
2332,2013-02-06,0.15
2333,2013-02-07,0.15
2334,2013-02-08,0.14
2335,2013-02-11,0.15
2336,2013-02-12,0.14
2337,2013-02-13,0.15
2338,2013-02-14,0.16
2339,2013-02-15,0.17
2340,2013-02-19,0.17
2341,2013-02-20,0.17
2342,2013-02-21,0.16
2343,2013-02-22,0.16
2344,2013-02-25,0.16
2345,2013-02-26,0.17
2346,2013-02-27,0.17
2347,2013-02-28,0.17
2348,2013-03-01,0.16
2349,2013-03-04,0.16
2350,2013-03-05,0.15
2351,2013-03-06,0.15
2352,2013-03-07,0.15
2353,2013-03-08,0.15
2354,2013-03-11,0.15
2355,2013-03-12,0.15
2356,2013-03-13,0.15
2357,2013-03-14,0.15
2358,2013-03-15,0.14
2359,2013-03-18,0.15
2360,2013-03-19,0.15
2361,2013-03-20,0.15
2362,2013-03-21,0.14
2363,2013-03-22,0.14
2364,2013-03-25,0.14
2365,2013-03-26,0.14
2366,2013-03-27,0.14
2367,2013-03-28,0.14
2368,2013-04-01,0.14
2369,2013-04-02,0.14
2370,2013-04-03,0.13
2371,2013-04-04,0.13
2372,2013-04-05,0.13
2373,2013-04-08,0.13
2374,2013-04-09,0.13
2375,2013-04-10,0.12
2376,2013-04-11,0.12
2377,2013-04-12,0.11
2378,2013-04-15,0.12
2379,2013-04-16,0.13
2380,2013-04-17,0.13
2381,2013-04-18,0.12
2382,2013-04-19,0.12
2383,2013-04-22,0.12
2384,2013-04-23,0.12
2385,2013-04-24,0.13
2386,2013-04-25,0.12
2387,2013-04-26,0.12
2388,2013-04-29,0.12
2389,2013-04-30,0.11
2390,2013-05-01,0.11
2391,2013-05-02,0.11
2392,2013-05-03,0.11
2393,2013-05-06,0.11
2394,2013-05-07,0.1
2395,2013-05-08,0.11
2396,2013-05-09,0.11
2397,2013-05-10,0.11
2398,2013-05-13,0.13
2399,2013-05-14,0.12
2400,2013-05-15,0.12
2401,2013-05-16,0.12
2402,2013-05-17,0.12
2403,2013-05-20,0.12
2404,2013-05-21,0.12
2405,2013-05-22,0.11
2406,2013-05-23,0.12
2407,2013-05-24,0.12
2408,2013-05-28,0.13
2409,2013-05-29,0.14
2410,2013-05-30,0.13
2411,2013-05-31,0.14
2412,2013-06-03,0.14
2413,2013-06-04,0.14
2414,2013-06-05,0.14
2415,2013-06-06,0.14
2416,2013-06-07,0.14
2417,2013-06-10,0.14
2418,2013-06-11,0.14
2419,2013-06-12,0.14
2420,2013-06-13,0.14
2421,2013-06-14,0.13
2422,2013-06-17,0.13
2423,2013-06-18,0.13
2424,2013-06-19,0.13
2425,2013-06-20,0.14
2426,2013-06-21,0.13
2427,2013-06-24,0.16
2428,2013-06-25,0.17
2429,2013-06-26,0.16
2430,2013-06-27,0.15
2431,2013-06-28,0.15
2432,2013-07-01,0.15
2433,2013-07-02,0.14
2434,2013-07-03,0.14
2435,2013-07-05,0.15
2436,2013-07-08,0.14
2437,2013-07-09,0.14
2438,2013-07-10,0.13
2439,2013-07-11,0.13
2440,2013-07-12,0.12
2441,2013-07-15,0.11
2442,2013-07-16,0.1
2443,2013-07-17,0.11
2444,2013-07-18,0.11
2445,2013-07-19,0.11
2446,2013-07-22,0.1
2447,2013-07-23,0.12
2448,2013-07-24,0.12
2449,2013-07-25,0.12
2450,2013-07-26,0.11
2451,2013-07-29,0.11
2452,2013-07-30,0.11
2453,2013-07-31,0.11
2454,2013-08-01,0.13
2455,2013-08-02,0.11
2456,2013-08-05,0.12
2457,2013-08-06,0.12
2458,2013-08-07,0.12
2459,2013-08-08,0.12
2460,2013-08-09,0.11
2461,2013-08-12,0.12
2462,2013-08-13,0.12
2463,2013-08-14,0.12
2464,2013-08-15,0.13
2465,2013-08-16,0.13
2466,2013-08-19,0.13
2467,2013-08-20,0.13
2468,2013-08-21,0.14
2469,2013-08-22,0.14
2470,2013-08-23,0.14
2471,2013-08-26,0.13
2472,2013-08-27,0.12
2473,2013-08-28,0.14
2474,2013-08-29,0.14
2475,2013-08-30,0.13
2476,2013-09-03,0.14
2477,2013-09-04,0.14
2478,2013-09-05,0.16
2479,2013-09-06,0.14
2480,2013-09-09,0.12
2481,2013-09-10,0.13
2482,2013-09-11,0.12
2483,2013-09-12,0.13
2484,2013-09-13,0.13
2485,2013-09-16,0.13
2486,2013-09-17,0.12
2487,2013-09-18,0.11
2488,2013-09-19,0.1
2489,2013-09-20,0.11
2490,2013-09-23,0.1
2491,2013-09-24,0.1
2492,2013-09-25,0.1
2493,2013-09-26,0.09
2494,2013-09-27,0.1
2495,2013-09-30,0.1
2496,2013-10-01,0.1
2497,2013-10-02,0.11
2498,2013-10-03,0.11
2499,2013-10-04,0.11
2500,2013-10-07,0.12
2501,2013-10-08,0.15
2502,2013-10-09,0.15
2503,2013-10-10,0.14
2504,2013-10-11,0.14
2505,2013-10-15,0.16
2506,2013-10-16,0.15
2507,2013-10-17,0.13
2508,2013-10-18,0.12
2509,2013-10-21,0.11
2510,2013-10-22,0.1
2511,2013-10-23,0.11
2512,2013-10-24,0.12
2513,2013-10-25,0.11
2514,2013-10-28,0.11
2515,2013-10-29,0.11
2516,2013-10-30,0.11
2517,2013-10-31,0.1
2518,2013-11-01,0.1
2519,2013-11-04,0.09
2520,2013-11-05,0.1
2521,2013-11-06,0.11
2522,2013-11-07,0.11
2523,2013-11-08,0.12
2524,2013-11-12,0.13
2525,2013-11-13,0.13
2526,2013-11-14,0.13
2527,2013-11-15,0.13
2528,2013-11-18,0.13
2529,2013-11-19,0.14
2530,2013-11-20,0.12
2531,2013-11-21,0.12
2532,2013-11-22,0.12
2533,2013-11-25,0.14
2534,2013-11-26,0.13
2535,2013-11-27,0.13
2536,2013-11-29,0.13
2537,2013-12-02,0.13
2538,2013-12-03,0.13
2539,2013-12-04,0.14
2540,2013-12-05,0.13
2541,2013-12-06,0.13
2542,2013-12-09,0.13
2543,2013-12-10,0.14
2544,2013-12-11,0.13
2545,2013-12-12,0.14
2546,2013-12-13,0.14
2547,2013-12-16,0.13
2548,2013-12-17,0.14
2549,2013-12-18,0.13
2550,2013-12-19,0.13
2551,2013-12-20,0.13
2552,2013-12-23,0.14
2553,2013-12-24,0.14
2554,2013-12-26,0.13
2555,2013-12-27,0.12
2556,2013-12-30,0.13
2557,2013-12-31,0.13
2558,2014-01-02,0.13
2559,2014-01-03,0.13
2560,2014-01-06,0.12
2561,2014-01-07,0.13
2562,2014-01-08,0.13
2563,2014-01-09,0.13
2564,2014-01-10,0.12
2565,2014-01-13,0.11
2566,2014-01-14,0.11
2567,2014-01-15,0.13
2568,2014-01-16,0.11
2569,2014-01-17,0.11
2570,2014-01-21,0.12
2571,2014-01-22,0.11
2572,2014-01-23,0.11
2573,2014-01-24,0.11
2574,2014-01-27,0.11
2575,2014-01-28,0.11
2576,2014-01-29,0.11
2577,2014-01-30,0.1
2578,2014-01-31,0.1
2579,2014-02-03,0.11
2580,2014-02-04,0.12
2581,2014-02-05,0.12
2582,2014-02-06,0.13
2583,2014-02-07,0.12
2584,2014-02-10,0.12
2585,2014-02-11,0.12
2586,2014-02-12,0.12
2587,2014-02-13,0.12
2588,2014-02-14,0.11
2589,2014-02-18,0.12
2590,2014-02-19,0.11
2591,2014-02-20,0.12
2592,2014-02-21,0.12
2593,2014-02-24,0.11
2594,2014-02-25,0.11
2595,2014-02-26,0.11
2596,2014-02-27,0.11
2597,2014-02-28,0.12
2598,2014-03-03,0.12
2599,2014-03-04,0.12
2600,2014-03-05,0.13
2601,2014-03-06,0.12
2602,2014-03-07,0.13
2603,2014-03-10,0.12
2604,2014-03-11,0.13
2605,2014-03-12,0.12
2606,2014-03-13,0.12
2607,2014-03-14,0.12
2608,2014-03-17,0.13
2609,2014-03-18,0.13
2610,2014-03-19,0.15
2611,2014-03-20,0.14
2612,2014-03-21,0.14
2613,2014-03-24,0.14
2614,2014-03-25,0.13
2615,2014-03-26,0.12
2616,2014-03-27,0.12
2617,2014-03-28,0.13
2618,2014-03-31,0.13
2619,2014-04-01,0.13
2620,2014-04-02,0.12
2621,2014-04-03,0.11
2622,2014-04-04,0.11
2623,2014-04-07,0.11
2624,2014-04-08,0.11
2625,2014-04-09,0.1
2626,2014-04-10,0.09
2627,2014-04-11,0.09
2628,2014-04-14,0.1
2629,2014-04-15,0.11
2630,2014-04-16,0.11
2631,2014-04-17,0.11
2632,2014-04-21,0.11
2633,2014-04-22,0.11
2634,2014-04-23,0.11
2635,2014-04-24,0.1
2636,2014-04-25,0.11
2637,2014-04-28,0.1
2638,2014-04-29,0.11
2639,2014-04-30,0.11
2640,2014-05-01,0.1
2641,2014-05-02,0.1
2642,2014-05-05,0.11
2643,2014-05-06,0.1
2644,2014-05-07,0.1
2645,2014-05-08,0.1
2646,2014-05-09,0.1
2647,2014-05-12,0.09
2648,2014-05-13,0.1
2649,2014-05-14,0.1
2650,2014-05-15,0.09
2651,2014-05-16,0.09
2652,2014-05-19,0.09
2653,2014-05-20,0.09
2654,2014-05-21,0.09
2655,2014-05-22,0.09
2656,2014-05-23,0.1
2657,2014-05-27,0.09
2658,2014-05-28,0.1
2659,2014-05-29,0.1
2660,2014-05-30,0.1
2661,2014-06-02,0.1
2662,2014-06-03,0.1
2663,2014-06-04,0.1
2664,2014-06-05,0.1
2665,2014-06-06,0.11
2666,2014-06-09,0.11
2667,2014-06-10,0.11
2668,2014-06-11,0.11
2669,2014-06-12,0.1
2670,2014-06-13,0.11
2671,2014-06-16,0.11
2672,2014-06-17,0.11
2673,2014-06-18,0.1
2674,2014-06-19,0.09
2675,2014-06-20,0.09
2676,2014-06-23,0.1
2677,2014-06-24,0.12
2678,2014-06-25,0.11
2679,2014-06-26,0.11
2680,2014-06-27,0.1
2681,2014-06-30,0.11
2682,2014-07-01,0.11
2683,2014-07-02,0.12
2684,2014-07-03,0.11
2685,2014-07-07,0.12
2686,2014-07-08,0.11
2687,2014-07-09,0.11
2688,2014-07-10,0.1
2689,2014-07-11,0.11
2690,2014-07-14,0.11
2691,2014-07-15,0.11
2692,2014-07-16,0.11
2693,2014-07-17,0.1
2694,2014-07-18,0.1
2695,2014-07-21,0.11
2696,2014-07-22,0.11
2697,2014-07-23,0.11
2698,2014-07-24,0.11
2699,2014-07-25,0.11
2700,2014-07-28,0.11
2701,2014-07-29,0.12
2702,2014-07-30,0.13
2703,2014-07-31,0.12
2704,2014-08-01,0.13
2705,2014-08-04,0.12
2706,2014-08-05,0.12
2707,2014-08-06,0.11
2708,2014-08-07,0.11
2709,2014-08-08,0.1
2710,2014-08-11,0.1
2711,2014-08-12,0.1
2712,2014-08-13,0.1
2713,2014-08-14,0.1
2714,2014-08-15,0.09
2715,2014-08-18,0.1
2716,2014-08-19,0.11
2717,2014-08-20,0.12
2718,2014-08-21,0.1
2719,2014-08-22,0.1
2720,2014-08-25,0.11
2721,2014-08-26,0.12
2722,2014-08-27,0.11
2723,2014-08-28,0.11
2724,2014-08-29,0.09
2725,2014-09-02,0.1
2726,2014-09-03,0.11
2727,2014-09-04,0.1
2728,2014-09-05,0.1
2729,2014-09-08,0.1
2730,2014-09-09,0.11
2731,2014-09-10,0.11
2732,2014-09-11,0.11
2733,2014-09-12,0.11
2734,2014-09-15,0.11
2735,2014-09-16,0.13
2736,2014-09-17,0.12
2737,2014-09-18,0.12
2738,2014-09-19,0.11
2739,2014-09-22,0.1
2740,2014-09-23,0.1
2741,2014-09-24,0.11
2742,2014-09-25,0.1
2743,2014-09-26,0.11
2744,2014-09-29,0.11
2745,2014-09-30,0.13
2746,2014-10-01,0.1
2747,2014-10-02,0.1
2748,2014-10-03,0.11
2749,2014-10-06,0.11
2750,2014-10-07,0.1
2751,2014-10-08,0.1
2752,2014-10-09,0.1
2753,2014-10-10,0.1
2754,2014-10-14,0.09
2755,2014-10-15,0.1
2756,2014-10-16,0.1
2757,2014-10-17,0.11
2758,2014-10-20,0.1
2759,2014-10-21,0.1
2760,2014-10-22,0.11
2761,2014-10-23,0.11
2762,2014-10-24,0.11
2763,2014-10-27,0.11
2764,2014-10-28,0.11
2765,2014-10-29,0.11
2766,2014-10-30,0.11
2767,2014-10-31,0.11
2768,2014-11-03,0.12
2769,2014-11-04,0.11
2770,2014-11-05,0.11
2771,2014-11-06,0.12
2772,2014-11-07,0.12
2773,2014-11-10,0.13
2774,2014-11-12,0.14
2775,2014-11-13,0.15
2776,2014-11-14,0.15
2777,2014-11-17,0.15
2778,2014-11-18,0.14
2779,2014-11-19,0.15
2780,2014-11-20,0.14
2781,2014-11-21,0.14
2782,2014-11-24,0.14
2783,2014-11-25,0.14
2784,2014-11-26,0.14
2785,2014-11-28,0.13
2786,2014-12-01,0.13
2787,2014-12-02,0.14
2788,2014-12-03,0.15
2789,2014-12-04,0.14
2790,2014-12-05,0.18
2791,2014-12-08,0.18
2792,2014-12-09,0.23
2793,2014-12-10,0.21
2794,2014-12-11,0.21
2795,2014-12-12,0.19
2796,2014-12-15,0.22
2797,2014-12-16,0.21
2798,2014-12-17,0.23
2799,2014-12-18,0.25
2800,2014-12-19,0.26
2801,2014-12-22,0.28
2802,2014-12-23,0.26
2803,2014-12-24,0.26
2804,2014-12-26,0.26
2805,2014-12-29,0.25
2806,2014-12-30,0.23
2807,2014-12-31,0.25
2808,2015-01-02,0.25
2809,2015-01-05,0.26
2810,2015-01-06,0.25
2811,2015-01-07,0.25
2812,2015-01-08,0.23
2813,2015-01-09,0.22
2814,2015-01-12,0.19
2815,2015-01-13,0.2
2816,2015-01-14,0.18
2817,2015-01-15,0.16
2818,2015-01-16,0.17
2819,2015-01-20,0.17
2820,2015-01-21,0.17
2821,2015-01-22,0.17
2822,2015-01-23,0.17
2823,2015-01-26,0.18
2824,2015-01-27,0.17
2825,2015-01-28,0.17
2826,2015-01-29,0.17
2827,2015-01-30,0.18
2828,2015-02-02,0.17
2829,2015-02-03,0.21
2830,2015-02-04,0.2
2831,2015-02-05,0.2
2832,2015-02-06,0.26
2833,2015-02-09,0.24
2834,2015-02-10,0.25
2835,2015-02-11,0.24
2836,2015-02-12,0.23
2837,2015-02-13,0.23
2838,2015-02-17,0.25
2839,2015-02-18,0.23
2840,2015-02-19,0.23
2841,2015-02-20,0.23
2842,2015-02-23,0.22
2843,2015-02-24,0.22
2844,2015-02-25,0.21
2845,2015-02-26,0.22
2846,2015-02-27,0.22
2847,2015-03-02,0.22
2848,2015-03-03,0.26
2849,2015-03-04,0.26
2850,2015-03-05,0.25
2851,2015-03-06,0.27
2852,2015-03-09,0.27
2853,2015-03-10,0.25
2854,2015-03-11,0.25
2855,2015-03-12,0.24
2856,2015-03-13,0.24
2857,2015-03-16,0.26
2858,2015-03-17,0.27
2859,2015-03-18,0.23
2860,2015-03-19,0.26
2861,2015-03-20,0.24
2862,2015-03-23,0.24
2863,2015-03-24,0.24
2864,2015-03-25,0.25
2865,2015-03-26,0.28
2866,2015-03-27,0.27
2867,2015-03-30,0.27
2868,2015-03-31,0.26
2869,2015-04-01,0.27
2870,2015-04-02,0.25
2871,2015-04-03,0.21
2872,2015-04-06,0.21
2873,2015-04-07,0.22
2874,2015-04-08,0.22
2875,2015-04-09,0.22
2876,2015-04-10,0.24
2877,2015-04-13,0.23
2878,2015-04-14,0.23
2879,2015-04-15,0.23
2880,2015-04-16,0.22
2881,2015-04-17,0.23
2882,2015-04-20,0.24
2883,2015-04-21,0.23
2884,2015-04-22,0.23
2885,2015-04-23,0.24
2886,2015-04-24,0.24
2887,2015-04-27,0.25
2888,2015-04-28,0.24
2889,2015-04-29,0.25
2890,2015-04-30,0.24
2891,2015-05-01,0.25
2892,2015-05-04,0.25
2893,2015-05-05,0.24
2894,2015-05-06,0.25
2895,2015-05-07,0.24
2896,2015-05-08,0.23
2897,2015-05-11,0.25
2898,2015-05-12,0.25
2899,2015-05-13,0.24
2900,2015-05-14,0.23
2901,2015-05-15,0.23
2902,2015-05-18,0.22
2903,2015-05-19,0.23
2904,2015-05-20,0.23
2905,2015-05-21,0.22
2906,2015-05-22,0.23
2907,2015-05-26,0.24
2908,2015-05-27,0.27
2909,2015-05-28,0.26
2910,2015-05-29,0.26
2911,2015-06-01,0.26
2912,2015-06-02,0.26
2913,2015-06-03,0.26
2914,2015-06-04,0.27
2915,2015-06-05,0.29
2916,2015-06-08,0.27
2917,2015-06-09,0.27
2918,2015-06-10,0.28
2919,2015-06-11,0.28
2920,2015-06-12,0.28
2921,2015-06-15,0.28
2922,2015-06-16,0.28
2923,2015-06-17,0.27
2924,2015-06-18,0.26
2925,2015-06-19,0.25
2926,2015-06-22,0.27
2927,2015-06-23,0.3
2928,2015-06-24,0.3
2929,2015-06-25,0.29
2930,2015-06-26,0.29
2931,2015-06-29,0.27
2932,2015-06-30,0.28
2933,2015-07-01,0.28
2934,2015-07-02,0.26
2935,2015-07-06,0.26
2936,2015-07-07,0.25
2937,2015-07-08,0.24
2938,2015-07-09,0.25
2939,2015-07-10,0.28
2940,2015-07-13,0.28
2941,2015-07-14,0.27
2942,2015-07-15,0.28
2943,2015-07-16,0.29
2944,2015-07-17,0.29
2945,2015-07-20,0.31
2946,2015-07-21,0.34
2947,2015-07-22,0.34
2948,2015-07-23,0.33
2949,2015-07-24,0.32
2950,2015-07-27,0.32
2951,2015-07-28,0.32
2952,2015-07-29,0.33
2953,2015-07-30,0.36
2954,2015-07-31,0.33
2955,2015-08-03,0.33
2956,2015-08-04,0.37
2957,2015-08-05,0.38
2958,2015-08-06,0.35
2959,2015-08-07,0.38
2960,2015-08-10,0.4
2961,2015-08-11,0.37
2962,2015-08-12,0.37
2963,2015-08-13,0.4
2964,2015-08-14,0.41
2965,2015-08-17,0.4
2966,2015-08-18,0.42
2967,2015-08-19,0.39
2968,2015-08-20,0.39
2969,2015-08-21,0.36
2970,2015-08-24,0.33
2971,2015-08-25,0.36
2972,2015-08-26,0.35
2973,2015-08-27,0.36
2974,2015-08-28,0.38
2975,2015-08-31,0.39
2976,2015-09-01,0.39
2977,2015-09-02,0.37
2978,2015-09-03,0.36
2979,2015-09-04,0.36
2980,2015-09-08,0.39
2981,2015-09-09,0.39
2982,2015-09-10,0.39
2983,2015-09-11,0.4
2984,2015-09-14,0.4
2985,2015-09-15,0.47
2986,2015-09-16,0.46
2987,2015-09-17,0.39
2988,2015-09-18,0.35
2989,2015-09-21,0.36
2990,2015-09-22,0.35
2991,2015-09-23,0.34
2992,2015-09-24,0.32
2993,2015-09-25,0.35
2994,2015-09-28,0.34
2995,2015-09-29,0.33
2996,2015-09-30,0.33
2997,2015-10-01,0.31
2998,2015-10-02,0.25
2999,2015-10-05,0.26
3000,2015-10-06,0.26
3001,2015-10-07,0.27
3002,2015-10-08,0.27
3003,2015-10-09,0.28
3004,2015-10-13,0.27
3005,2015-10-14,0.21
3006,2015-10-15,0.22
3007,2015-10-16,0.23
3008,2015-10-19,0.23
3009,2015-10-20,0.23
3010,2015-10-21,0.23
3011,2015-10-22,0.23
3012,2015-10-23,0.24
3013,2015-10-26,0.25
3014,2015-10-27,0.29
3015,2015-10-28,0.33
3016,2015-10-29,0.33
3017,2015-10-30,0.34
3018,2015-11-02,0.37
3019,2015-11-03,0.39
3020,2015-11-04,0.4
3021,2015-11-05,0.42
3022,2015-11-06,0.47
3023,2015-11-09,0.47
3024,2015-11-10,0.51
3025,2015-11-12,0.51
3026,2015-11-13,0.5
3027,2015-11-16,0.5
3028,2015-11-17,0.5
3029,2015-11-18,0.49
3030,2015-11-19,0.49
3031,2015-11-20,0.49
3032,2015-11-23,0.5
3033,2015-11-24,0.52
3034,2015-11-25,0.52
3035,2015-11-27,0.5
3036,2015-11-30,0.51
3037,2015-12-01,0.51
3038,2015-12-02,0.52
3039,2015-12-03,0.57
3040,2015-12-04,0.6
3041,2015-12-07,0.67
3042,2015-12-08,0.76
3043,2015-12-09,0.72
3044,2015-12-10,0.71
3045,2015-12-11,0.68
3046,2015-12-14,0.68
3047,2015-12-15,0.69
3048,2015-12-16,0.7
3049,2015-12-17,0.69
3050,2015-12-18,0.67
3051,2015-12-21,0.64
3052,2015-12-22,0.66
3053,2015-12-23,0.65
3054,2015-12-24,0.64
3055,2015-12-28,0.66
3056,2015-12-29,0.67
3057,2015-12-30,0.64
3058,2015-12-31,0.65
3059,2016-01-04,0.61
3060,2016-01-05,0.68
3061,2016-01-06,0.67
3062,2016-01-07,0.66
3063,2016-01-08,0.64
3064,2016-01-11,0.63
3065,2016-01-12,0.62
3066,2016-01-13,0.6
