time,open,high,low,close
2011-09-26T13:30:00Z,16.02,21.93,11.84,21.9
2011-09-27T13:30:00Z,37.13,48.58,31.21,35.96
2011-09-28T13:30:00Z,37.4,40.44,17.7,17.93
2011-09-29T13:30:00Z,31.29,33,16.63,29.14
2011-09-30T13:30:00Z,20.59,28.92,18.21,18.21
2011-10-03T13:30:00Z,13.23,20.65,6.06,6.06
2011-10-04T13:30:00Z,3.98,23.45,3.98,23.44
2011-10-05T13:30:00Z,21.71,33.94,20.7,32.5
2011-10-06T13:30:00Z,33.03,48.51,30.8,48.51
2011-10-07T13:30:00Z,50.26,51.7,32.55,34.26
2011-10-10T13:30:00Z,51.29,62.78,51.17,62.78
2011-10-11T13:30:00Z,59.41,66.63,59.41,65.77
2011-10-12T13:30:00Z,75.18,78.15,75.14,75.83
2011-10-13T13:30:00Z,76.82,77.91,70.69,77.31
2011-10-14T13:30:00Z,86.53,86.53,80.98,84.9
2011-10-17T13:30:00Z,85.89,85.89,72.72,72.72
2011-10-18T13:30:00Z,77.39,84.27,68.5,83.46
2011-10-19T13:30:00Z,86.24,86.24,75.61,75.75
2011-10-20T13:30:00Z,76.38,76.38,62.27,74.72
2011-10-21T13:30:00Z,83.46,83.67,78.43,82.29
2011-10-24T13:30:00Z,86.93,89.71,86.62,89.71
2011-10-25T13:30:00Z,89.14,89.14,81.21,81.23
2011-10-26T13:30:00Z,88.91,88.91,78.68,85.38
2011-10-27T13:30:00Z,92.96,92.96,90.71,91.76
2011-10-28T13:30:00Z,92.81,92.81,90.8,91
2011-10-31T13:30:00Z,88.48,88.48,84.01,84.04
2011-11-01T13:30:00Z,57.84,71.18,57.65,57.65
2011-11-02T13:30:00Z,69.41,73.25,63.94,72.08
2011-11-03T13:30:00Z,75.61,80.14,65.41,80.14
2011-11-04T13:30:00Z,74.8,75.03,69.57,74.32
2011-11-07T14:30:00Z,72.94,73.08,60.73,71.93
2011-11-08T14:30:00Z,74.97,76.94,65.55,76.91
2011-11-09T14:30:00Z,60.82,61.39,41.99,42.08
2011-11-10T14:30:00Z,51.91,51.91,40.24,47.71
2011-11-11T14:30:00Z,57.34,66.43,57.34,66.07
2011-11-14T14:30:00Z,61.29,61.29,48.88,52
2011-11-15T14:30:00Z,46.88,60.96,43.42,59.49
2011-11-16T14:30:00Z,45.99,57.45,43.27,43.27
2011-11-17T14:30:00Z,39.17,43.72,27.64,29.88
2011-11-18T14:30:00Z,30.11,32.51,27.38,30.78
2011-11-21T14:30:00Z,17.83,19.33,15.43,17.89
2011-11-22T14:30:00Z,15.16,18.38,14.33,16.45
2011-11-23T14:30:00Z,10.68,11.7,10.26,10.26
2011-11-25T14:30:00Z,7.73,10.69,7.73,8.95
2011-11-28T14:30:00Z,16.36,21.76,16.36,21.71
2011-11-29T14:30:00Z,19.46,24.76,19.46,22.44
2011-11-30T14:30:00Z,48.71,63.69,48.71,63.69
2011-12-01T14:30:00Z,61.71,66.96,57.36,57.36
2011-12-02T14:30:00Z,71.3,72.06,62.68,63.26
2011-12-05T14:30:00Z,75.02,76.47,69.8,72.97
2011-12-06T14:30:00Z,75.73,75.73,69.68,73.19
2011-12-07T14:30:00Z,71.47,74.58,64.76,73.32
2011-12-08T14:30:00Z,68.94,69.39,47.23,47.23
2011-12-09T14:30:00Z,55.86,71.48,54.91,70.28
2011-12-12T14:30:00Z,58.35,58.35,49.74,57.44
2011-12-13T14:30:00Z,67.99,68.61,39.36,41.54
2011-12-14T14:30:00Z,38.14,40.71,32.4,36.3
2011-12-15T14:30:00Z,46.68,46.68,40.29,44.52
2011-12-16T14:30:00Z,51.57,57.41,45.89,48.23
2011-12-19T14:30:00Z,56.83,56.83,34.86,35.29
2011-12-20T14:30:00Z,53.09,63.03,53.09,62.99
2011-12-21T14:30:00Z,59.33,63.24,53.24,63.24
2011-12-22T14:30:00Z,64.33,68.37,64.28,67.57
2011-12-23T14:30:00Z,68.12,68.12,65.43,67.59
2011-12-27T14:30:00Z,65.12,67.64,63.86,65.73
2011-12-28T14:30:00Z,63.35,63.35,47.95,47.95
2011-12-29T14:30:00Z,53.39,59.87,53.39,59.8
2011-12-30T14:30:00Z,58.65,62.18,58.65,59.61
2012-01-03T14:30:00Z,79.73,80.22,73.44,76.03
2012-01-04T14:30:00Z,74.58,74.58,69,71.45
2012-01-05T14:30:00Z,67.19,74.05,61.58,74.05
2012-01-06T14:30:00Z,73.07,75.17,68.43,70.81
2012-01-09T14:30:00Z,73.77,73.77,67.95,71.3
2012-01-10T14:30:00Z,80.27,80.58,78.23,79.36
2012-01-11T14:30:00Z,76.2,79.02,75.17,78.91
2012-01-12T14:30:00Z,80.43,80.43,74.32,79.31
2012-01-13T14:30:00Z,71.24,73.66,68.23,72.94
2012-01-17T14:30:00Z,78.36,78.64,71.08,71.74
2012-01-18T14:30:00Z,69.65,79.7,69.65,79.62
2012-01-19T14:30:00Z,79.21,79.73,77.76,78.43
2012-01-20T14:30:00Z,76.93,79.63,76.93,79.56
2012-01-23T14:30:00Z,79.12,81.14,75.27,77.72
2012-01-24T14:30:00Z,73.99,78.33,71.68,78.08
2012-01-25T14:30:00Z,76.33,82.02,74.86,81.97
2012-01-26T14:30:00Z,83.87,83.87,77.59,79.19
2012-01-27T14:30:00Z,76.28,79.58,75.85,79.22
2012-01-30T14:30:00Z,70.75,74.62,67.79,72.57
2012-01-31T14:30:00Z,75.78,75.78,67.34,71.36
2012-02-01T14:30:00Z,75.62,80.64,74.64,80.3
2012-02-02T14:30:00Z,79.56,81.44,78.15,79.75
2012-02-03T14:30:00Z,84.69,85.44,83.6,85.1
2012-02-06T14:30:00Z,82.56,83.83,82.08,82.88
2012-02-07T14:30:00Z,80.97,83.77,79.14,82.33
2012-02-08T14:30:00Z,83.24,83.67,78.37,82.17
2012-02-09T14:30:00Z,83.03,83.03,77.08,78.15
2012-02-10T14:30:00Z,67.86,69.35,65.24,65.34
2012-02-13T14:30:00Z,72.99,72.99,67.77,72.41
2012-02-14T14:30:00Z,67.18,67.18,60.06,64.34
2012-02-15T14:30:00Z,67.11,67.11,55.29,57.38
2012-02-16T14:30:00Z,57.41,70.55,57.3,70.53
2012-02-17T14:30:00Z,73.13,73.13,69.03,70.93
2012-02-21T14:30:00Z,71.17,71.17,62.51,64.04
2012-02-22T14:30:00Z,62.18,62.38,55.85,55.91
2012-02-23T14:30:00Z,55.7,65.51,52.62,65.51
2012-02-24T14:30:00Z,66.55,66.55,61.25,61.64
2012-02-27T14:30:00Z,50.02,61.31,46.48,58.56
2012-02-28T14:30:00Z,57.02,59.62,52.66,55.44
2012-02-29T14:30:00Z,57.33,59.11,44.13,44.2
2012-03-01T14:30:00Z,48.86,54.01,46.88,48.54
2012-03-02T14:30:00Z,48.14,48.14,38.58,40.01
2012-03-05T14:30:00Z,36.78,37.73,33.24,37.32
2012-03-06T14:30:00Z,26.94,26.94,22.71,23.52
2012-03-07T14:30:00Z,23.3,30.86,22.87,30.61
2012-03-08T14:30:00Z,36.63,41.9,31.37,41.61
2012-03-09T14:30:00Z,41.93,55.29,41.93,51.86
2012-03-12T13:30:00Z,50.69,50.69,46.1,49.12
2012-03-13T13:30:00Z,55.71,66.57,55.04,66.57
2012-03-14T13:30:00Z,66.17,66.17,57.91,58.39
2012-03-15T13:30:00Z,58.57,63.87,56.77,63.87
2012-03-16T13:30:00Z,66.94,66.94,63.78,64.45
2012-03-19T13:30:00Z,63.92,73.62,63.92,69.94
2012-03-20T13:30:00Z,62.9,65.48,60.02,62.79
2012-03-21T13:30:00Z,64.58,65.65,60.31,62.81
2012-03-22T13:30:00Z,51.78,54.95,48.05,52.57
2012-03-23T13:30:00Z,52.21,61.23,46.7,61.09
2012-03-26T13:30:00Z,73.44,74.41,71.24,74.3
2012-03-27T13:30:00Z,76.16,76.16,70.21,70.26
2012-03-28T13:30:00Z,70.04,70.04,57.43,62.57
2012-03-29T13:30:00Z,55.54,61.07,49.61,59.9
2012-03-30T13:30:00Z,65,65,56.86,58.51
2012-04-02T13:30:00Z,54.99,68.79,54.99,68.78
2012-04-03T13:30:00Z,65.02,65.14,54.61,57.96
2012-04-04T13:30:00Z,41.09,43.38,35.82,38.29
2012-04-05T13:30:00Z,32.74,37.93,32.74,35.86
2012-04-09T13:30:00Z,22.03,24.61,20.8,23.19
2012-04-10T13:30:00Z,20.55,21.16,13.02,13.27
2012-04-11T13:30:00Z,15.82,20.53,15.82,20.53
2012-04-12T13:30:00Z,20.08,33.03,20.08,31.94
2012-04-13T13:30:00Z,26.62,27.02,22.7,22.77
2012-04-16T13:30:00Z,26.77,28.25,20.29,26.15
2012-04-17T13:30:00Z,33.55,46.93,33.43,41.53
2012-04-18T13:30:00Z,34.58,38.1,33.13,34.45
2012-04-19T13:30:00Z,33.42,40.62,29.61,32.96
2012-04-20T13:30:00Z,39.19,44.81,38.1,39.14
2012-04-23T13:30:00Z,24.68,28.97,22.23,28.16
2012-04-24T13:30:00Z,29.53,37.67,29.48,37.67
2012-04-25T13:30:00Z,49.92,53.25,48.17,52.79
2012-04-26T13:30:00Z,51.86,60.56,51.86,60.05
2012-04-27T13:30:00Z,62.92,66.15,57.31,65.96
2012-04-30T13:30:00Z,64.9,64.9,59.29,60.26
2012-05-01T13:30:00Z,62.6,70.81,60.61,60.63
2012-05-02T13:30:00Z,55.81,60.67,54.53,60.2
2012-05-03T13:30:00Z,60.07,60.07,48.5,49.54
2012-05-04T13:30:00Z,45.36,45.36,36.83,36.83
2012-05-07T13:30:00Z,33.6,40.54,33.6,39.35
2012-05-08T13:30:00Z,32.05,38.19,28.98,38.1
2012-05-09T13:30:00Z,28.23,35.64,28.08,33.87
2012-05-10T13:30:00Z,39.47,40.19,35.03,38.13
2012-05-11T13:30:00Z,31.46,38.82,31.46,34.78
2012-05-14T13:30:00Z,28.02,29.66,24.76,26.42
2012-05-15T13:30:00Z,24.89,30.05,24.47,25.05
2012-05-16T13:30:00Z,26.25,29.44,22.9,22.9
2012-05-17T13:30:00Z,21.84,21.84,14.57,14.57
2012-05-18T13:30:00Z,12.66,15.01,10.94,11.33
2012-05-21T13:30:00Z,11.92,18.34,10.81,18.31
2012-05-22T13:30:00Z,18.4,21.71,15.25,16.62
2012-05-23T13:30:00Z,14.04,19.87,12,19.35
2012-05-24T13:30:00Z,20.63,23.13,17.54,23.08
2012-05-25T13:30:00Z,23.52,25.71,22.85,24.73
2012-05-29T13:30:00Z,32.09,38.38,29.39,36.82
2012-05-30T13:30:00Z,27.49,27.49,23.32,23.67
2012-05-31T13:30:00Z,22.94,29.09,19.14,26.83
2012-06-01T13:30:00Z,17.4,17.83,15.12,15.25
2012-06-04T13:30:00Z,16.84,17.28,13.95,17.28
2012-06-05T13:30:00Z,15.47,22.83,15.47,22.78
2012-06-06T13:30:00Z,30.39,46.48,30.39,46.46
2012-06-07T13:30:00Z,61.16,61.16,43.23,47.94
2012-06-08T13:30:00Z,40.18,54.67,38.51,54.63
2012-06-11T13:30:00Z,64.19,64.19,37.13,37.19
2012-06-12T13:30:00Z,45,51.67,38.8,51.59
2012-06-13T13:30:00Z,47.73,55.08,40.74,42.45
2012-06-14T13:30:00Z,45.64,54.86,44.23,54.86
2012-06-15T13:30:00Z,55.81,64.87,55.81,64.83
2012-06-18T13:30:00Z,58.05,66,58.05,63.73
2012-06-19T13:30:00Z,69.62,78.09,69.11,77.21
2012-06-20T13:30:00Z,78.24,78.24,72.48,74.64
2012-06-21T13:30:00Z,75.6,75.6,51.06,51.06
2012-06-22T13:30:00Z,57.19,62.8,56.33,62.19
2012-06-25T13:30:00Z,49.2,49.8,45.22,47.81
2012-06-26T13:30:00Z,48.94,53.38,45.49,51.2
2012-06-27T13:30:00Z,54.77,61.88,54.4,61.46
2012-06-28T13:30:00Z,54.88,60.28,48.77,60.23
2012-06-29T13:30:00Z,75.47,79.09,72.89,79.09
2012-07-02T13:30:00Z,78.82,80.17,75.8,80.17
2012-07-03T13:30:00Z,82.15,86.44,82.15,86.11
2012-07-05T13:30:00Z,86.15,86.61,83.67,85.01
2012-07-06T13:30:00Z,79.12,79.12,74.34,76.13
2012-07-09T13:30:00Z,75.94,75.94,70.02,71.92
2012-07-10T13:30:00Z,76.48,76.48,59,61.78
2012-07-11T13:30:00Z,60,62.6,57.17,60.36
2012-07-12T13:30:00Z,50.92,57.23,46.43,54.82
2012-07-13T13:30:00Z,57.01,65.01,57.01,64.39
2012-07-16T13:30:00Z,60.92,60.96,57.85,58.57
2012-07-17T13:30:00Z,63.08,63.08,54.24,61.45
2012-07-18T13:30:00Z,59.3,68.26,59.3,65.56
2012-07-19T13:30:00Z,68.36,68.65,63.32,63.32
2012-07-20T13:30:00Z,54.21,54.24,49.1,49.13
2012-07-23T13:30:00Z,31.8,37.79,30.79,35.31
2012-07-24T13:30:00Z,34.28,34.28,24.32,25.89
2012-07-25T13:30:00Z,28.9,30.15,24.23,28.11
2012-07-26T13:30:00Z,39.68,39.68,34.46,38.4
2012-07-27T13:30:00Z,40.15,56.03,39.03,55.4
2012-07-30T13:30:00Z,56.83,57.32,50.79,51.7
2012-07-31T13:30:00Z,52.29,54.36,47.85,47.91
2012-08-01T13:30:00Z,53.12,53.12,39.23,39.28
2012-08-02T13:30:00Z,34.48,39.49,32.6,36.27
2012-08-03T13:30:00Z,48.66,57.87,48.66,55.97
2012-08-06T13:30:00Z,58.41,63.72,58.41,60.85
2012-08-07T13:30:00Z,64.64,67.9,64.52,65
2012-08-08T13:30:00Z,62.43,64.16,62.01,62.15
2012-08-09T13:30:00Z,62.38,64.54,62.19,63.01
2012-08-10T13:30:00Z,61.8,62.32,60.08,62.01
2012-08-13T13:30:00Z,63.38,63.38,54.86,60.93
2012-08-14T13:30:00Z,66.63,66.63,57.09,59.04
2012-08-15T13:30:00Z,59.82,65.53,59.82,65.53
2012-08-16T13:30:00Z,67.35,73.07,64.75,73.02
2012-08-17T13:30:00Z,73.38,76.28,72.64,76.23
2012-08-20T13:30:00Z,76.15,76.15,71.67,74.87
2012-08-21T13:30:00Z,77.65,79.74,72.29,72.31
2012-08-22T13:30:00Z,67.91,68.99,63.1,66.51
2012-08-23T13:30:00Z,63.38,63.38,54.14,55.55
2012-08-24T13:30:00Z,52.72,61.48,51.06,60.51
2012-08-27T13:30:00Z,63.08,63.41,56.89,58.59
2012-08-28T13:30:00Z,55.85,60.95,54.79,60.82
2012-08-29T13:30:00Z,59.36,63.89,56.25,62.21
2012-08-30T13:30:00Z,51.62,51.88,45.63,46.37
2012-08-31T13:30:00Z,55.29,55.42,46.64,52.27
2012-09-04T13:30:00Z,52.02,59.69,44.64,59.08
2012-09-05T13:30:00Z,58.74,59.86,54.8,55.82
2012-09-06T13:30:00Z,65.45,74.38,65.45,74.16
2012-09-07T13:30:00Z,77.83,78.43,77,77.53
2012-09-10T13:30:00Z,76.99,77.41,74.01,74.01
2012-09-11T13:30:00Z,75.06,77.63,73.99,74.88
2012-09-12T13:30:00Z,77.8,77.8,73.32,75.99
2012-09-13T13:30:00Z,75.61,82.79,74,81.72
2012-09-14T13:30:00Z,84.08,85.82,82.75,83.32
2012-09-17T13:30:00Z,81.83,81.89,78.45,80.18
2012-09-18T13:30:00Z,78.63,79.52,77.3,78.67
2012-09-19T13:30:00Z,79.43,79.78,77.2,77.2
2012-09-20T13:30:00Z,71.56,73.01,69.11,71.11
2012-09-21T13:30:00Z,76.74,76.74,71.99,72.11
2012-09-24T13:30:00Z,67.19,73.29,67.19,69.49
2012-09-25T13:30:00Z,72.21,72.21,54.34,54.34
2012-09-26T13:30:00Z,51.88,51.88,45.9,47.88
2012-09-27T13:30:00Z,50.4,57.93,47.16,56.28
2012-09-28T13:30:00Z,48.14,51.49,45.41,47.83
2012-10-01T13:30:00Z,50.33,56.38,47.78,50.15
2012-10-02T13:30:00Z,51.99,51.99,46.67,49.78
2012-10-03T13:30:00Z,49.24,52.65,44.35,47.66
2012-10-04T13:30:00Z,49.7,55.5,46.99,55.5
2012-10-05T13:30:00Z,59.05,63.5,53.12,54.43
2012-10-08T13:30:00Z,46.88,50.93,46.88,48.67
2012-10-09T13:30:00Z,46.62,47.88,36.08,36.09
2012-10-10T13:30:00Z,34.81,36.61,32.21,34.22
2012-10-11T13:30:00Z,41.04,43.83,37.89,38.68
2012-10-12T13:30:00Z,38.08,40.04,32.3,33.36
2012-10-15T13:30:00Z,36.15,41.24,32.56,41.24
2012-10-16T13:30:00Z,45.27,52.26,45.27,52.26
2012-10-17T13:30:00Z,52.4,59.54,52.4,59.54
2012-10-18T13:30:00Z,58.31,59.13,52.48,53.03
2012-10-19T13:30:00Z,47.45,47.45,35.39,37.82
2012-10-22T13:30:00Z,38.54,39.42,33.63,37.52
2012-10-23T13:30:00Z,27.2,30.39,23.35,29.35
2012-10-24T13:30:00Z,34.14,34.14,27.9,28.84
2012-10-25T13:30:00Z,36.26,36.26,29.23,33.52
2012-10-26T13:30:00Z,32.71,34.8,27.88,32.04
2012-10-31T13:30:00Z,34.74,39.6,33.42,39.54
2012-11-01T13:30:00Z,41.17,49.88,41.17,49.88
2012-11-02T13:30:00Z,52.12,52.12,40.35,40.35
2012-11-05T14:30:00Z,40.54,45.03,38.67,43.99
2012-11-06T14:30:00Z,48.09,53.36,48.09,52.98
2012-11-07T14:30:00Z,42.03,42.03,30.81,32.94
2012-11-08T14:30:00Z,33.9,35.03,25.56,25.56
2012-11-09T14:30:00Z,23.48,30.55,23.48,26.19
2012-11-12T14:30:00Z,27.5,28.96,25.87,26.86
2012-11-13T14:30:00Z,22.46,28.74,22.46,24.1
2012-11-14T14:30:00Z,26.95,26.95,15.19,15.84
2012-11-15T14:30:00Z,15.35,16.77,13.73,15.18
2012-11-16T14:30:00Z,14.53,19.6,13.15,19.52
2012-11-19T14:30:00Z,28.52,34.91,28.52,34.9
2012-11-20T14:30:00Z,32.46,37.22,31.94,36.93
2012-11-21T14:30:00Z,38.77,43.59,37.06,43.59
2012-11-23T14:30:00Z,49.69,56.32,49.34,56.29
2012-11-26T14:30:00Z,54.46,57.79,50.87,57.75
2012-11-27T14:30:00Z,58.8,62.7,56.13,56.13
2012-11-28T14:30:00Z,50.39,61.12,43.69,61.12
2012-11-29T14:30:00Z,71.55,71.93,67.41,71.34
2012-11-30T14:30:00Z,74.71,74.71,69.76,72.91
2012-12-03T14:30:00Z,78.34,78.34,69.63,70.32
2012-12-04T14:30:00Z,72.26,74.23,67.14,70.03
2012-12-05T14:30:00Z,73.88,73.88,67.78,70.73
2012-12-06T14:30:00Z,71.23,72.01,69.12,70.8
2012-12-07T14:30:00Z,74.97,74.97,68.99,70.64
2012-12-10T14:30:00Z,71.95,71.96,69,71.76
2012-12-11T14:30:00Z,76.34,76.59,74.43,76.44
2012-12-12T14:30:00Z,77.76,77.76,72.01,72.01
2012-12-13T14:30:00Z,70.5,70.6,62.89,64.36
2012-12-14T14:30:00Z,60.91,62.77,59.41,60.47
2012-12-17T14:30:00Z,59.83,68,59.83,68
2012-12-18T14:30:00Z,68.44,75.81,68.44,75.81
2012-12-19T14:30:00Z,76.33,76.7,74.14,74.56
2012-12-20T14:30:00Z,75.44,76.1,72.88,76.1
2012-12-21T14:30:00Z,65.82,69.06,64.7,68.9
2012-12-24T14:30:00Z,65.46,65.85,63.78,64.78
2012-12-26T14:30:00Z,65.26,65.26,56.36,56.36
2012-12-27T14:30:00Z,54.5,56.86,41.29,53.18
2012-12-28T14:30:00Z,45.65,51.9,44.92,44.93
2012-12-31T14:30:00Z,41.43,67.46,41.43,67.46
2013-01-02T14:30:00Z,85.42,86.63,83.59,86.61
2013-01-03T14:30:00Z,86.56,88.37,85.04,85.91
2013-01-04T14:30:00Z,87.67,88.79,87.22,87.97
2013-01-07T14:30:00Z,85.78,85.78,82.93,84.13
2013-01-08T14:30:00Z,83.34,83.6,79.15,80.43
2013-01-09T14:30:00Z,82.12,82.7,80.92,82.21
2013-01-10T14:30:00Z,84.25,84.25,80.63,83.21
2013-01-11T14:30:00Z,83.29,83.29,79.53,80.59
2013-01-14T14:30:00Z,79.83,79.98,77.58,78.43
2013-01-15T14:30:00Z,73.09,78.59,73.09,78.39
2013-01-16T14:30:00Z,76.35,76.35,73.52,73.76
2013-01-17T14:30:00Z,78.46,78.97,76.25,78.72
2013-01-18T14:30:00Z,78.19,78.39,75.78,78.35
2013-01-22T14:30:00Z,77.75,81.22,76.34,81.22
2013-01-23T14:30:00Z,80.93,80.93,77.54,77.73
2013-01-24T14:30:00Z,77.25,79.46,74.75,77.28
2013-01-25T14:30:00Z,78.41,78.41,72.97,75.72
2013-01-28T14:30:00Z,75.49,75.49,71.43,75.4
2013-01-29T14:30:00Z,73.34,74.98,71.38,74.98
2013-01-30T14:30:00Z,72.88,73.04,63.76,65.04
2013-01-31T14:30:00Z,63.73,67.85,63.73,67.16
2013-02-01T14:30:00Z,70.18,74.54,70.18,73.57
2013-02-04T14:30:00Z,68.58,69.18,60.89,61.05
2013-02-05T14:30:00Z,64.81,68.64,64.81,67.87
2013-02-06T14:30:00Z,62.1,68.37,62.1,68.37
2013-02-07T14:30:00Z,66.99,66.99,57.35,61.47
2013-02-08T14:30:00Z,62.47,65.83,62.47,65.83
2013-02-11T14:30:00Z,65.22,65.22,62.03,64.78
2013-02-12T14:30:00Z,64.52,67.58,64.52,67.12
2013-02-13T14:30:00Z,68.87,69.08,64.93,67.09
2013-02-14T14:30:00Z,64.31,66.75,64.31,66.59
2013-02-15T14:30:00Z,67.17,67.17,62.84,63.88
2013-02-19T14:30:00Z,65.65,69.12,65.65,69.06
2013-02-20T14:30:00Z,68.89,68.89,53.55,53.55
2013-02-21T14:30:00Z,47.48,47.84,39.72,43.35
2013-02-22T14:30:00Z,49.45,53.39,47.64,53.39
2013-02-25T14:30:00Z,57.18,57.18,33.37,33.39
2013-02-26T14:30:00Z,35.71,39.64,33,38.73
2013-02-27T14:30:00Z,37.05,51.44,37.05,48.54
2013-02-28T14:30:00Z,46.7,51.95,46.7,48.58
2013-03-01T14:30:00Z,39.38,50.26,37.61,50.21
2013-03-04T14:30:00Z,47.78,52.99,44.37,52.99
2013-03-05T14:30:00Z,57.89,62.34,57.89,61.34
2013-03-06T14:30:00Z,63.81,64.01,60.99,63.25
2013-03-07T14:30:00Z,63.94,66.56,63.85,66.56
2013-03-08T14:30:00Z,72.59,72.59,67.5,72.06
2013-03-11T13:30:00Z,70.41,72.07,69.44,71.47
2013-03-12T13:30:00Z,71.55,72.2,68.18,68.88
2013-03-13T13:30:00Z,70.87,70.87,67.6,69.74
2013-03-14T13:30:00Z,72.79,75.71,72.79,75.71
2013-03-15T13:30:00Z,76.14,76.14,72.1,72.13
2013-03-18T13:30:00Z,64.21,70.06,64.21,67.57
2013-03-19T13:30:00Z,71.44,71.44,59.75,64.06
2013-03-20T13:30:00Z,69.37,70.04,67.64,69.82
2013-03-21T13:30:00Z,67.11,67.64,62.18,62.58
2013-03-22T13:30:00Z,65.89,66.64,63.87,65.38
2013-03-25T13:30:00Z,66.36,68.66,57.37,61.05
2013-03-26T13:30:00Z,63.51,63.51,58.47,62.77
2013-03-27T13:30:00Z,53.1,61.38,52.61,60.55
2013-03-28T13:30:00Z,61.26,63.4,59.25,62.14
2013-04-01T13:30:00Z,60.11,60.11,45.4,48.09
2013-04-02T13:30:00Z,52.43,52.43,44.14,45.29
2013-04-03T13:30:00Z,45.91,45.91,32.75,33.16
2013-04-04T13:30:00Z,32.59,37.09,32.16,37.09
2013-04-05T13:30:00Z,23.96,34.46,23.96,34.44
2013-04-08T13:30:00Z,35.98,40.59,32.27,40.59
2013-04-09T13:30:00Z,42.4,44.85,39.58,41.26
2013-04-10T13:30:00Z,47.34,58.65,47.03,58.39
2013-04-11T13:30:00Z,58.51,62.78,58.13,58.82
2013-04-12T13:30:00Z,56.23,56.23,49.46,53.94
2013-04-15T13:30:00Z,47.19,47.19,26.26,26.3
2013-04-16T13:30:00Z,31.56,39.29,31.2,39.28
2013-04-17T13:30:00Z,32.69,32.69,23.74,27.15
2013-04-18T13:30:00Z,28.42,28.42,22.94,24.79
2013-04-19T13:30:00Z,25.99,34.03,25.51,34.01
2013-04-22T13:30:00Z,37.25,37.25,27.27,35.82
2013-04-23T13:30:00Z,43.29,51.39,43.29,51.38
2013-04-24T13:30:00Z,54.53,56.68,51.07,56.32
2013-04-25T13:30:00Z,62.4,67.27,62.03,62.7
2013-04-26T13:30:00Z,63.89,63.89,54.92,57.54
2013-04-29T13:30:00Z,64.31,67.06,62.61,66.05
2013-04-30T13:30:00Z,66.72,69.7,63.77,69.67
2013-05-01T13:30:00Z,66.85,66.85,49.2,49.2
2013-05-02T13:30:00Z,54.06,60.84,53.01,60.22
2013-05-03T13:30:00Z,70.47,74.67,70.47,71.93
2013-05-06T13:30:00Z,73.5,74.36,71.6,74.05
2013-05-07T13:30:00Z,75.87,77.63,75.06,77.54
2013-05-08T13:30:00Z,77.84,79.54,76.84,79.53
2013-05-09T13:30:00Z,79.08,79.08,75.24,75.27
2013-05-10T13:30:00Z,76.87,78.35,75.84,78.3
2013-05-13T13:30:00Z,76.47,76.47,74.27,75.33
2013-05-14T13:30:00Z,76.06,78.66,76.06,78.64
2013-05-15T13:30:00Z,76.98,79.14,75.86,78.29
2013-05-16T13:30:00Z,76.7,77.84,73.31,74.53
2013-05-17T13:30:00Z,76.59,77.5,75.12,77.21
2013-05-20T13:30:00Z,77.01,78.53,75.9,76.75
2013-05-21T13:30:00Z,77.13,77.19,75.03,76.61
2013-05-22T13:30:00Z,77.16,80.37,60.97,63.61
2013-05-23T13:30:00Z,52.09,61.97,51.44,61.93
2013-05-24T13:30:00Z,55.73,60.18,50.95,60.18
2013-05-28T13:30:00Z,68.93,73.46,64.1,67.03
2013-05-29T13:30:00Z,60.4,61.84,53.67,57.02
2013-05-30T13:30:00Z,55.48,62.13,55.48,60.48
2013-05-31T13:30:00Z,52.29,57.1,47.79,47.8
2013-06-03T13:30:00Z,47.99,51.85,40.76,51.85
2013-06-04T13:30:00Z,52.04,53,39.7,44.15
2013-06-05T13:30:00Z,40.64,40.64,31.18,31.18
2013-06-06T13:30:00Z,31.08,38.69,28.96,38.69
2013-06-07T13:30:00Z,42.02,47.63,39.19,46.79
2013-06-10T13:30:00Z,49.27,51.82,44.67,51.82
2013-06-11T13:30:00Z,37.36,45.46,36.59,39.2
2013-06-12T13:30:00Z,45.28,45.28,31.73,32.23
2013-06-13T13:30:00Z,29.31,47.27,29.31,47.26
2013-06-14T13:30:00Z,45.47,48.17,37.73,37.86
2013-06-17T13:30:00Z,49.06,50.88,43,47.68
2013-06-18T13:30:00Z,51.24,59.2,50.56,58.17
2013-06-19T13:30:00Z,58.51,58.51,43.97,43.97
2013-06-20T13:30:00Z,29.33,29.41,23.24,24.07
2013-06-21T13:30:00Z,27.38,29.07,21,29.06
2013-06-24T13:30:00Z,20.3,24.23,16.92,20.78
2013-06-25T13:30:00Z,25.71,29.95,23.79,29.64
2013-06-26T13:30:00Z,35.57,36.56,31.81,33.75
2013-06-27T13:30:00Z,40.75,50.31,40.75,50.12
2013-06-28T13:30:00Z,45.76,53.82,45.69,49.97
2013-07-01T13:30:00Z,59,65.48,58.14,61.94
2013-07-02T13:30:00Z,61.53,65.97,55.41,59.74
2013-07-03T13:30:00Z,54.3,61.22,53.96,59.97
2013-07-05T13:30:00Z,66.35,69.19,59.84,69.19
2013-07-08T13:30:00Z,73.72,74.32,71.38,72.34
2013-07-09T13:30:00Z,76.42,77.44,74.89,76.78
2013-07-10T13:30:00Z,77.87,78.78,76.84,78.55
2013-07-11T13:30:00Z,85.24,85.69,83.66,85.67
2013-07-12T13:30:00Z,86.52,86.59,85.05,85.8
2013-07-15T13:30:00Z,87.64,87.64,86.39,86.86
