,Date,Close
999,2018-12-18,27.01557
1000,2018-12-17,25.008018
1001,2018-12-14,24.160156
1002,2018-12-13,23.63446
1003,2018-12-12,24.328445
1004,2018-12-11,24.04453
1005,2018-12-10,24.386274
1006,2018-12-07,23.698917
1007,2018-12-06,24.045444
1008,2018-12-04,23.307041
1009,2018-12-03,23.303116
1010,2018-11-30,23.958374
1011,2018-11-29,23.79203
1012,2018-11-28,24.287134
1013,2018-11-27,23.491077
1014,2018-11-26,23.633545
1015,2018-11-23,24.216581
1016,2018-11-21,22.438221
1017,2018-11-20,22.814898
1018,2018-11-19,21.548626
1019,2018-11-16,21.622389
1020,2018-11-15,21.480696
1021,2018-11-14,21.473778
1022,2018-11-13,21.53349
1023,2018-11-12,20.045053
1024,2018-11-09,20.043198
1025,2018-11-08,20.156586
1026,2018-11-07,19.88325
1027,2018-11-06,19.67208
1028,2018-11-05,19.4897
1029,2018-11-01,19.494774
1030,2018-10-31,19.4065
1031,2018-10-30,18.562243
1032,2018-10-29,18.473858
1033,2018-10-28,18.265215
1034,2018-10-25,18.234947
1035,2018-10-24,18.254864
1036,2018-10-23,18.374739
1037,2018-10-22,18.566914
1038,2018-10-21,17.655052
1039,2018-10-18,17.72714
1040,2018-10-17,17.865986
1041,2018-10-16,17.544085
1042,2018-10-15,17.064795
1043,2018-10-14,17.085539
1044,2018-10-11,17.074574
1045,2018-10-10,17.23968
1046,2018-10-09,16.253931
1047,2018-10-08,15.83778
1048,2018-10-07,15.942926
1049,2018-10-04,16.158192
1050,2018-10-03,16.10655
1051,2018-10-02,15.682502
1052,2018-10-01,15.9829855
1053,2018-09-30,15.764939
1054,2018-09-27,16.266212
1055,2018-09-26,16.39351
1056,2018-09-25,16.682968
1057,2018-09-24,16.602102
1058,2018-09-23,16.638458
1059,2018-09-20,16.900253
1060,2018-09-19,17.036722
1061,2018-09-18,16.903824
1062,2018-09-17,17.13386
1063,2018-09-16,17.409662
1064,2018-09-13,17.321352
1065,2018-09-12,17.524422
1066,2018-09-11,17.11951
1067,2018-09-10,17.262094
1068,2018-09-09,17.663607
1069,2018-09-06,17.617712
1070,2018-09-05,17.675964
1071,2018-09-04,17.38795
1072,2018-09-03,17.070272
1073,2018-08-30,17.196276
1074,2018-08-29,17.04911
1075,2018-08-28,17.328442
1076,2018-08-27,17.618563
1077,2018-08-26,17.554813
1078,2018-08-23,17.553843
1079,2018-08-22,17.499632
1080,2018-08-21,17.628942
1081,2018-08-20,17.707499
1082,2018-08-19,17.865423
1083,2018-08-16,17.850098
1084,2018-08-15,17.968224
1085,2018-08-14,18.112598
1086,2018-08-13,17.795345
1087,2018-08-12,17.72768
1088,2018-08-09,17.907734
1089,2018-08-08,18.139502
1090,2018-08-07,18.114729
1091,2018-08-06,17.48735
1092,2018-08-05,17.513403
1093,2018-08-02,17.728136
1094,2018-08-01,17.555105
1095,2018-07-31,18.000296
1096,2018-07-30,17.796682
1097,2018-07-29,17.414803
1098,2018-07-26,17.798805
1099,2018-07-25,17.602356
1100,2018-07-24,17.76912
1101,2018-07-23,17.861938
1102,2018-07-22,18.029165
1103,2018-07-19,17.449617
1104,2018-07-18,17.598618
1105,2018-07-17,17.834497
1106,2018-07-16,18.003819
1107,2018-07-15,18.191301
1108,2018-07-12,17.456696
1109,2018-07-11,17.702261
1110,2018-07-10,17.658426
1111,2018-07-09,16.918095
1112,2018-07-08,17.035883
1113,2018-07-05,16.995935
1114,2018-07-04,17.237455
1115,2018-07-03,16.881575
1116,2018-07-01,16.767649
1117,2018-06-28,16.875254
1118,2018-06-27,16.988428
1119,2018-06-26,17.218252
1120,2018-06-25,17.816532
1121,2018-06-24,18.589893
1122,2018-06-21,18.480606
1123,2018-06-20,19.334757
1124,2018-06-19,19.196617
1125,2018-06-18,19.603504
1126,2018-06-17,19.38041
1127,2018-06-14,19.591146
1128,2018-06-13,19.494694
1129,2018-06-12,19.461285
1130,2018-06-11,19.516273
1131,2018-06-10,19.65053
1132,2018-06-07,19.74597
1133,2018-06-06,19.692192
1134,2018-06-05,20.03862
1135,2018-06-04,19.803114
1136,2018-06-03,19.970655
1137,2018-05-31,19.674824
1138,2018-05-30,19.392899
1139,2018-05-29,19.08078
1140,2018-05-28,19.46201
1141,2018-05-24,19.20006
1142,2018-05-23,18.437279
1143,2018-05-22,17.946827
1144,2018-05-21,17.907944
1145,2018-05-20,17.859911
1146,2018-05-17,18.100449
1147,2018-05-16,18.019302
1148,2018-05-15,18.04728
1149,2018-05-14,18.074604
1150,2018-05-13,18.552706
1151,2018-05-10,18.656296
1152,2018-05-09,18.508968
1153,2018-05-08,18.432669
1154,2018-05-07,18.997974
1155,2018-05-06,18.552238
1156,2018-05-03,18.828169
1157,2018-05-02,19.15388
1158,2018-05-01,19.175621
1159,2018-04-30,19.387362
1160,2018-04-29,19.194983
1161,2018-04-26,19.387667
1162,2018-04-25,19.303417
1163,2018-04-24,19.415134
1164,2018-04-23,19.666176
1165,2018-04-22,19.26719
1166,2018-04-19,19.548113
1167,2018-04-18,19.721775
1168,2018-04-17,19.73419
1169,2018-04-16,20.252556
1170,2018-04-15,20.348837
1171,2018-04-12,19.955484
1172,2018-04-11,19.95527
1173,2018-04-10,20.300808
1174,2018-04-09,20.485422
1175,2018-04-08,21.070642
1176,2018-04-05,21.461489
1177,2018-04-04,20.84199
1178,2018-04-03,21.079376
1179,2018-04-02,20.985672
1180,2018-04-01,21.299793
1181,2018-03-28,20.369572
1182,2018-03-27,20.5685
1183,2018-03-26,20.556322
1184,2018-03-25,20.66209
1185,2018-03-22,20.48118
1186,2018-03-21,20.631414
1187,2018-03-20,20.26546
1188,2018-03-19,20.67981
1189,2018-03-18,21.218176
1190,2018-03-15,21.034649
1191,2018-03-14,21.519857
1192,2018-03-13,21.725723
1193,2018-03-12,21.839895
1194,2018-03-11,21.502607
1195,2018-03-09,21.31528
1196,2018-03-08,21.954426
1197,2018-03-07,21.684381
1198,2018-03-06,21.303514
1199,2018-03-05,21.066006
1200,2018-03-02,21.56898
1201,2018-03-01,21.362518
1202,2018-02-28,21.341661
1203,2018-02-27,20.87764
1204,2018-02-26,20.821466
1205,2018-02-23,20.900078
1206,2018-02-22,21.198025
1207,2018-02-21,21.562904
1208,2018-02-20,21.466883
1209,2018-02-16,21.93904
1210,2018-02-15,22.042713
1211,2018-02-14,22.367987
1212,2018-02-13,22.437912
1213,2018-02-12,22.334288
1214,2018-02-09,22.180742
1215,2018-02-08,21.535568
1216,2018-02-07,21.226734
1217,2018-02-06,20.919703
1218,2018-02-05,20.779423
1219,2018-02-02,20.377388
1220,2018-02-01,20.430092
1221,2018-01-31,20.685925
1222,2018-01-30,20.703876
1223,2018-01-29,0.0
1224,2018-01-26,20.43544
1225,2018-01-25,20.796825
1226,2018-01-24,20.666058
1227,2018-01-23,20.718163
1228,2018-01-22,20.962357
1229,2018-01-19,21.017832
1230,2018-01-18,20.73495
1231,2018-01-17,20.916054
1232,2018-01-16,20.954025
1233,2018-01-12,20.73717
1234,2018-01-11,20.699059
1235,2018-01-10,20.723612
1236,2018-01-09,20.833862
1237,2018-01-08,21.360764
1238,2018-01-05,21.48926
1239,2018-01-04,21.277214
1240,2018-01-03,21.356482
1241,2018-01-02,21.760807
1242,2017-12-29,21.620325
1243,2017-12-28,21.626001
1244,2017-12-27,21.579477
1245,2017-12-26,21.412373
1246,2017-12-22,21.812895
1247,2017-12-21,21.715216
1248,2017-12-20,21.795488
1249,2017-12-19,21.94048
1250,2017-12-18,22.081875
1251,2017-12-15,21.890053
1252,2017-12-14,21.981066
1253,2017-12-13,22.003534
1254,2017-12-12,21.674833
1255,2017-12-11,21.4468
1256,2017-12-08,21.708508
1257,2017-12-07,22.046217
1258,2017-12-06,22.56612
1259,2017-12-05,21.895176
1260,2017-12-04,22.173307
1261,2017-12-01,21.91227
1262,2017-11-30,22.181183
1263,2017-11-29,22.375217
1264,2017-11-28,22.326262
1265,2017-11-27,22.264671
1266,2017-11-24,21.826971
1267,2017-11-22,22.261288
1268,2017-11-21,22.54267
1269,2017-11-20,22.724194
1270,2017-11-17,22.914236
1271,2017-11-16,23.166487
1272,2017-11-15,23.070665
1273,2017-11-14,23.007181
1274,2017-11-13,22.503525
1275,2017-11-10,22.425097
1276,2017-11-09,22.487318
1277,2017-11-08,22.559408
1278,2017-11-07,22.26748
1279,2017-11-06,22.308632
1280,2017-11-02,22.762402
1281,2017-11-01,23.375504
1282,2017-10-31,23.464088
1283,2017-10-30,23.299007
1284,2017-10-29,23.529085
1285,2017-10-26,23.534323
1286,2017-10-25,24.055853
1287,2017-10-24,24.442316
1288,2017-10-23,24.299599
1289,2017-10-22,24.618496
1290,2017-10-19,24.81834
1291,2017-10-18,25.09066
1292,2017-10-17,24.594543
1293,2017-10-16,24.730146
1294,2017-10-15,25.06073
1295,2017-10-12,25.296404
1296,2017-10-11,25.55929
1297,2017-10-10,25.06433
1298,2017-10-09,25.34564
1299,2017-10-08,25.853167
1300,2017-10-05,25.798336
1301,2017-10-04,25.002953
1302,2017-10-03,25.484194
1303,2017-10-02,25.218168
1304,2017-10-01,25.162117
1305,2017-09-28,24.801626
1306,2017-09-27,24.932117
1307,2017-09-26,24.6145
1308,2017-09-25,25.0
1309,2017-09-24,25.024895
1310,2017-09-21,25.529018
1311,2017-09-20,25.531157
1312,2017-09-19,26.026583
1313,2017-09-18,26.398544
1314,2017-09-17,26.173113
1315,2017-09-14,26.466227
1316,2017-09-13,26.552414
1317,2017-09-12,26.843815
1318,2017-09-11,27.534729
1319,2017-09-10,27.688787
1320,2017-09-07,28.348778
1321,2017-09-06,27.400692
1322,2017-09-05,27.13385
1323,2017-09-04,27.521578
1324,2017-08-31,28.008036
1325,2017-08-30,27.86788
1326,2017-08-29,28.461706
1327,2017-08-28,28.275194
1328,2017-08-27,28.123255
1329,2017-08-24,27.00021
1330,2017-08-23,27.124184
1331,2017-08-22,26.624664
1332,2017-08-21,26.975231
1333,2017-08-20,27.249315
1334,2017-08-17,26.503813
1335,2017-08-16,27.317902
1336,2017-08-15,27.295855
1337,2017-08-14,26.78654
1338,2017-08-13,26.98466
1339,2017-08-10,26.376484
1340,2017-08-09,26.419016
1341,2017-08-08,25.686037
1342,2017-08-07,25.552168
1343,2017-08-06,25.474792
1344,2017-08-03,25.379185
1345,2017-08-02,25.85764
1346,2017-08-01,25.646301
1347,2017-07-31,25.8869
1348,2017-07-30,25.246164
1349,2017-07-27,25.515993
1350,2017-07-26,25.685154
1351,2017-07-25,25.620512
1352,2017-07-24,26.13698
1353,2017-07-23,27.058697
1354,2017-07-20,27.404413
1355,2017-07-19,26.603975
1356,2017-07-18,26.341255
1357,2017-07-17,26.747843
1358,2017-07-16,26.788353
1359,2017-07-13,26.355822
1360,2017-07-12,26.3954
1361,2017-07-11,26.777311
1362,2017-07-10,26.944937
1363,2017-07-09,27.299547
1364,2017-07-06,27.325344
1365,2017-07-05,26.849735
1366,2017-07-04,27.04188
1367,2017-07-03,25.874231
1368,2017-06-29,26.948305
1369,2017-06-28,27.691963
1370,2017-06-27,27.8945
1371,2017-06-26,28.173597
1372,2017-06-25,28.72983
1373,2017-06-22,29.20716
1374,2017-06-21,29.190453
1375,2017-06-20,29.235834
1376,2017-06-19,28.706917
1377,2017-06-18,28.14932
1378,2017-06-15,28.028608
1379,2017-06-14,28.164642
1380,2017-06-13,28.455177
1381,2017-06-12,27.244944
1382,2017-06-11,27.476128
1383,2017-06-08,27.678375
1384,2017-06-07,27.964506
1385,2017-06-06,28.21741
1386,2017-06-05,26.860346
1387,2017-06-04,26.989452
1388,2017-06-01,26.789762
1389,2017-05-31,26.199339
1390,2017-05-30,26.324503
1391,2017-05-29,25.41482
1392,2017-05-25,25.453815
1393,2017-05-24,25.680983
1394,2017-05-23,24.384735
1395,2017-05-22,24.37925
1396,2017-05-21,24.851171
1397,2017-05-18,24.889727
1398,2017-05-17,25.363728
1399,2017-05-16,25.626656
1400,2017-05-15,25.38019
1401,2017-05-14,25.150461
1402,2017-05-11,25.63127
1403,2017-05-10,25.563452
1404,2017-05-09,25.719418
1405,2017-05-08,26.466871
1406,2017-05-07,26.390266
1407,2017-05-04,26.499352
1408,2017-05-03,26.9442
1409,2017-05-02,26.06441
1410,2017-05-01,26.334452
1411,2017-04-30,25.661345
1412,2017-04-27,25.665922
1413,2017-04-26,25.805593
1414,2017-04-25,25.435308
1415,2017-04-24,25.536722
1416,2017-04-23,25.915094
1417,2017-04-20,25.945185
1418,2017-04-19,25.5003
1419,2017-04-18,25.404442
1420,2017-04-17,24.646059
1421,2017-04-16,24.490028
1422,2017-04-12,24.180143
1423,2017-04-11,24.012428
1424,2017-04-10,23.805243
1425,2017-04-09,23.570082
1426,2017-04-06,24.010338
1427,2017-04-05,24.183752
1428,2017-04-04,24.347996
1429,2017-04-03,24.593376
1430,2017-04-02,24.896498
1431,2017-03-30,24.6502
1432,2017-03-29,24.726912
1433,2017-03-28,25.3161
1434,2017-03-27,25.952038
1435,2017-03-26,26.302116
1436,2017-03-23,26.020428
1437,2017-03-22,26.140461
1438,2017-03-21,26.005413
1439,2017-03-20,26.322348
1440,2017-03-19,25.582745
1441,2017-03-16,25.211153
1442,2017-03-15,25.158974
1443,2017-03-14,24.562014
1444,2017-03-13,25.186504
1445,2017-03-12,24.842976
1446,2017-03-10,24.761805
1447,2017-03-09,24.399351
1448,2017-03-08,24.035402
1449,2017-03-07,22.866014
1450,2017-03-06,23.016916
1451,2017-03-03,22.97956
1452,2017-03-02,23.4157
1453,2017-03-01,23.200817
1454,2017-02-28,23.192001
1455,2017-02-27,23.263645
1456,2017-02-24,23.280237
1457,2017-02-23,22.960512
1458,2017-02-22,22.989363
1459,2017-02-21,22.891232
1460,2017-02-17,23.17603
1461,2017-02-16,23.23838
1462,2017-02-15,23.191488
1463,2017-02-14,23.00564
1464,2017-02-13,23.132439
1465,2017-02-10,22.918678
1466,2017-02-09,23.303774
1467,2017-02-08,23.645395
1468,2017-02-07,23.657274
1469,2017-02-06,23.20317
1470,2017-02-03,22.636076
1471,2017-02-02,22.725063
1472,2017-02-01,22.375648
1473,2017-01-31,22.885817
1474,2017-01-30,22.671478
1475,2017-01-27,22.345308
1476,2017-01-26,22.117887
1477,2017-01-25,22.697632
1478,2017-01-24,22.758556
1479,2017-01-23,23.033175
1480,2017-01-20,22.974058
1481,2017-01-19,23.377459
1482,2017-01-18,23.713783
1483,2017-01-17,23.094513
1484,2017-01-13,22.824137
1485,2017-01-12,22.61649
1486,2017-01-11,22.882296
1487,2017-01-10,23.30185
1488,2017-01-09,22.777136
1489,2017-01-06,21.705872
1490,2017-01-05,21.943825
1491,2017-01-04,21.851297
1492,2017-01-03,22.17466
1493,2016-12-30,21.407297
1494,2016-12-29,21.506416
1495,2016-12-28,21.076582
1496,2016-12-27,21.100185
1497,2016-12-23,21.348549
1498,2016-12-22,21.318226
1499,2016-12-21,21.548864
1500,2016-12-20,21.663795
1501,2016-12-19,21.882195
1502,2016-12-16,21.87476
1503,2016-12-15,22.157171
1504,2016-12-14,22.752743
1505,2016-12-13,21.832766
1506,2016-12-12,22.02347
1507,2016-12-09,22.51262
1508,2016-12-08,23.009441
1509,2016-12-07,23.608599
1510,2016-12-06,22.925583
1511,2016-12-05,22.668468
1512,2016-12-02,22.738003
1513,2016-12-01,22.853506
1514,2016-11-30,23.68123
1515,2016-11-29,26.263542
1516,2016-11-28,25.288868
1517,2016-11-25,25.579678
1518,2016-11-23,24.793577
1519,2016-11-22,25.21341
1520,2016-11-21,25.470625
1521,2016-11-18,26.44999
1522,2016-11-17,26.783356
1523,2016-11-16,26.846611
1524,2016-11-15,26.719057
1525,2016-11-14,28.190212
1526,2016-11-10,28.336319
1527,2016-11-09,28.111332
1528,2016-11-08,28.310362
1529,2016-11-07,28.476276
1530,2016-11-03,29.573408
1531,2016-11-02,29.155844
1532,2016-11-01,28.822233
1533,2016-10-31,27.563747
1534,2016-10-30,27.134016
1535,2016-10-27,26.190964
1536,2016-10-26,25.500805
1537,2016-10-25,25.717772
1538,2016-10-24,25.458368
1539,2016-10-23,24.980206
1540,2016-10-20,24.89479
1541,2016-10-19,25.096172
1542,2016-10-18,24.571707
1543,2016-10-17,25.070591
1544,2016-10-16,25.118143
1545,2016-10-13,24.887785
1546,2016-10-12,24.881048
1547,2016-10-11,24.932243
1548,2016-10-10,24.67021
1549,2016-10-06,25.073278
1550,2016-10-05,24.777956
1551,2016-10-04,25.390326
1552,2016-10-03,26.007395
1553,2016-10-02,26.818274
1554,2016-09-29,27.224295
1555,2016-09-28,27.633282
1556,2016-09-27,28.04251
1557,2016-09-26,29.682116
1558,2016-09-25,29.168299
1559,2016-09-22,30.062948
1560,2016-09-21,28.937824
1561,2016-09-20,29.265549
1562,2016-09-19,30.241713
1563,2016-09-18,30.334873
1564,2016-09-15,30.346272
1565,2016-09-14,29.91346
1566,2016-09-13,30.323542
1567,2016-09-12,29.37639
1568,2016-09-11,28.537481
1569,2016-09-08,28.990845
1570,2016-09-07,28.07224
1571,2016-09-06,29.545055
1572,2016-09-05,30.100378
1573,2016-09-01,29.750225
1574,2016-08-31,30.40315
1575,2016-08-30,29.237137
1576,2016-08-29,28.299892
1577,2016-08-28,28.158792
1578,2016-08-25,27.739296
1579,2016-08-24,27.8914
1580,2016-08-23,28.317297
1581,2016-08-22,27.871101
1582,2016-08-21,28.431456
1583,2016-08-18,27.625721
1584,2016-08-17,28.021566
1585,2016-08-16,28.6963
1586,2016-08-15,28.99313
1587,2016-08-14,29.30258
1588,2016-08-11,30.024725
1589,2016-08-10,30.869164
1590,2016-08-09,32.229683
1591,2016-08-08,31.30699
1592,2016-08-07,30.994886
1593,2016-08-04,31.971292
1594,2016-08-03,32.40639
1595,2016-08-02,33.21332
1596,2016-08-01,34.53303
1597,2016-07-31,33.734398
1598,2016-07-28,32.427887
1599,2016-07-27,32.38454
1600,2016-07-26,31.645992
1601,2016-07-25,30.771202
1602,2016-07-24,30.588917
1603,2016-07-21,29.941164
1604,2016-07-20,29.731844
1605,2016-07-19,29.345797
1606,2016-07-18,29.820827
1607,2016-07-17,29.363394
1608,2016-07-14,28.868334
1609,2016-07-13,29.144047
1610,2016-07-12,29.997766
1611,2016-07-11,28.50641
1612,2016-07-10,30.272566
1613,2016-07-07,29.874477
1614,2016-07-06,30.130705
1615,2016-07-05,28.777145
1616,2016-07-04,29.107298
1617,2016-06-30,27.285158
1618,2016-06-29,27.279121
1619,2016-06-28,26.5417
1620,2016-06-27,27.487986
1621,2016-06-26,28.545218
1622,2016-06-23,27.70781
1623,2016-06-22,25.168627
1624,2016-06-21,25.809078
1625,2016-06-20,26.008188
1626,2016-06-19,26.129229
1627,2016-06-16,26.938309
1628,2016-06-15,28.048042
1629,2016-06-14,26.781923
1630,2016-06-13,26.512682
1631,2016-06-12,26.276596
1632,2016-06-09,25.950684
1633,2016-06-08,25.122625
1634,2016-06-07,24.59106
1635,2016-06-06,24.710087
1636,2016-06-05,25.047293
1637,2016-06-02,25.505964
1638,2016-06-01,24.604435
1639,2016-05-31,24.727608
1640,2016-05-30,24.741346
1641,2016-05-26,24.605717
1642,2016-05-25,24.658447
1643,2016-05-24,24.687246
1644,2016-05-23,25.275608
1645,2016-05-22,26.021214
1646,2016-05-19,26.228273
1647,2016-05-18,26.042358
1648,2016-05-17,26.430794
1649,2016-05-16,26.41689
1650,2016-05-15,26.684828
1651,2016-05-12,27.524347
1652,2016-05-11,27.201286
1653,2016-05-10,27.57084
1654,2016-05-09,28.300493
1655,2016-05-08,29.13444
1656,2016-05-05,28.949844
1657,2016-05-04,28.686825
1658,2016-05-03,29.084059
1659,2016-05-02,29.5693
1660,2016-05-01,28.91246
1661,2016-04-28,28.074913
1662,2016-04-27,27.49294
1663,2016-04-26,27.557907
1664,2016-04-25,28.206175
1665,2016-04-24,29.054878
1666,2016-04-21,28.097416
1667,2016-04-20,28.925428
1668,2016-04-19,29.397137
1669,2016-04-18,30.50146
1670,2016-04-17,31.01056
1671,2016-04-14,30.552526
1672,2016-04-13,29.518072
1673,2016-04-12,29.856325
1674,2016-04-11,29.864834
1675,2016-04-10,31.137262
1676,2016-04-07,31.28147
1677,2016-04-06,33.17767
1678,2016-04-05,32.384106
1679,2016-04-04,34.226807
1680,2016-04-03,34.117645
1681,2016-03-31,33.22098
1682,2016-03-30,32.19092
1683,2016-03-29,32.017223
1684,2016-03-28,32.277954
1685,2016-03-27,30.96979
1686,2016-03-23,30.952866
1687,2016-03-22,30.753956
1688,2016-03-21,30.113388
1689,2016-03-20,31.165123
1690,2016-03-17,31.790064
1691,2016-03-16,31.455223
1692,2016-03-15,31.963081
1693,2016-03-14,33.85801
1694,2016-03-13,33.46961
1695,2016-03-11,32.693504
1696,2016-03-10,33.615223
1697,2016-03-09,32.817966
1698,2016-03-08,34.578083
1699,2016-03-07,33.32981
1700,2016-03-04,35.353565
1701,2016-03-03,36.372578
1702,2016-03-02,35.807846
1703,2016-03-01,35.764534
1704,2016-02-29,36.56
1705,2016-02-26,37.211716
1706,2016-02-25,37.441788
1707,2016-02-24,38.528767
1708,2016-02-23,38.352684
1709,2016-02-22,38.42122
1710,2016-02-19,41.51147
1711,2016-02-18,39.84725
1712,2016-02-17,39.500977
1713,2016-02-16,41.594353
1714,2016-02-15,0.0
1715,2016-02-12,42.088993
1716,2016-02-11,47.611603
1717,2016-02-10,43.522766
1718,2016-02-09,42.902645
1719,2016-02-08,40.34692
1720,2016-02-05,37.481388
1721,2016-02-04,36.494324
1722,2016-02-03,35.356262
1723,2016-02-02,37.72758
1724,2016-02-01,35.67046
1725,2016-01-29,33.206425
1726,2016-01-28,33.582176
1727,2016-01-27,34.55418
1728,2016-01-26,35.666134
1729,2016-01-25,36.460117
1730,2016-01-22,34.08512
1731,2016-01-21,37.219776
1732,2016-01-20,41.69868
1733,2016-01-19,38.295856
1734,2016-01-18,0.0
1735,2016-01-15,37.100613
1736,2016-01-14,34.419872
1737,2016-01-13,35.679134
1738,2016-01-12,35.6636
1739,2016-01-11,34.909264
1740,2016-01-08,33.106155
1741,2016-01-07,33.29426
1742,2016-01-06,32.143066
1743,2016-01-05,29.98054
1744,2016-01-04,29.246464
1745,2015-12-31,28.62581
1746,2015-12-30,28.964481
1747,2015-12-29,28.452602
1748,2015-12-28,29.08177
1749,2015-12-24,28.272966
1750,2015-12-23,28.517334
1751,2015-12-22,29.739902
1752,2015-12-21,31.142775
1753,2015-12-18,30.699682
1754,2015-12-17,30.06581
1755,2015-12-16,30.349098
1756,2015-12-15,28.457832
1757,2015-12-14,29.322498
1758,2015-12-11,30.233017
1759,2015-12-10,29.192057
1760,2015-12-09,28.998922
1761,2015-12-08,28.693684
1762,2015-12-07,28.589642
1763,2015-12-04,27.132849
1764,2015-12-03,25.84469
1765,2015-12-02,26.394592
1766,2015-12-01,25.419357
1767,2015-11-30,25.589436
1768,2015-11-27,25.322464
1769,2015-11-25,24.872211
1770,2015-11-24,25.059484
1771,2015-11-23,25.552097
1772,2015-11-20,26.650162
1773,2015-11-19,26.59102
1774,2015-11-18,26.228222
1775,2015-11-17,26.277355
1776,2015-11-16,25.963102
1777,2015-11-13,26.52921
1778,2015-11-12,25.887426
1779,2015-11-11,25.266712
1780,2015-11-10,24.61434
1781,2015-11-09,24.79827
1782,2015-11-06,24.556332
1783,2015-11-05,24.433628
1784,2015-11-04,23.88817
1785,2015-11-03,23.260958
1786,2015-11-02,24.616386
1787,2015-10-29,24.500965
1788,2015-10-28,24.906641
1789,2015-10-27,25.622551
1790,2015-10-26,27.00926
1791,2015-10-25,26.534788
1792,2015-10-22,26.082962
1793,2015-10-21,25.70736
1794,2015-10-20,25.831858
1795,2015-10-19,25.86169
1796,2015-10-18,25.567663
1797,2015-10-15,25.044436
1798,2015-10-14,25.612333
1799,2015-10-13,25.302315
1800,2015-10-12,24.984999
1801,2015-10-11,24.732485
1802,2015-10-08,23.298409
1803,2015-10-07,23.158
1804,2015-10-06,24.032629
1805,2015-10-05,23.630745
1806,2015-10-04,24.60225
1807,2015-10-01,24.969257
1808,2015-09-30,24.903887
1809,2015-09-29,24.73941
1810,2015-09-28,24.919302
1811,2015-09-27,25.478281
1812,2015-09-24,25.076586
1813,2015-09-23,25.691383
1814,2015-09-22,25.440647
1815,2015-09-21,24.54724
1816,2015-09-20,24.273779
1817,2015-09-17,25.472246
1818,2015-09-16,23.823029
1819,2015-09-15,23.737007
1820,2015-09-14,24.732004
1821,2015-09-13,25.175
1822,2015-09-10,24.725521
1823,2015-09-09,24.161587
1824,2015-09-08,24.96489
1825,2015-09-07,24.388334
1826,2015-09-03,24.33442
1827,2015-09-02,24.036362
1828,2015-09-01,24.486486
1829,2015-08-31,25.075974
1830,2015-08-30,23.0
1831,2015-08-27,25.057495
1832,2015-08-26,26.37218
1833,2015-08-25,29.134716
1834,2015-08-24,28.954462
1835,2015-08-23,30.162132
1836,2015-08-20,28.66749
1837,2015-08-19,28.026253
1838,2015-08-18,27.64951
1839,2015-08-17,26.2107
1840,2015-08-16,26.716026
1841,2015-08-13,26.185883
1842,2015-08-12,26.419605
1843,2015-08-11,25.939953
1844,2015-08-10,25.710304
1845,2015-08-09,24.559608
1846,2015-08-06,24.939594
1847,2015-08-05,24.411104
1848,2015-08-04,24.046509
1849,2015-08-03,23.845648
1850,2015-08-02,24.117779
1851,2015-07-30,23.236418
1852,2015-07-29,22.431988
1853,2015-07-28,22.39598
1854,2015-07-27,22.849106
1855,2015-07-26,23.137793
1856,2015-07-23,22.550894
1857,2015-07-22,22.579979
1858,2015-07-21,22.187437
1859,2015-07-20,21.910246
1860,2015-07-19,22.067795
1861,2015-07-16,22.240128
1862,2015-07-15,22.4671
1863,2015-07-14,22.314724
1864,2015-07-13,21.743967
1865,2015-07-12,22.130266
1866,2015-07-09,21.951078
1867,2015-07-08,21.959076
1868,2015-07-07,22.522749
1869,2015-07-06,22.021784
1870,2015-07-05,22.328194
1871,2015-07-01,20.428596
1872,2015-06-30,20.523174
1873,2015-06-29,19.699007
1874,2015-06-28,20.204012
1875,2015-06-25,19.66963
1876,2015-06-24,19.623116
1877,2015-06-23,19.455782
1878,2015-06-22,19.278807
1879,2015-06-21,19.834114
1880,2015-06-18,20.156013
1881,2015-06-17,19.87593
1882,2015-06-16,19.632845
1883,2015-06-15,19.684841
1884,2015-06-14,19.914314
1885,2015-06-11,19.659775
1886,2015-06-10,19.41583
1887,2015-06-09,19.308155
1888,2015-06-08,19.57599
1889,2015-06-07,20.178879
1890,2015-06-04,19.749704
1891,2015-06-03,20.256897
1892,2015-06-02,19.864185
1893,2015-06-01,19.492329
1894,2015-05-31,19.739202
1895,2015-05-28,19.72471
1896,2015-05-27,20.598127
1897,2015-05-26,20.620762
1898,2015-05-25,20.458384
1899,2015-05-21,20.165773
1900,2015-05-20,19.83531
1901,2015-05-19,20.496778
1902,2015-05-18,21.077541
1903,2015-05-17,20.6596
1904,2015-05-14,20.531078
1905,2015-05-13,20.464262
1906,2015-05-12,20.138844
1907,2015-05-11,19.631275
1908,2015-05-10,19.96962
1909,2015-05-07,20.021889
1910,2015-05-06,20.061079
1911,2015-05-05,19.535534
1912,2015-05-04,19.754965
1913,2015-05-03,20.139149
1914,2015-04-30,19.856297
1915,2015-04-29,19.828945
1916,2015-04-28,20.6521
1917,2015-04-27,21.27585
1918,2015-04-26,21.114231
1919,2015-04-23,20.563429
1920,2015-04-22,20.685833
1921,2015-04-21,21.13426
1922,2015-04-20,21.768007
1923,2015-04-19,21.168854
1924,2015-04-16,21.580553
1925,2015-04-15,21.125023
1926,2015-04-14,21.306969
1927,2015-04-13,22.383186
1928,2015-04-12,23.103449
1929,2015-04-09,23.326878
1930,2015-04-08,23.500689
1931,2015-04-07,23.861563
