date,gold/oil,1Y_bond,%50da,%20da,vix,PCR,open,high,low,close,volume,return,12w_return,4w_return,cci,mi,rsi,don
2012-10-22,19.710396,0.19,46.77,37.52,16.6200008392334,0.94,13344.2802734375,13368.5498046875,13235.150390625,13345.8896484375,121880000,0.00017835508455443794,0.057743587219205805,-0.017200971969332457,-146.87044999962168,25.117483612916587,44.780804222056744,0.25951286270399415
2012-10-23,19.83553,0.18,41.28,29.35,18.829999923706055,1.06,13344.900390625,13344.900390625,13083.2802734375,13102.5302734375,122220000,-0.018234781000792344,0.03364458765318923,-0.033659734777339745,-219.55037579870174,25.442153421247312,34.20245859208471,0.03327054597992155
2012-10-24,19.895409,0.18,39.25,28.84,18.329999923706055,0.91,13103.5302734375,13155.2099609375,13063.6298828125,13077.33984375,110670000,-0.00192256221980025,0.014696709311946998,-0.02825253976062314,-220.05772374090688,25.665877753786056,33.32491816465779,0.022917149582597395
2012-10-25,19.829624,0.19,41.66,33.52,18.1200008392334,0.85,13079.6396484375,13214.1103515625,13017.3701171875,13103.6796875,114590000,0.002014159153521433,0.0021428769878670817,-0.02309836005181931,-173.38088685251412,25.907648793344897,35.197177612523944,0.13391709901086113
2012-10-26,19.829624,0.19,40.1,32.04,17.809999465942383,0.99,13104.2197265625,13151.7197265625,13040.169921875,13107.2099609375,134640000,0.0002694108465477463,0.002616091927233777,-0.028085467586285606,-151.1770418597764,26.082938221274784,35.45876666669787,0.13939463731574864
2012-10-31,19.681938,0.18,43.97,39.54,18.600000381469727,0.86,13107.4404296875,13189.080078125,13052.0703125,13096.4599609375,138160000,-0.0008201592888217313,0.006747823418378651,-0.025352878542221458,-125.05990708836558,26.23387717477988,34.995508844110105,0.12271504072924748
2012-11-01,19.727787,0.18,50.39,49.88,16.690000534057617,0.95,13099.1904296875,13273.7099609375,13099.1103515625,13232.6201171875,140510000,0.010396714582117772,0.01976631219719316,-0.02090180746044301,-74.28081252006146,26.272804706555267,44.827626436179386,0.3339798293250582
2012-11-02,19.727787,0.19,43.34,40.35,17.59000015258789,0.92,13232.6201171875,13289.4501953125,13076.5703125,13093.16015625,137660000,-0.010539104100506846,0.01663811413626637,-0.028867363366934073,-85.41015114357648,26.420925577382086,38.41812754771686,0.11759509551978278
2012-11-05,19.640396,0.19,45.19,43.99,18.420000076293945,0.81,13092.2802734375,13140.580078125,13038.7099609375,13112.4404296875,95350000,0.0014725454517789949,0.001242386736699519,-0.028320189462213707,-97.20665042215526,26.454315452676394,39.70173283439641,0.14751018231186966
2012-11-06,19.322512,0.19,49.77,52.98,17.579999923706055,0.96,13112.900390625,13290.75,13112.900390625,13245.6796875,105710000,0.010161286034202854,0.009770903484354498,-0.024285223782258836,-40.505374470277424,26.478935451902004,47.79936576769043,0.3850013668356273
2012-11-07,20.288961,0.18,36.27,32.94,19.079999923706055,1.21,13228.240234375,13228.3203125,12876.599609375,12932.73046875,164250000,-0.023626512654185028,-0.01791148243713625,-0.0497731400779835,-117.65302000996111,26.609748946845567,35.679488446818695,0.07842457716384595
2012-11-08,20.277355,0.2,30.66,25.56,18.489999771118164,1.13,12932.8095703125,12980.23046875,12811.240234375,12811.3203125,138350000,-0.00938782081195999,-0.027650979053658653,-0.05685732891491657,-161.3489953744013,26.64464523238233,32.26181392094938,0.0001029956666457326
2012-11-09,20.103405,0.18,30.32,26.19,18.610000610351562,1.17,12811.169921875,12890.1904296875,12743.3896484375,12815.3896484375,131670000,0.00031763595306633086,-0.026570126966124152,-0.048846932588818004,-161.7956738170761,26.665160977289922,32.49521338808975,0.08517274721618615
2012-11-12,20.220873,0.18,29.98,26.86,16.68000030517578,0.99,12815.9296875,12861.2802734375,12783.0,12815.080078125,62360000,-2.415613734674249e-05,-0.029744972639806688,-0.03970707010168639,-142.42015666429842,26.607967919692634,32.486043087772245,0.08480653952212784
2012-11-13,20.194426,0.18,27.79,24.1,16.649999618530273,0.83,12808.7099609375,12898.25,12748.509765625,12756.1796875,142200000,-0.004596178117180938,-0.03137949097311665,-0.04278803006516896,-133.2629540345072,26.580005970763892,30.710254990692945,0.015130038388270263
2012-11-14,20.035913,0.18,21.58,15.84,17.920000076293945,1.12,12746.5400390625,12797.73046875,12542.6796875,12570.9501953125,162180000,-0.01452076536433633,-0.04564098689891383,-0.05686157742596354,-170.2081945435669,26.725917854437117,25.91303857971664,0.02702594206632834
2012-11-15,20.050323,0.17,18.98,15.18,17.989999771118164,1.24,12571.099609375,12600.58984375,12496.5595703125,12542.3798828125,129150000,-0.002272724977516294,-0.047277689235787235,-0.06569095993921903,-173.1913962378421,26.742111589070948,25.257665447970055,0.041953427403671195
2012-11-16,19.779625,0.16,21.61,19.52,16.40999984741211,1.03,12542.3095703125,12604.169921875,12471.490234375,12588.3095703125,197110000,0.0036619595267513017,-0.04994681279555968,-0.07109550802070441,-145.17871990670884,26.653197352965975,28.393035032292133,0.10456062388663472
2012-11-19,19.422043,0.16,29.95,34.9,15.239999771118164,0.75,12590.23046875,12796.1904296875,12590.23046875,12795.9599609375,136910000,0.016495494447857473,-0.03610041485809157,-0.05613631622501292,-81.41267128539592,26.644817733620183,40.53775091693839,0.3021133394436685
2012-11-20,19.863976,0.16,31.06,36.93,15.079999923706055,1.1,12790.8896484375,12808.5595703125,12701.0703125,12788.509765625,134160000,-0.0005822302769971088,-0.036403179683181075,-0.05612473300098786,-61.28816735750807,26.588251982342594,40.2738295152452,0.3533985275242791
2012-11-21,19.77455,0.17,33.11,43.59,15.3100004196167,0.86,12788.3603515625,12845.990234375,12786.1298828125,12836.8896484375,97300000,0.0037830743142992507,-0.027772045726826233,-0.037967530738624244,-37.06532004756234,26.44161078599054,42.87473759862907,0.41835947458104683
2012-11-23,19.838017,0.19,40.27,56.29,15.140000343322754,0.89,12833.1298828125,13011.4501953125,12832.98046875,13009.5302734375,61110000,0.01344878936627869,-0.012391442271152298,-0.0252032186583665,11.036610834619655,26.333326719030385,51.064111234488344,0.6567392439344778
2012-11-26,19.939594,0.17,41.42,57.75,15.5,0.63,13008.4501953125,13008.4501953125,12900.169921875,12967.3701171875,114360000,-0.0032407131820955115,-0.006899492245774574,-0.010315576719101882,16.851199727344465,26.238725327697406,49.20883139567089,0.6052779638631481
2012-11-27,19.98394,0.18,40.46,56.13,15.920000076293945,0.85,12963.3798828125,12980.1904296875,12868.259765625,12878.1298828125,117900000,-0.006881906937839077,-0.021267706915686024,-0.015233217406421362,2.0983247306654875,26.181177578987768,45.44505787624251,0.49635007783798735
2012-11-28,19.846226,0.18,43.67,61.12,15.510000228881836,0.83,12875.5595703125,12989.099609375,12765.3203125,12985.1103515625,131000000,0.008307143174008491,-0.010633377535833821,-0.009048552678726285,7.9671874387949115,26.04925550824011,50.34788583189489,0.6269319436133515
2012-11-29,19.611671,0.18,49.23,71.34,15.0600004196167,1.01,12977.349609375,13062.5595703125,12961.919921875,13021.8203125,113620000,0.002827081167861012,-0.006194763212297505,-0.006514708217231657,54.75292588902669,25.88770487271219,51.94385889765165,0.6717406385814175
2012-11-30,19.243053,0.18,49.75,72.91,15.869999885559082,1.16,13022.0498046875,13053.740234375,12988.6796875,13025.580078125,171070000,0.0002887281144088316,-0.006248370220368504,-0.005412140610814853,65.61700142008341,25.50999131881607,52.113629024046155,0.6763298614173904
2012-12-03,19.30183,0.18,49.18,70.32,16.639999389648438,0.82,13027.73046875,13087.3203125,12959.419921875,12965.599609375,112900000,-0.0046048213123905946,-0.002700648785181281,-0.020178959680530295,63.78021814628492,25.29572754921274,49.131631168642436,0.6031168571094809
2012-12-04,19.145763,0.18,48.73,70.03,17.1200008392334,1.04,12966.4501953125,13022.509765625,12940.0703125,12951.7802734375,125290000,-0.0010658462665704693,-0.010622662256378534,-0.010797995375089964,53.36708864622418,25.010196571390953,48.44384003450704,0.5862487811739351
2012-12-05,19.25808,0.18,48.64,70.73,16.459999084472656,0.87,12948.9599609375,13089.1103515625,12923.4404296875,13034.490234375,161230000,0.006385991669973556,-0.00011124592969125047,-0.005944751149146499,87.02325100055425,24.891271563395836,52.71074695673825,0.7438922107784061
2012-12-06,19.711338,0.18,49.71,70.8,16.579999923706055,0.92,13026.1904296875,13076.8798828125,13007.83984375,13074.0400390625,116850000,0.003034242534717402,0.0020356091259237097,-0.012958160886185177,104.73710990469304,24.734411427854738,54.643785946006204,0.9755993820787011
2012-12-07,19.830093,0.18,50.94,70.64,15.899999618530273,0.8,13072.8701171875,13157.2802734375,13072.8701171875,13155.1298828125,124130000,0.006202355469902221,-0.01029718004720881,0.017196632574992154,126.41884569975936,24.532273665295364,58.398635485480966,0.9968643600774084
2012-12-10,20.021038,0.18,52.87,71.76,16.049999237060547,0.9,13154.8896484375,13195.349609375,13139.080078125,13169.8798828125,118530000,0.001121235604011117,-0.010277558364711448,0.027987714112701845,129.15741598346682,24.227724641697925,59.06251180110621,0.964813985364906
2012-12-11,19.911411,0.16,57.36,76.44,15.569999694824219,0.84,13170.33984375,13306.5703125,13170.33984375,13248.4404296875,124510000,0.005965168063341686,-0.00044133705824755953,0.033791464257413306,145.45839512568602,24.09956376457252,62.49541186720932,0.9303900496069567
2012-12-12,19.783337,0.14,55.93,72.01,15.949999809265137,0.89,13250.0498046875,13329.4404296875,13227.4404296875,13245.4501953125,127510000,-0.0002257046322448053,-0.005847635595990108,0.03358310011048071,139.6442880846854,23.960450438976935,62.281328340435905,0.9021036013117202
2012-12-13,19.74153,0.14,52.59,64.36,16.559999465942383,0.84,13241.3798828125,13264.41015625,13147.1904296875,13170.7197265625,101190000,-0.005641972726336375,-0.012197226321745247,0.03249719345586799,103.02247750656579,23.668602150629667,57.02394621209478,0.8150000967513183
2012-12-14,19.552635,0.13,51.86,60.47,17.0,0.89,13170.7998046875,13190.41015625,13118.4599609375,13135.009765625,117620000,-0.0027113143153051356,-0.02990064708391027,0.044870082336562644,77.16412210596845,23.41582370578384,54.64996164461699,0.7733776795846751
2012-12-17,19.46101,0.13,59.29,68.0,16.34000015258789,0.71,13135.169921875,13244.330078125,13134.6298828125,13235.3896484375,142980000,0.007642162785078455,-0.026334931342549717,0.05525345046952923,99.33353230723752,23.269765716230136,59.725610629695375,0.8727685147387347
2012-12-18,18.986694,0.16,67.19,75.81,15.569999694824219,0.85,13236.6103515625,13365.8603515625,13232.580078125,13350.9599609375,152920000,0.00873191614072688,-0.01491464345895277,0.06058401935265301,141.30271180598234,23.29699481052335,64.63345560095834,0.9775863208690478
2012-12-19,18.61803,0.15,67.55,74.56,17.360000610351562,0.97,13351.0400390625,13357.7001953125,13251.740234375,13251.9697265625,149020000,-0.007414465676223059,-0.023050366981994697,0.03563701097979921,111.61638254955677,23.325836055041922,58.10235524702795,0.8103529863257842
2012-12-20,18.250305,0.15,69.6,76.1,17.670000076293945,0.86,13246.669921875,13314.6396484375,13216.0302734375,13311.7197265625,119800000,0.004508763695727058,-0.01960826480126232,0.04091250431257176,98.08911183979927,23.24205027713955,60.6847367903876,0.9098467687774513
2012-12-21,18.71306,0.15,66.19,68.9,17.84000015258789,1.05,13309.9501953125,13309.9501953125,13122.5302734375,13190.83984375,413270000,-0.009080711230066929,-0.029866289896558706,0.027572893824446165,52.3944593841722,23.363171781551674,53.50037157628688,0.708561467299127
2012-12-24,18.717978,0.16,63.87,64.78,17.84000015258789,0.97,13190.150390625,13190.3798828125,13128.5498046875,13138.9296875,47710000,-0.003935318513824226,-0.03244162312176069,0.009946509316074659,16.742758643690934,23.40257041581689,50.72322515683813,0.6221223410569588
2012-12-26,18.24357,0.16,60.26,56.36,19.479999542236328,0.96,13138.849609375,13174.8798828125,13076.8701171875,13114.58984375,79410000,-0.0018524982117194,-0.032770315090374535,0.011353090505789476,-9.31565619543986,23.368625710992635,49.42765155924137,0.5815924143796355
2012-12-27,18.296467,0.15,59.01,53.18,19.469999313354492,1.06,13114.9697265625,13141.740234375,12964.080078125,13096.3095703125,100160000,-0.0013938883072437402,-0.026842942409113224,0.01694187661449109,-56.92974191909855,23.499155252296845,48.42720426943561,0.3907354349966228
2012-12-28,18.22577,0.15,55.26,44.93,22.719999313354492,1.08,13095.080078125,13095.4599609375,12926.8603515625,12938.1103515625,85980000,-0.012079679233347962,-0.03544183605701867,-0.003619530271788962,-114.12811285921042,23.763779510140772,40.74173954015894,0.03315836640635002
2012-12-31,18.240036,0.16,66.85,67.46,18.020000457763672,1.02,12938.1904296875,13109.1298828125,12883.8896484375,13104.1396484375,145740000,0.012832576965534193,-0.028313134751662083,0.00632164581924699,-81.45430661102998,24.050112691480127,49.754238828784096,0.45697798345821394
2013-01-02,18.126074,0.15,80.92,86.61,14.680000305175781,0.97,13104.2998046875,13412.7099609375,13104.2998046875,13412.5498046875,161430000,0.023535322770066314,-0.0018292655008448344,0.02970844478645307,112.60092334240491,24.491514262769307,61.47524421053353,0.999697144292278
2013-01-03,18.012268,0.15,81.63,85.91,14.5600004196167,0.84,13413.009765625,13430.599609375,13358.2998046875,13391.3603515625,129630000,-0.0015798228848026286,-0.009156418022564838,0.03283772097047066,156.37126647757677,24.738844455059063,60.43218374758196,0.9282265540850722
2013-01-04,17.704372,0.15,84.45,87.97,13.829999923706055,0.82,13391.0498046875,13447.1103515625,13376.23046875,13435.2099609375,107590000,0.003274470122812012,-0.003497191099742114,0.03732534657737019,156.65198123744423,24.735558634068912,61.87384393910133,0.9788708217596205
2013-01-07,17.657473,0.15,83.02,84.13,13.789999961853027,0.89,13436.1298828125,13436.1298828125,13343.3203125,13384.2900390625,113120000,-0.003790035438452244,-0.008175138786962188,0.026836477560510552,119.27521619311332,24.730516163546344,59.177447551874934,0.8884623520558729
2013-01-08,17.836823,0.14,82.3,80.43,13.619999885559082,0.95,13377.419921875,13377.419921875,13293.1298828125,13328.849609375,129570000,-0.004142201754870456,-0.0181586886685573,0.019489734584809515,73.07368512266594,24.75481280329568,56.3006229659734,0.7900277075552504
2013-01-09,17.774437,0.13,82.79,82.21,13.8100004196167,0.85,13329.919921875,13416.5498046875,13329.080078125,13390.509765625,123070000,0.004626067369432274,-0.01613800132225529,0.017892630852700986,93.47495700804829,24.728597276996982,58.705077265324356,0.8995054946960318
2013-01-10,17.877851,0.14,83.79,83.21,13.489999771118164,0.78,13391.8203125,13478.2001953125,13382.2900390625,13471.2197265625,133520000,0.006027400177451847,-0.008276910906076962,0.02288098649580439,119.0263732431598,24.734043649240984,61.67744753150588,0.9882545097227289
2013-01-11,17.742626,0.14,83.61,80.59,13.359999656677246,0.72,13471.4501953125,13496.6796875,13439.9697265625,13488.4296875,119200000,0.0012775354635159442,0.0011058285215623798,0.01811452895804444,121.28932849128215,24.60504618200788,62.30057713332562,0.9865369874278284
2013-01-14,17.727852,0.14,82.99,78.43,13.520000457763672,0.81,13488.4296875,13520.1796875,13459.83984375,13507.3203125,118460000,0.00140050587337881,0.012165676600550679,0.019770571277386573,118.72738678971211,24.511684802296696,63.01153102606345,0.9797900733776269
2013-01-15,18.046741,0.14,83.66,78.39,13.550000190734863,1.03,13507.3203125,13546.3701171875,13445.7998046875,13534.8896484375,102280000,0.002041066273669845,0.01564564788366707,0.027649963664517774,114.82942546642434,24.484301263391767,64.07629302259852,0.9826704796721601
2013-01-16,17.855474,0.14,82.66,73.76,13.420000076293945,0.87,13534.8896484375,13534.8896484375,13468.9599609375,13511.23046875,118540000,-0.0017480142285630773,0.013683165818505483,0.028642590286425795,102.07024956588843,24.489839325325278,62.41579354377789,0.9469574574722132
2013-01-17,17.702377,0.14,84.51,78.72,13.569999694824219,0.79,13511.23046875,13633.8896484375,13510.240234375,13596.01953125,183900000,0.006275450833002072,0.012796939303143295,0.0272473944773568,122.92687243613825,24.496850823970878,65.83301307847061,0.9495065104166667
2013-01-18,17.649645,0.14,84.97,78.35,12.460000038146973,0.75,13596.01953125,13649.9296875,13571.8603515625,13649.7001953125,260900000,0.003948263235362237,0.007225613159248967,0.022375936655421036,126.2022495909558,24.480648825484714,67.82743012616359,0.9997004175032668
2013-01-22,17.589361,0.14,86.38,81.22,12.430000305175781,0.94,13649.7001953125,13712.2099609375,13622.9599609375,13712.2099609375,144300000,0.004579570593533422,0.011448695208195137,0.03472994912239247,133.7417049413154,24.445496887136702,70.0218927086997,1.0
2013-01-23,17.707655,0.15,85.04,77.73,12.460000038146973,0.89,13712.2099609375,13794.2900390625,13710.1298828125,13779.330078125,104490000,0.004894916091476631,0.01700425576694431,0.035127719120274126,149.99921382770938,24.45649190308146,72.21351429398806,0.9835677125234648
2013-01-24,17.399689,0.15,85.02,77.28,12.6899995803833,0.88,13779.330078125,13879.66015625,13779.330078125,13825.330078125,124780000,0.003338333557523665,0.03610896390552698,0.04810082162248608,157.6544924730466,24.46919613554023,73.63604525044839,0.9454391572167047
2013-01-25,17.275763,0.15,84.6,75.72,12.890000343322754,0.88,13825.330078125,13895.98046875,13825.330078125,13895.98046875,130300000,0.005110213660416418,0.04121799556291883,0.057618908027967874,155.7301549963052,24.39721050888413,75.69420618965844,1.0
2013-01-28,17.133968,0.16,84.82,75.4,13.569999694824219,0.97,13895.98046875,13915.7197265625,13862.5703125,13881.9296875,113570000,-0.0010111399682518618,0.05948464897978978,0.05851039589436269,145.6359937115927,24.281432825290075,74.44940331098204,0.9672523220839793
2013-01-29,17.0206,0.15,85.05,74.98,13.3100004196167,0.97,13881.9296875,13969.990234375,13880.009765625,13954.419921875,108230000,0.005221913379972909,0.06706869199733911,0.06552306563581212,142.98620706886464,24.21680599033985,76.5885021874648,0.9856640234784884
2013-01-30,17.152338,0.15,81.31,65.04,14.319999694824219,0.95,13954.419921875,13966.1298828125,13896.9501953125,13910.419921875,117200000,-0.0031531228274868095,0.061565930609901454,0.07515081753766895,123.80274289551001,24.021591615373413,72.61464819313292,0.931187511774268
2013-01-31,17.033543,0.15,82.1,67.16,14.279999732971191,0.91,13910.419921875,13941.0595703125,13860.580078125,13860.580078125,142600000,-0.0035829143929453355,0.057477534840192135,0.05772530284181587,97.42483802595243,23.95212975051223,68.29221576336248,0.838356381789195
2013-02-01,17.074768,0.15,84.21,73.57,12.899999618530273,0.9,13860.580078125,14019.7802734375,13860.580078125,14009.7900390625,128420000,0.010765058900600089,0.06973869891933915,0.04452846349664785,109.57365427460962,24.058709992157674,73.39762159392609,0.9862516631052696
2013-02-04,17.420195,0.15,78.34,61.05,14.670000076293945,1.1,14009.7900390625,14009.7900390625,13866.830078125,13880.080078125,130420000,-0.009258522831237181,0.04892908246466865,0.03649515163001915,84.62567668554992,24.123895350935037,63.78305161738465,0.8077477186899434
2013-02-05,17.305464,0.15,81.44,67.87,13.720000267028809,0.95,13880.080078125,14013.599609375,13880.080078125,13979.2998046875,134390000,0.0071483540443595395,0.06767958520804496,0.04049730858929079,88.54913430101229,24.156219273803853,67.31053569358022,0.9442916851456141
2013-02-06,17.3639,0.15,81.01,68.37,13.40999984741211,0.97,13979.2998046875,13991.6103515625,13913.1796875,13986.51953125,127560000,0.0005164583822774294,0.06666029151854325,0.04499525118103942,83.33866400456718,24.009602356361192,67.5581446209555,0.9518448924537345
2013-02-07,17.430866,0.15,78.2,61.47,13.5,1.03,13986.51953125,13988.0595703125,13852.2001953125,13944.0498046875,118530000,-0.003036475691297613,0.05272437003338948,0.04615553579956311,65.44914796416849,23.76810897821668,64.46482564231495,0.881205288071202
2013-02-08,17.40493,0.14,79.32,65.83,13.020000457763672,0.9,13944.0498046875,14022.6201171875,13944.0498046875,13992.9697265625,99860000,0.0035083008566532126,0.08198108360600331,0.044991562792036754,82.16458746693705,23.658353901881615,66.37469723493501,0.949111180388647
2013-02-11,16.986498,0.15,78.66,64.78,12.9399995803833,1.07,13992.9697265625,13992.9697265625,13940.41015625,13971.240234375,75090000,-0.0015528863859578523,0.09053867154841688,0.03711768629432721,70.57412639906387,23.589560755124243,64.71100731866866,0.9109256700933187
2013-02-12,16.908009,0.14,80.09,67.12,12.640000343322754,0.92,13971.240234375,14038.9697265625,13968.9404296875,14018.7001953125,117180000,0.003396975511216871,0.09389574409247192,0.039312990473895804,85.94675896701983,23.550965524107728,66.67569454091252,0.9658284574074013
2013-02-13,16.948767,0.15,79.27,67.09,12.979999542236328,0.91,14018.7001953125,14029.349609375,13945.7802734375,13982.91015625,130520000,-0.0025530212190761903,0.09112936251709058,0.035209784971921954,72.7314319809468,23.566826912722355,63.79142437504492,0.9016515616166115
2013-02-14,16.79889,0.16,78.57,66.59,12.65999984741211,0.83,13982.91015625,13990.3603515625,13921.9404296875,13973.3896484375,114800000,-0.0006808674092956268,0.09542119903894619,0.03239775213465612,57.23825565201511,23.58934151090462,63.01057999061354,0.8759666727617612
2013-02-15,16.782808,0.17,77.35,63.88,12.460000038146973,0.88,13973.3896484375,14001.9296875,13906.73046875,13981.759765625,195670000,0.0005990040640164729,0.1122277591107288,0.034825051497958226,55.26105202711196,23.653121894218348,63.43435133104005,0.8775234152868373
2013-02-19,16.590109,0.17,79.32,69.06,12.3100004196167,0.99,13981.759765625,14044.8203125,13977.900390625,14035.669921875,136410000,0.00385574900110508,0.11905954476062686,0.03233669895916802,109.54465946273142,23.744948404432527,66.12614874789438,0.9783094320404644
2013-02-20,16.701248,0.17,71.85,53.55,14.680000305175781,1.14,14035.669921875,14058.26953125,13919.2802734375,13927.5400390625,138540000,-0.007703934576288152,0.10638683941395599,0.0203550143793938,48.19263352220255,23.981275023493453,57.05391257779178,0.6244912270859339
2013-02-21,16.999138,0.16,65.96,43.35,15.220000267028809,1.1,13927.5400390625,13927.5400390625,13834.400390625,13880.6201171875,131410000,-0.003368859234538446,0.08476582918055109,0.012281766158026786,-98.76978117227304,24.16406419063505,53.61646914856978,0.36312553827625565
2013-02-22,16.883926,0.16,70.31,53.39,14.170000076293945,0.9,13880.6201171875,14001.1904296875,13880.6201171875,14000.5703125,139850000,0.008641558828050622,0.09477730940417861,0.016055949971488293,26.58760154935628,24.40402910674257,60.21565946607867,0.7522995011109713
2013-02-25,17.035763,0.16,58.87,33.39,18.989999771118164,1.15,14000.5703125,14081.580078125,13784.009765625,13784.169921875,152190000,-0.015456541111885547,0.07379359793381113,-0.0029771554109312426,-127.52941344838145,24.85202525435974,47.17544773438512,0.0005382131324004305
2013-02-26,17.437115,0.17,60.16,38.73,16.8700008392334,1.1,13784.169921875,13918.4404296875,13784.169921875,13900.1298828125,132580000,0.008412545811226302,0.06845747622367293,0.00029860534647641046,-151.49735167441443,25.214153480565948,53.043639859742974,0.390227493502061
2013-02-27,17.197067,0.17,65.73,48.54,14.729999542236328,0.99,13900.1298828125,14104.8603515625,13880.1904296875,14075.3701171875,107010000,0.012607093304335626,0.085445236002897,0.013934693089656225,125.9738077160416,25.611098300208976,60.233161754782884,0.9080873289078408
2013-02-28,17.139597,0.17,64.28,48.58,15.510000228881836,0.98,14075.3701171875,14149.150390625,14050.1796875,14054.490234375,177150000,-0.0014834340154937786,0.09134558839420492,0.007171226970397404,215.32962838167043,25.858903069993215,59.0725938878873,0.740756985750353
2013-03-01,17.334583,0.16,64.03,50.21,15.359999656677246,1.17,14054.490234375,14107.08984375,13937.599609375,14089.66015625,125920000,0.0025023975461579973,0.08506279690989227,0.012885321606512568,134.80480800244038,26.06745485268692,60.45475042468405,0.8370758269502332
2013-03-04,17.444517,0.16,64.12,52.99,14.010000228881836,1.12,14089.66015625,14128.2099609375,14030.3701171875,14127.8203125,110810000,0.0027083801757328274,0.0849343619753622,0.019280595247002985,177.47449337557947,26.206424586876434,61.95599903781976,0.9415839359835679
2013-03-05,17.337591,0.15,68.24,61.34,13.479999542236328,1.12,14127.8203125,14286.3701171875,14127.8203125,14253.76953125,112100000,0.00891497881230574,0.09429057637038407,0.01741492852549742,271.0498038633245,26.402408103676247,66.47917069681272,0.9351051773172349
2013-03-06,17.412363,0.15,69.16,63.25,13.529999732971191,0.71,14253.76953125,14320.650390625,14253.0,14296.240234375,116510000,0.002979612026972056,0.10262854515712938,0.029982547212092037,255.1192627187153,26.454577077807556,67.86654291671462,0.9545130295530645
2013-03-07,17.199652,0.15,70.61,66.56,13.0600004196167,0.83,14296.240234375,14354.6904296875,14296.240234375,14329.490234375,117080000,0.00232578632248015,0.1063722462743606,0.025050641633000525,218.9309721820516,26.43530982001681,68.9500361912819,0.9558418623594016
2013-03-08,17.146275,0.15,72.86,72.06,12.59000015258789,0.9,14329.490234375,14413.169921875,14329.490234375,14397.0703125,115630000,0.004716153681648905,0.10453650688475391,0.029353319840057956,198.14492619253556,26.37853341636069,71.08414486883052,0.9744109521000838
2013-03-11,17.197968,0.15,72.45,71.47,11.5600004196167,0.93,14397.0703125,14448.0595703125,14373.3203125,14447.2900390625,94880000,0.0034881906854964395,0.10503639241558194,0.03608996248749974,175.65241760016212,26.140453833745752,72.59171535600339,0.9988411543161855
2013-03-12,17.1671,0.15,70.56,68.88,12.270000457763672,1.08,14447.2900390625,14478.7998046875,14412.0595703125,14450.0595703125,102100000,0.00019169901362214858,0.09843534036040635,0.03266567802846865,153.53229447099895,25.816897782910612,72.67632061841869,0.9586346482258439
2013-03-13,17.09771,0.15,70.49,69.74,11.829999923706055,0.78,14450.0595703125,14472.7998046875,14411.66015625,14455.2802734375,83920000,0.0003612928444756136,0.09760152727759697,0.034645459597177464,127.53929971476236,25.4599888772925,72.84647734074603,0.9661487213004153
2013-03-14,17.041199,0.15,73.8,75.71,11.300000190734863,0.73,14455.2802734375,14539.2900390625,14455.2802734375,14539.1396484375,117390000,0.005801297063336541,0.09742272878079761,0.03712465819755684,128.41082608818053,25.21786502427308,75.48713065836023,0.9998008810367633
2013-03-15,17.041199,0.14,71.87,72.13,11.300000190734863,0.85,14539.1396484375,14539.1396484375,14470.5,14514.1103515625,407770000,-0.001721511552967958,0.09578082568299351,0.03798924468345155,110.79277032621185,24.940518411510983,73.19904471167149,0.9666617964409425
2013-03-18,17.483725,0.15,68.53,67.57,13.359999656677246,0.91,14514.1103515625,14521.58984375,14404.2099609375,14452.0595703125,119640000,-0.0042752039048208346,0.09728700255961065,0.034255820092193856,85.0850603174192,24.822889870042115,67.7188933250049,0.8845058294015958
2013-03-19,17.292383,0.15,66.95,64.06,14.390000343322754,0.97,14452.0595703125,14514.33984375,14382.08984375,14455.8203125,122170000,0.00026022188527541346,0.10055649523243071,0.033905642409942205,74.7344312575303,24.88011034623931,67.87586797958886,0.8894850964627938
2013-03-20,17.455923,0.15,69.95,69.82,12.670000076293945,0.74,14455.8203125,14546.8203125,14455.8203125,14511.73046875,121240000,0.0038676571125926262,0.09643394370812342,0.03391790698447861,83.82087298770897,24.953833189035283,70.19622208554472,0.9539992677162733
2013-03-21,17.140112,0.14,65.89,62.58,13.989999771118164,0.86,14511.73046875,14511.73046875,14383.01953125,14421.490234375,110450000,-0.006218433740161178,0.08018376780169212,0.03546571712787183,57.79018948671748,25.074726572601175,62.36614629026034,0.8356995998043829
2013-03-22,17.140112,0.14,66.84,65.38,13.569999694824219,0.92,14421.490234375,14519.9501953125,14421.490234375,14512.0302734375,101450000,0.0062781333684009955,0.09508477402791748,0.04548861296680573,68.59430184359286,25.19857751301336,66.41409023529732,0.9543922941220149
2013-03-25,16.564253,0.14,65.5,61.05,13.739999771118164,0.89,14512.0302734375,14563.75,14395.0,14447.75,124840000,-0.004429447308634482,0.08534060938577603,0.03194010511848577,58.958594146573134,25.3820312925547,61.36730772443873,0.8512019441556327
2013-03-26,16.630772,0.14,66.81,62.77,12.770000457763672,0.79,14447.75,14561.5400390625,14447.75,14559.650390625,96030000,0.0077451776660726335,0.1037697798691386,0.056258771702990984,78.66224490776754,25.55920190205043,66.18464334400431,0.9940025572707207
2013-03-27,16.402346,0.14,65.76,60.55,13.149999618530273,0.92,14559.650390625,14559.650390625,14439.5498046875,14526.16015625,92680000,-0.0023002086915880904,0.10558169514140636,0.045037728331703386,69.57547907929838,25.60638441648171,63.62742650719395,0.9399667487031682
