date,gold/oil,1Y_bond,%50da,%20da,vix,PCR
2014-03-28,12.725485,0.13,51.55,33.25,14.40999984741211,0.96
2014-03-31,12.829356,0.13,59.96,46.44,13.880000114440918,0.96
2014-04-01,12.954226,0.13,66.31,59.22,13.100000381469727,0.99
2014-04-02,12.80686,0.12,67.79,63.38,13.09000015258789,0.66
2014-04-03,12.885109,0.11,64.93,58.2,13.369999885559082,0.88
2014-04-04,12.885109,0.11,55.71,41.0,13.960000038146973,0.94
2014-04-07,12.760335,0.11,46.13,29.28,15.569999694824219,0.97
2014-04-08,12.601352,0.11,49.78,35.63,14.890000343322754,0.91
2014-04-09,12.766924,0.1,56.24,45.24,13.819999694824219,0.61
2014-04-10,12.711586,0.09,40.67,27.37,15.890000343322754,1.03
2014-04-11,12.711586,0.09,33.63,20.89,17.030000686645508,1.15
2014-04-14,12.530121,0.1,35.02,24.86,16.110000610351562,0.75
2014-04-15,12.558789,0.11,36.68,27.42,15.609999656677246,0.93
2014-04-16,12.400767,0.11,41.18,37.33,14.180000305175781,0.91
2014-04-17,12.400767,0.11,43.89,41.56,13.359999656677246,0.85
2014-04-21,12.538921,0.11,46.14,46.96,13.25,0.76
2014-04-22,12.659699,0.11,49.92,56.84,13.1899995803833,0.73
2014-04-23,12.659408,0.11,46.28,51.9,13.270000457763672,1.01
2014-04-24,12.929423,0.1,45.07,50.01,13.319999694824219,0.79
2014-04-25,12.929423,0.11,37.45,35.88,14.0600004196167,1.14
2014-04-28,12.796208,0.1,36.22,34.36,13.970000267028809,0.9
2014-04-29,12.989774,0.11,37.56,37.97,13.710000038146973,0.9
2014-04-30,12.905854,0.11,40.17,43.75,13.40999984741211,0.77
2014-05-01,13.057337,0.1,39.55,44.96,13.25,0.81
2014-05-02,13.057337,0.1,41.16,48.41,12.90999984741211,0.95
2014-05-05,13.148745,0.11,39.98,47.75,13.289999961853027,0.87
2014-05-06,12.787537,0.1,34.7,38.16,13.800000190734863,0.89
2014-05-07,12.840614,0.1,37.02,40.27,13.399999618530273,0.86
2014-05-08,12.874289,0.1,35.26,37.16,13.430000305175781,0.94
2014-05-09,12.874289,0.1,36.83,40.93,12.920000076293945,0.94
2014-05-12,12.729597,0.09,45.93,58.31,12.229999542236328,0.64
2014-05-13,12.754712,0.1,42.88,51.12,12.130000114440918,0.88
2014-05-14,12.743842,0.1,37.86,39.58,12.170000076293945,1.08
2014-05-15,12.676927,0.09,33.57,31.72,13.170000076293945,1.01
2014-05-16,12.676927,0.09,36.61,37.43,12.4399995803833,0.89
2014-05-19,12.636665,0.09,39.85,45.14,12.420000076293945,0.81
2014-05-20,12.376286,0.09,34.49,34.61,12.960000038146973,0.92
2014-05-21,12.482167,0.09,37.07,40.67,11.90999984741211,0.87
2014-05-22,12.377576,0.09,40.72,47.88,12.029999732971191,0.87
2014-05-23,12.377576,0.1,46.01,60.02,11.359999656677246,0.76
2014-05-27,12.259541,0.09,52.77,69.35,11.510000228881836,0.74
2014-05-28,12.12879,0.1,50.89,65.94,11.680000305175781,0.9
2014-05-29,12.127349,0.1,53.52,69.41,11.569999694824219,0.72
2014-05-30,12.127349,0.1,52.31,66.69,11.399999618530273,0.89
2014-06-02,12.120592,0.1,50.6,62.94,11.579999923706055,0.73
2014-06-03,12.120031,0.1,49.69,58.92,11.869999885559082,0.95
2014-06-04,12.226775,0.1,50.84,60.7,12.079999923706055,0.75
2014-06-05,12.19657,0.1,61.38,74.33,11.680000305175781,0.75
2014-06-06,12.19657,0.11,66.29,78.77,10.729999542236328,0.92
2014-06-09,12.072832,0.11,69.81,80.16,11.149999618530273,0.83
2014-06-10,12.076629,0.11,68.91,78.75,10.989999771118164,0.7
2014-06-11,11.9553175,0.11,66.16,74.06,11.600000381469727,0.74
2014-06-12,11.913758,0.1,62.96,67.6,12.5600004196167,0.8
2014-06-13,11.913758,0.11,63.61,67.08,12.180000305175781,0.77
2014-06-16,11.956562,0.11,64.29,64.94,12.649999618530273,0.71
2014-06-17,12.007172,0.11,68.77,70.62,12.0600004196167,0.81
2014-06-18,12.343324,0.1,72.32,74.71,10.609999656677246,0.77
2014-06-19,12.271116,0.09,72.17,73.18,10.619999885559082,0.68
2014-06-20,12.271116,0.09,73.55,72.37,10.850000381469727,0.78
2014-06-23,12.457795,0.1,71.65,68.94,10.979999542236328,0.81
2014-06-24,12.415023,0.12,66.97,59.62,12.130000114440918,0.85
2014-06-25,12.434808,0.11,69.42,63.99,11.59000015258789,0.87
2014-06-26,12.473993,0.11,68.29,61.05,11.630000114440918,0.93
2014-06-27,12.473993,0.1,72.54,67.04,11.260000228881836,0.84
2014-06-30,12.591609,0.11,73.32,67.23,11.569999694824219,0.85
2014-07-01,12.736408,0.11,78.16,74.89,11.149999618530273,0.92
2014-07-02,12.736408,0.12,76.85,70.29,10.819999694824219,0.88
2014-07-03,12.688834,0.11,79.61,74.73,10.319999694824219,1.02
2014-07-07,12.727273,0.12,72.85,59.35,11.329999923706055,1.0
2014-07-08,12.941637,0.11,66.21,46.45,11.979999542236328,0.9
2014-07-09,13.005926,0.11,66.26,48.04,11.649999618530273,0.84
2014-07-10,13.259942,0.1,59.94,37.37,12.59000015258789,1.06
2014-07-11,13.259942,0.11,58.32,36.43,12.079999923706055,0.89
2014-07-14,12.97419,0.11,62.16,41.6,11.819999694824219,0.88
2014-07-15,12.841897,0.11,56.76,33.94,11.960000038146973,0.81
2014-07-16,12.759956,0.11,55.76,35.34,11.0,0.8
2014-07-17,12.694657,0.1,44.32,24.4,14.539999961853027,1.0
2014-07-18,12.694657,0.1,53.14,36.0,12.0600004196167,0.91
2014-07-21,12.508141,0.11,48.76,33.2,12.8100004196167,0.9
2014-07-22,12.65031,0.11,54.59,40.7,12.239999771118164,0.92
2014-07-23,12.644263,0.11,53.7,41.26,11.520000457763672,0.76
2014-07-24,12.764228,0.11,52.39,39.98,11.84000015258789,0.91
2014-07-25,12.764228,0.11,46.58,34.1,12.6899995803833,0.95
2014-07-28,12.858275,0.11,44.65,33.21,12.5600004196167,0.91
2014-07-29,12.914132,0.12,43.02,33.1,13.279999732971191,0.86
2014-07-30,13.051849,0.13,44.5,36.49,13.329999923706055,0.96
2014-07-31,13.216184,0.12,31.59,23.05,16.950000762939453,0.99
2014-08-01,13.216184,0.13,28.55,21.34,17.030000686645508,1.24
2014-08-04,13.185459,0.12,32.7,28.18,15.119999885559082,1.16
2014-08-05,13.482253,0.12,29.3,25.94,16.8700008392334,1.18
2014-08-06,13.466202,0.11,31.49,31.66,16.3700008392334,1.13
2014-08-07,13.403994,0.11,28.8,28.07,16.65999984741211,1.0
2014-08-08,13.403994,0.1,34.16,37.4,15.770000457763672,1.09
2014-08-11,13.441512,0.1,40.16,46.46,14.229999542236328,0.74
2014-08-12,13.452199,0.1,36.41,42.24,14.130000114440918,1.08
2014-08-13,13.7466,0.1,39.67,49.71,12.899999618530273,0.94
2014-08-14,13.400103,0.1,42.46,53.27,12.420000076293945,0.92
2014-08-15,13.400103,0.09,41.55,52.64,13.149999618530273,1.01
2014-08-18,13.707663,0.1,48.71,65.66,12.319999694824219,0.88
2014-08-19,13.4631,0.11,50.92,68.9,12.210000038146973,0.9
2014-08-20,13.555768,0.12,49.97,67.3,11.779999732971191,0.86
2014-08-21,13.652963,0.1,52.21,70.07,11.760000228881836,0.72
2014-08-22,13.652963,0.1,51.29,69.44,11.470000267028809,0.93
2014-08-25,13.677818,0.11,53.61,71.76,11.699999809265137,0.89
2014-08-26,13.654666,0.12,56.5,75.85,11.630000114440918,0.8
2014-08-27,13.629825,0.11,56.26,75.19,11.779999732971191,0.88
2014-08-28,13.399334,0.11,53.39,70.08,12.050000190734863,1.3
2014-08-29,13.399334,0.09,57.89,74.11,12.09000015258789,0.96
2014-09-02,13.281348,0.1,60.03,74.72,12.25,0.82
2014-09-03,13.394389,0.11,57.7,68.13,12.359999656677246,1.0
2014-09-04,13.568443,0.1,55.19,61.71,12.640000343322754,0.97
2014-09-05,13.568443,0.1,57.32,62.56,12.09000015258789,1.03
2014-09-08,13.442588,0.1,57.13,61.17,12.65999984741211,0.88
2014-09-09,13.564961,0.11,50.01,47.24,13.5,0.89
2014-09-10,13.329742,0.11,52.04,49.07,12.880000114440918,0.94
2014-09-11,13.32936,0.11,54.51,50.82,12.800000190734863,1.01
2014-09-12,13.32936,0.11,47.91,40.1,13.3100004196167,0.89
2014-09-15,13.01855,0.11,43.78,30.89,14.119999885559082,0.86
2014-09-16,13.073502,0.13,46.87,35.62,12.729999542236328,0.89
2014-09-17,13.169657,0.12,47.4,36.93,12.649999618530273,0.96
2014-09-18,13.151175,0.12,50.74,42.58,12.029999732971191,0.91
2014-09-19,13.151175,0.11,47.06,36.28,12.109999656677246,0.83
2014-09-22,13.335518,0.1,38.0,24.29,13.6899995803833,1.05
2014-09-23,13.131465,0.1,32.58,18.26,14.930000305175781,1.01
2014-09-24,13.197882,0.11,37.09,24.29,13.270000457763672,0.88
2014-09-25,12.979474,0.1,28.07,15.64,15.640000343322754,1.15
2014-09-26,12.979474,0.11,31.92,21.06,14.850000381469727,1.13
2014-09-29,13.27885,0.11,31.16,21.42,15.979999542236328,0.89
2014-09-30,13.386971,0.13,27.38,19.07,16.309999465942383,1.13
2014-10-01,13.341391,0.1,21.37,13.09,16.709999084472656,1.29
2014-10-02,13.285046,0.1,23.67,15.88,16.15999984741211,1.02
2014-10-03,13.285046,0.11,28.79,23.75,14.550000190734863,0.92
2014-10-06,13.637591,0.11,25.79,21.84,15.460000038146973,0.99
2014-10-07,13.804834,0.1,19.85,15.82,17.200000762939453,0.99
2014-10-08,14.2777195,0.1,27.11,29.38,15.109999656677246,0.99
2014-10-09,14.227453,0.1,18.34,17.54,18.760000228881836,0.97
2014-10-10,14.227453,0.1,15.79,15.52,21.239999771118164,1.2
2014-10-13,15.073314,0.1,16.91,18.97,24.639999389648438,1.53
2014-10-14,15.212766,0.09,21.01,24.73,22.790000915527344,1.05
2014-10-15,15.000001,0.1,21.44,27.38,25.270000457763672,1.3
2014-10-16,14.964351,0.1,23.99,34.34,25.200000762939453,1.01
2014-10-17,14.964351,0.11,24.0,36.42,21.989999771118164,1.2
2014-10-20,15.106872,0.1,28.97,46.75,18.56999969482422,0.88
2014-10-21,15.459515,0.1,37.03,63.47,16.079999923706055,1.03
2014-10-22,14.965282,0.11,31.08,53.68,17.8700008392334,1.14
2014-10-23,15.198123,0.11,38.56,65.56,16.530000686645508,0.82
2014-10-24,15.198123,0.11,41.23,68.54,16.110000610351562,0.9
2014-10-27,15.097028,0.11,41.3,66.22,16.040000915527344,0.97
2014-10-28,14.894162,0.11,53.5,79.05,14.390000343322754,1.0
2014-10-29,14.769477,0.11,52.89,76.6,15.149999618530273,1.03
2014-10-30,14.540601,0.11,56.07,78.01,14.520000457763672,0.96
2014-10-31,14.540601,0.11,61.88,82.15,14.029999732971191,0.77
2014-11-03,14.843869,0.12,61.89,80.4,14.729999542236328,0.84
2014-11-04,15.12372,0.11,59.84,75.81,14.890000343322754,0.89
2014-11-05,14.557702,0.11,60.7,76.41,14.170000076293945,0.89
2014-11-06,14.661789,0.12,61.96,76.58,13.670000076293945,0.91
2014-11-07,14.870947,0.12,62.99,76.77,13.119999885559082,0.95
2014-11-10,14.981912,0.13,64.03,75.25,12.670000076293945,1.05
2014-11-11,14.919168,0.13,64.21,73.7,12.920000076293945,0.99
2014-11-12,15.015549,0.14,65.51,73.69,13.020000457763672,0.81
2014-11-13,15.646139,0.15,63.66,66.95,13.789999961853027,0.95
2014-11-14,15.629122,0.15,64.15,64.9,13.3100004196167,0.92
2014-11-17,15.6398735,0.15,63.17,58.09,13.989999771118164,0.84
2014-11-18,16.039404,0.14,64.93,60.73,13.859999656677246,0.88
2014-11-19,16.00429,0.15,61.58,50.57,13.960000038146973,0.93
2014-11-20,15.754167,0.14,64.94,55.19,13.579999923706055,0.96
2014-11-21,15.651548,0.14,66.88,57.02,12.899999618530273,0.75
2014-11-24,15.77593,0.14,70.12,63.64,12.619999885559082,0.79
2014-11-25,16.157377,0.14,70.4,61.41,12.25,0.98
2014-11-26,16.238295,0.14,71.26,62.84,12.069999694824219,0.84
2014-11-28,17.765682,0.13,65.04,51.63,13.329999923706055,1.09
2014-12-01,17.652174,0.13,58.05,40.19,14.15999984741211,0.99
2014-12-02,17.930622,0.14,61.36,47.34,12.850000381469727,1.13
2014-12-03,17.93559,0.15,64.56,53.56,12.5,0.78
2014-12-04,18.073643,0.14,62.61,49.84,12.380000114440918,1.06
2014-12-05,18.075638,0.18,65.36,55.84,11.890000343322754,1.03
2014-12-08,18.948454,0.18,60.62,45.49,14.210000038146973,1.04
2014-12-09,19.29646,0.23,64.51,55.13,15.350000381469727,1.05
2014-12-10,20.165737,0.21,55.69,36.57,18.530000686645508,0.96
2014-12-11,20.435362,0.21,57.13,41.54,20.079999923706055,0.99
2014-12-12,21.13821,0.19,49.84,29.96,21.079999923706055,1.13
2014-12-15,21.591843,0.22,44.54,24.79,20.420000076293945,1.05
2014-12-16,21.346327,0.21,44.04,24.8,23.56999969482422,0.98
2014-12-17,21.149282,0.23,54.89,42.77,19.440000534057617,1.24
2014-12-18,22.079098,0.25,62.36,56.95,16.809999465942383,0.78
2014-12-19,21.158882,0.26,62.77,59.3,16.489999771118164,0.88
2014-12-22,21.348171,0.28,63.55,63.94,15.25,0.75
2014-12-23,20.6215,0.26,64.32,66.68,14.800000190734863,0.86
2014-12-24,21.015402,0.26,64.53,69.59,14.369999885559082,0.89
2014-12-26,21.839943,0.26,66.19,74.61,14.5,0.73
2014-12-29,22.042528,0.25,66.1,74.42,15.0600004196167,0.85
2014-12-30,22.176643,0.23,64.75,72.01,15.920000076293945,0.99
2014-12-31,22.224518,0.25,61.72,66.86,19.200000762939453,0.94
2015-01-02,22.509016,0.25,60.02,64.34,17.790000915527344,1.22
2015-01-05,24.058754,0.26,47.87,42.3,19.920000076293945,1.23
2015-01-06,25.439182,0.25,38.09,30.5,21.1200008392334,1.11
2015-01-07,24.883863,0.25,44.2,39.95,19.309999465942383,0.97
2015-01-08,24.76737,0.23,52.86,57.14,17.010000228881836,0.85
2015-01-09,25.144747,0.22,47.8,49.23,17.549999237060547,0.99
2015-01-12,26.757109,0.19,44.97,43.01,19.600000381469727,1.06
2015-01-13,26.896929,0.2,44.96,41.7,20.559999465942383,0.9
2015-01-14,25.462048,0.18,41.74,37.7,21.479999542236328,1.16
2015-01-15,27.344864,0.16,36.34,29.17,22.389999389648438,1.03
2015-01-16,26.2251,0.17,43.25,39.02,20.950000762939453,0.91
2015-01-20,27.898252,0.17,41.15,36.41,19.889999389648438,0.8
2015-01-21,27.076181,0.17,41.33,37.68,18.850000381469727,1.07
2015-01-22,28.086805,0.17,50.78,51.9,16.399999618530273,0.98
2015-01-23,28.352709,0.17,48.63,48.56,16.65999984741211,1.28
2015-01-26,28.336655,0.18,52.01,55.88,15.520000457763672,0.9
2015-01-27,27.940731,0.17,48.89,51.83,17.219999313354492,1.09
2015-01-28,28.929134,0.17,41.67,40.0,20.440000534057617,0.97
2015-01-29,28.174265,0.17,47.3,49.97,18.760000228881836,1.15
2015-01-30,26.502901,0.18,38.96,36.34,20.969999313354492,1.14
2015-02-02,25.745409,0.17,44.2,46.95,19.43000030517578,1.06
2015-02-03,23.745523,0.21,55.57,63.84,17.329999923706055,0.95
2015-02-04,26.084623,0.2,52.27,58.58,18.329999923706055,0.95
2015-02-05,25.0,0.2,60.97,69.6,16.850000381469727,0.96
2015-02-06,23.871157,0.26,59.31,64.9,17.290000915527344,1.02
2015-02-09,23.473326,0.24,56.11,59.67,18.549999237060547,1.07
2015-02-10,24.62215,0.25,58.63,63.66,17.229999542236328,0.97
2015-02-11,24.95905,0.24,56.55,61.51,16.959999084472656,0.96
2015-02-12,23.825424,0.23,63.33,68.88,15.34000015258789,0.87
2015-02-13,23.23797,0.23,65.89,71.14,14.6899995803833,0.97
2015-02-17,22.568653,0.25,67.01,71.47,15.800000190734863,0.95
2015-02-18,23.009205,0.23,66.92,72.28,15.449999809265137,0.96
2015-02-19,23.594604,0.23,66.79,69.92,15.289999961853027,0.89
2015-02-20,23.925308,0.23,66.99,69.73,14.300000190734863,0.79
2015-02-23,24.273005,0.22,65.59,67.08,14.5600004196167,0.87
2015-02-24,24.287745,0.22,66.35,67.82,13.6899995803833,1.0
2015-02-25,23.553637,0.21,66.01,68.5,13.84000015258789,1.0
2015-02-26,25.111065,0.22,65.35,66.6,13.90999984741211,1.02
2015-02-27,24.36897,0.22,63.36,62.86,13.34000015258789,1.02
2015-03-02,24.353699,0.22,65.11,65.44,13.039999961853027,1.02
2015-03-03,23.832146,0.26,62.97,58.74,13.859999656677246,0.98
2015-03-04,23.29905,0.26,59.62,52.14,14.229999542236328,0.91
2015-03-05,23.55989,0.25,60.38,51.65,14.039999961853027,0.95
2015-03-06,23.465027,0.27,54.34,40.93,15.199999809265137,1.28
2015-03-09,24.023607,0.27,55.11,43.06,15.0600004196167,1.11
2015-03-10,23.888311,0.25,46.64,29.87,16.690000534057617,1.09
2015-03-11,24.486715,0.25,48.59,32.39,16.8700008392334,1.11
2015-03-12,25.704727,0.24,57.02,46.16,15.420000076293945,1.05
2015-03-13,25.704727,0.24,54.54,42.68,16.0,1.21
2015-03-16,26.421999,0.26,56.36,46.79,15.609999656677246,1.02
2015-03-17,25.78146,0.27,56.88,48.37,15.65999984741211,0.95
2015-03-18,26.594631,0.23,62.32,58.55,13.970000267028809,0.98
2015-03-19,25.91426,0.26,61.39,56.9,14.069999694824219,0.89
2015-03-20,25.91426,0.24,65.17,64.31,13.020000457763672,0.81
2015-03-23,25.08314,0.24,66.22,65.78,13.40999984741211,0.88
2015-03-24,24.330421,0.24,65.66,65.28,13.619999885559082,1.04
2015-03-25,23.431849,0.25,54.81,45.66,15.4399995803833,1.08
2015-03-26,24.55085,0.28,53.94,43.84,15.800000190734863,0.97
2015-03-27,24.55085,0.27,54.97,47.42,15.069999694824219,1.07
2015-03-30,24.855042,0.27,60.79,60.62,14.510000228881836,0.93
2015-03-31,24.118586,0.26,57.38,56.04,15.289999961853027,1.08
2015-04-01,24.438341,0.27,56.31,55.76,15.109999656677246,1.14
2015-04-02,24.438341,0.25,59.14,60.85,14.670000076293945,1.12
2015-04-06,22.426825,0.21,63.19,65.23,14.739999771118164,0.87
2015-04-07,23.861563,0.22,60.39,60.22,14.779999732971191,1.0
2015-04-08,23.500689,0.22,62.53,63.08,13.979999542236328,0.95
2015-04-09,23.326878,0.22,61.18,58.56,13.09000015258789,1.04
2015-04-10,23.326878,0.24,62.95,62.42,12.579999923706055,0.85
2015-04-13,22.383186,0.23,61.7,60.36,13.9399995803833,0.89
2015-04-14,21.306969,0.23,62.21,59.58,13.670000076293945,1.08
2015-04-15,21.125023,0.23,65.83,65.18,12.84000015258789,0.78
2015-04-16,21.580553,0.22,64.98,62.89,12.600000381469727,0.86
2015-04-17,21.580553,0.23,53.82,46.2,13.890000343322754,1.12
2015-04-20,21.768007,0.24,60.62,57.93,13.300000190734863,0.79
2015-04-21,21.13426,0.23,59.49,56.65,13.25,0.9
2015-04-22,20.685833,0.23,60.69,59.67,12.710000038146973,0.94
2015-04-23,20.563429,0.24,63.66,63.04,12.479999542236328,1.03
2015-04-24,20.563429,0.24,62.81,60.4,12.289999961853027,0.76
2015-04-27,21.27585,0.25,57.15,49.72,13.119999885559082,0.88
2015-04-28,20.6521,0.24,60.23,55.65,12.40999984741211,0.91
2015-04-29,19.828945,0.25,55.5,47.14,13.390000343322754,0.94
2015-04-30,19.856297,0.24,44.37,34.77,14.550000190734863,1.05
2015-05-01,19.856297,0.25,48.25,39.18,12.699999809265137,0.97
2015-05-04,19.754965,0.25,50.8,41.87,12.850000381469727,0.95
2015-05-05,19.535534,0.24,43.01,31.37,14.3100004196167,1.24
2015-05-06,20.061079,0.25,42.09,30.34,15.149999618530273,1.02
2015-05-07,20.021889,0.24,43.16,32.65,15.130000114440918,0.94
2015-05-08,20.021889,0.23,48.69,41.33,12.859999656677246,0.86
2015-05-11,19.631275,0.25,48.5,41.75,13.850000381469727,0.56
2015-05-12,20.138844,0.25,47.0,39.79,13.859999656677246,1.06
2015-05-13,20.464262,0.24,46.79,40.36,13.760000228881836,0.86
2015-05-14,20.531078,0.23,52.83,50.01,12.739999771118164,0.79
2015-05-15,20.531078,0.23,53.24,51.54,12.380000114440918,0.83
2015-05-18,21.077541,0.22,56.24,57.42,12.729999542236328,0.97
2015-05-19,20.496778,0.23,54.0,54.37,12.850000381469727,1.03
2015-05-20,19.83531,0.23,53.52,55.06,12.880000114440918,0.85
2015-05-21,20.165773,0.22,53.59,56.6,12.109999656677246,0.93
2015-05-22,20.165773,0.23,50.87,53.46,12.130000114440918,0.89
2015-05-26,20.620762,0.24,42.2,40.97,14.0600004196167,1.14
2015-05-27,20.598127,0.27,48.15,52.27,13.270000457763672,1.07
2015-05-28,19.72471,0.26,47.55,51.8,13.3100004196167,1.08
2015-05-29,19.72471,0.26,43.5,44.36,13.84000015258789,1.16
2015-06-01,19.492329,0.26,44.29,46.15,13.970000267028809,0.85
2015-06-02,19.864185,0.26,46.87,49.91,14.239999771118164,0.94
2015-06-03,20.256897,0.26,50.74,56.29,13.65999984741211,0.91
2015-06-04,19.749704,0.27,44.53,43.92,14.710000038146973,1.16
2015-06-05,19.749704,0.29,47.36,48.71,14.210000038146973,1.04
2015-06-08,19.57599,0.27,43.87,42.25,15.289999961853027,1.01
2015-06-09,19.308155,0.27,43.02,40.1,14.470000267028809,0.9
2015-06-10,19.41583,0.28,50.42,52.72,13.220000267028809,0.62
2015-06-11,19.659775,0.28,50.64,53.46,12.850000381469727,0.84
2015-06-12,19.659775,0.28,49.09,50.43,13.779999732971191,1.06
2015-06-15,19.684841,0.28,46.19,44.89,15.390000343322754,0.89
2015-06-16,19.632845,0.28,48.44,49.97,14.8100004196167,0.75
2015-06-17,19.87593,0.27,48.56,51.74,14.5,0.85
2015-06-18,20.156013,0.26,55.26,62.52,13.1899995803833,0.89
2015-06-19,20.156013,0.25,53.55,59.32,13.960000038146973,0.93
2015-06-22,19.278807,0.27,56.5,62.93,12.739999771118164,0.89
2015-06-23,19.455782,0.3,57.46,64.92,12.109999656677246,0.97
2015-06-24,19.623116,0.3,53.4,56.95,13.260000228881836,0.9
2015-06-25,19.66963,0.29,51.82,53.47,14.010000228881836,1.08
2015-06-26,19.66963,0.29,50.66,50.71,14.020000457763672,1.06
2015-06-29,19.699007,0.27,36.7,26.06,18.850000381469727,1.38
2015-06-30,20.523174,0.28,39.6,30.42,18.229999542236328,1.1
2015-07-01,20.428596,0.28,41.28,34.83,16.09000015258789,1.15
2015-07-02,20.428596,0.26,39.0,31.31,16.790000915527344,1.0
2015-07-06,22.021784,0.26,37.62,29.89,17.010000228881836,1.15
2015-07-07,22.522749,0.25,37.92,31.53,16.09000015258789,1.24
2015-07-08,21.959076,0.24,31.11,20.31,19.65999984741211,1.45
2015-07-09,21.951078,0.25,32.82,23.3,19.969999313354492,1.16
2015-07-10,21.951078,0.28,41.1,37.9,16.829999923706055,1.02
2015-07-13,21.743967,0.28,45.2,46.72,13.899999618530273,0.57
2015-07-14,22.314724,0.27,47.75,51.43,13.369999885559082,0.97
2015-07-15,22.4671,0.28,45.3,45.32,13.229999542236328,0.97
2015-07-16,22.240128,0.29,48.65,52.1,12.109999656677246,0.88
2015-07-17,22.240128,0.29,46.69,48.67,11.949999809265137,0.85
2015-07-20,21.910246,0.31,44.13,43.94,12.25,0.91
2015-07-21,22.187437,0.34,41.87,41.77,12.220000267028809,0.91
2015-07-22,22.579979,0.34,42.91,44.02,12.119999885559082,0.85
2015-07-23,22.550894,0.33,37.92,36.0,12.640000343322754,1.03
2015-07-24,22.550894,0.32,32.39,28.61,13.739999771118164,1.41
2015-07-27,22.849106,0.32,30.16,24.91,15.600000381469727,1.22
2015-07-28,22.39598,0.32,32.39,29.97,13.4399995803833,0.93
2015-07-29,22.431988,0.33,35.77,37.05,12.5,0.9
2015-07-30,23.236418,0.36,37.28,39.11,12.130000114440918,0.76
2015-07-31,23.236418,0.33,39.74,43.24,12.119999885559082,1.11
2015-08-03,23.845648,0.33,38.15,39.47,12.5600004196167,0.97
2015-08-04,24.046509,0.37,38.21,39.37,13.0,0.93
2015-08-05,24.411104,0.38,39.37,42.72,12.510000228881836,0.98
2015-08-06,24.939594,0.35,35.45,36.53,13.770000457763672,1.3
2015-08-07,24.939594,0.38,34.24,34.46,13.390000343322754,1.23
2015-08-10,25.710304,0.4,39.23,46.33,12.229999542236328,0.56
2015-08-11,25.939953,0.37,34.93,39.53,13.710000038146973,1.1
2015-08-12,26.419605,0.37,32.81,39.37,13.609999656677246,1.04
2015-08-13,26.185883,0.4,33.4,38.0,13.489999771118164,0.96
2015-08-14,26.185883,0.41,36.94,44.63,12.829999923706055,1.01
2015-08-17,26.2107,0.4,39.98,50.67,13.020000457763672,0.89
2015-08-18,27.64951,0.42,37.91,46.95,13.789999961853027,0.94
2015-08-19,28.026253,0.39,34.14,38.48,15.25,1.11
2015-08-20,28.66749,0.39,25.77,24.42,19.139999389648438,1.33
2015-08-21,28.66749,0.36,19.45,16.52,28.030000686645508,1.69
2015-08-24,28.954462,0.33,9.99,6.5,40.7400016784668,1.28
2015-08-25,29.134716,0.36,9.17,6.72,36.02000045776367,1.25
2015-08-26,26.37218,0.35,13.32,10.44,30.31999969482422,1.04
2015-08-27,25.057495,0.36,18.27,18.49,26.100000381469727,1.2
2015-08-28,25.057495,0.38,20.24,25.72,26.049999237060547,1.28
2015-08-31,25.075974,0.39,21.53,29.25,28.43000030517578,1.19
2015-09-01,24.486486,0.39,15.66,18.64,31.399999618530273,1.24
2015-09-02,24.036362,0.37,18.63,24.11,26.09000015258789,1.31
2015-09-03,24.33442,0.36,19.84,26.85,25.610000610351562,1.12
2015-09-04,24.33442,0.36,18.21,23.35,27.799999237060547,1.48
2015-09-08,24.96489,0.39,25.18,40.27,24.899999618530273,0.93
2015-09-09,24.161587,0.39,21.75,32.92,26.229999542236328,1.03
2015-09-10,24.725521,0.39,23.85,38.4,24.3700008392334,1.19
2015-09-11,24.725521,0.4,25.48,43.41,23.200000762939453,1.21
2015-09-14,24.732004,0.4,24.84,41.49,24.25,1.03
2015-09-15,23.737007,0.47,29.2,55.06,22.540000915527344,1.17
2015-09-16,23.823029,0.46,34.47,67.31,21.350000381469727,1.2
2015-09-17,25.472246,0.39,36.32,70.35,21.139999389648438,0.92
2015-09-18,25.472246,0.35,30.65,56.74,22.280000686645508,1.14
2015-09-21,24.54724,0.36,31.66,59.56,20.139999389648438,1.0
2015-09-22,25.440647,0.35,25.1,42.1,22.440000534057617,1.16
2015-09-23,25.691383,0.34,26.25,38.55,22.1299991607666,1.05
2015-09-24,25.076586,0.32,26.8,36.64,23.469999313354492,1.03
2015-09-25,25.076586,0.35,23.66,31.67,23.6200008392334,1.3
2015-09-28,24.919302,0.34,16.98,19.03,27.6299991607666,1.44
2015-09-29,24.73941,0.33,16.86,19.82,26.829999923706055,1.37
2015-09-30,24.903887,0.33,21.92,27.65,24.5,0.84
2015-10-01,24.969257,0.31,21.26,26.76,22.549999237060547,0.97
2015-10-02,24.969257,0.25,26.73,35.89,20.940000534057617,1.09
2015-10-05,23.630745,0.26,40.09,58.49,19.540000915527344,1.01
2015-10-06,24.032629,0.26,40.36,57.61,19.399999618530273,0.93
2015-10-07,23.158,0.27,49.21,67.06,18.399999618530273,1.09
2015-10-08,23.298409,0.27,56.07,73.44,17.420000076293945,0.93
2015-10-09,23.298409,0.28,56.83,73.39,17.079999923706055,0.87
2015-10-12,24.984999,0.28,57.16,73.35,16.170000076293945,0.94
2015-10-13,25.302315,0.27,51.94,66.73,17.670000076293945,0.9
