time,open,high,low,close
2007-05-04T13:30:00Z,67.24,67.24,67.24,67.24
2007-05-07T13:30:00Z,67.68,67.68,67.68,67.68
2007-05-08T13:30:00Z,66.03,66.03,66.03,66.03
2007-05-09T13:30:00Z,67.77,67.77,67.77,67.77
2007-05-10T13:30:00Z,60.14,60.14,60.14,60.14
2007-05-11T13:30:00Z,64.33,64.33,64.33,64.33
2007-05-14T13:30:00Z,60.54,60.54,60.54,60.54
2007-05-15T13:30:00Z,56.4,56.4,56.4,56.4
2007-05-16T13:30:00Z,57.63,57.63,57.63,57.63
2007-05-17T13:30:00Z,55.06,55.06,55.06,55.06
2007-05-18T13:30:00Z,56.61,56.61,56.61,56.61
2007-05-21T13:30:00Z,58.87,58.87,58.87,58.87
2007-05-22T13:30:00Z,60.41,60.41,60.41,60.41
2007-05-23T13:30:00Z,58.15,58.15,58.15,58.15
2007-05-24T13:30:00Z,51.03,51.03,51.03,51.03
2007-05-25T13:30:00Z,54.07,54.07,54.07,54.07
2007-05-29T13:30:00Z,56.69,56.69,56.69,56.69
2007-05-30T13:30:00Z,58.12,58.12,58.12,58.12
2007-05-31T13:30:00Z,60.51,60.51,60.51,60.51
2007-06-01T13:30:00Z,62.85,62.85,62.85,62.85
2007-06-04T13:30:00Z,63.18,63.18,63.18,63.18
2007-06-05T13:30:00Z,59.42,59.42,59.42,59.42
2007-06-06T13:30:00Z,54.75,54.75,54.75,54.75
2007-06-07T13:30:00Z,43.4,43.4,43.4,43.4
2007-06-08T13:30:00Z,48.48,48.48,48.48,48.48
2007-06-11T13:30:00Z,47.9,47.9,47.9,47.9
2007-06-12T13:30:00Z,40.2,40.2,40.2,40.2
2007-06-13T13:30:00Z,45.98,45.98,45.98,45.98
2007-06-14T13:30:00Z,48.58,48.58,48.58,48.58
2007-06-15T13:30:00Z,52.63,52.63,52.63,52.63
2007-06-18T13:30:00Z,51.46,51.46,51.46,51.46
2007-06-19T13:30:00Z,52.77,52.77,52.77,52.77
2007-06-20T13:30:00Z,46.97,46.97,46.97,46.97
2007-06-21T13:30:00Z,48.33,48.33,48.33,48.33
2007-06-22T13:30:00Z,43.86,43.86,43.86,43.86
2007-06-25T13:30:00Z,40.22,40.22,40.22,40.22
2007-06-26T13:30:00Z,37.76,37.76,37.76,37.76
2007-06-27T13:30:00Z,43.23,43.23,43.23,43.23
2007-06-28T13:30:00Z,44.64,44.64,44.64,44.64
2007-06-29T13:30:00Z,43.54,43.54,43.54,43.54
2007-07-02T13:30:00Z,48.81,48.81,48.81,48.81
2007-07-03T13:30:00Z,50.92,50.92,50.92,50.92
2007-07-05T13:30:00Z,50.79,50.79,50.79,50.79
2007-07-06T13:30:00Z,52.75,52.75,52.75,52.75
2007-07-09T13:30:00Z,52.93,52.93,52.93,52.93
2007-07-10T13:30:00Z,45.65,45.65,45.65,45.65
2007-07-11T13:30:00Z,46.92,46.92,46.92,46.92
2007-07-12T13:30:00Z,53.49,53.49,53.49,53.49
2007-07-13T13:30:00Z,53.64,53.64,53.64,53.64
2007-07-16T13:30:00Z,50.42,50.42,50.42,50.42
2007-07-17T13:30:00Z,50.51,50.51,50.51,50.51
2007-07-18T13:30:00Z,49.22,49.22,49.22,49.22
2007-07-19T13:30:00Z,51.54,51.54,51.54,51.54
2007-07-20T13:30:00Z,45.77,45.77,45.77,45.77
2007-07-23T13:30:00Z,45.67,45.67,45.67,45.67
2007-07-24T13:30:00Z,35.99,35.99,35.99,35.99
2007-07-25T13:30:00Z,34.77,34.77,34.77,34.77
2007-07-26T13:30:00Z,24.59,24.59,24.59,24.59
2007-07-27T13:30:00Z,20.35,20.35,20.35,20.35
2007-07-30T13:30:00Z,22.49,22.49,22.49,22.49
2007-07-31T13:30:00Z,21.97,21.97,21.97,21.97
2007-08-01T13:30:00Z,21.09,21.09,21.09,21.09
2007-08-02T13:30:00Z,23.88,23.88,23.88,23.88
2007-08-03T13:30:00Z,17.8,17.8,17.8,17.8
2007-08-06T13:30:00Z,19.14,19.14,19.14,19.14
2007-08-07T13:30:00Z,21.78,21.78,21.78,21.78
2007-08-08T13:30:00Z,29.29,29.29,29.29,29.29
2007-08-09T13:30:00Z,23.56,23.56,23.56,23.56
2007-08-10T13:30:00Z,21.67,21.67,21.67,21.67
2007-08-13T13:30:00Z,19.95,19.95,19.95,19.95
2007-08-14T13:30:00Z,15.73,15.73,15.73,15.73
2007-08-15T13:30:00Z,12.02,12.02,12.02,12.02
2007-08-16T13:30:00Z,14.99,14.99,14.99,14.99
2007-08-17T13:30:00Z,19.79,19.79,19.79,19.79
2007-08-20T13:30:00Z,19.73,19.73,19.73,19.73
2007-08-21T13:30:00Z,21.21,21.21,21.21,21.21
2007-08-22T13:30:00Z,25.68,25.68,25.68,25.68
2007-08-23T13:30:00Z,24.46,24.46,24.46,24.46
2007-08-24T13:30:00Z,29.6,29.6,29.6,29.6
2007-08-27T13:30:00Z,27.23,27.23,27.23,27.23
2007-08-28T13:30:00Z,19.46,19.46,19.46,19.46
2007-08-29T13:30:00Z,27.45,27.45,27.45,27.45
2007-08-30T13:30:00Z,26.53,26.53,26.53,26.53
2007-08-31T13:30:00Z,34.03,34.03,34.03,34.03
2007-09-04T13:30:00Z,40.56,40.56,40.56,40.56
2007-09-05T13:30:00Z,35.29,35.29,35.29,35.29
2007-09-06T13:30:00Z,39.22,39.22,39.22,39.22
2007-09-07T13:30:00Z,31.56,31.56,31.56,31.56
2007-09-10T13:30:00Z,30.4,30.4,30.4,30.4
2007-09-11T13:30:00Z,36.99,36.99,36.99,36.99
2007-09-12T13:30:00Z,36.64,36.64,36.64,36.64
2007-09-13T13:30:00Z,38.47,38.47,38.47,38.47
2007-09-14T13:30:00Z,40.57,40.57,40.57,40.57
2007-09-17T13:30:00Z,37.2,37.2,37.2,37.2
2007-09-18T13:30:00Z,55.55,55.55,55.55,55.55
2007-09-19T13:30:00Z,59.96,59.96,59.96,59.96
2007-09-20T13:30:00Z,56.29,56.29,56.29,56.29
2007-09-21T13:30:00Z,58.92,58.92,58.92,58.92
2007-09-24T13:30:00Z,57.28,57.28,57.28,57.28
2007-09-25T13:30:00Z,56.51,56.51,56.51,56.51
2007-09-26T13:30:00Z,59.69,59.69,59.69,59.69
2007-09-27T13:30:00Z,63.09,63.09,63.09,63.09
2007-09-28T13:30:00Z,62.61,62.61,62.61,62.61
2007-10-01T13:30:00Z,69.2,69.2,69.2,69.2
2007-10-02T13:30:00Z,71.76,71.76,71.76,71.76
2007-10-03T13:30:00Z,70.18,70.18,70.18,70.18
2007-10-04T13:30:00Z,71.93,71.93,71.93,71.93
2007-10-05T13:30:00Z,75.64,75.64,75.64,75.64
2007-10-08T13:30:00Z,74.66,74.66,74.66,74.66
2007-10-09T13:30:00Z,75.75,75.75,75.75,75.75
2007-10-10T13:30:00Z,75.42,75.42,75.42,75.42
2007-10-11T13:30:00Z,72.68,72.68,72.68,72.68
2007-10-12T13:30:00Z,73.73,73.73,73.73,73.73
2007-10-15T13:30:00Z,68.59,68.59,68.59,68.59
2007-10-16T13:30:00Z,64.88,64.88,64.88,64.88
2007-10-17T13:30:00Z,64.29,64.29,64.29,64.29
2007-10-18T13:30:00Z,63.59,63.59,63.59,63.59
2007-10-19T13:30:00Z,51.34,51.34,51.34,51.34
2007-10-22T13:30:00Z,53.71,53.71,53.71,53.71
2007-10-23T13:30:00Z,57.16,57.16,57.16,57.16
2007-10-24T13:30:00Z,53.84,53.84,53.84,53.84
2007-10-25T13:30:00Z,51.18,51.18,51.18,51.18
2007-10-26T13:30:00Z,55.83,55.83,55.83,55.83
2007-10-29T13:30:00Z,55.71,55.71,55.71,55.71
2007-10-30T13:30:00Z,52.82,52.82,52.82,52.82
2007-10-31T13:30:00Z,56.91,56.91,56.91,56.91
2007-11-01T13:30:00Z,44.26,44.26,44.26,44.26
2007-11-02T13:30:00Z,43.53,43.53,43.53,43.53
2007-11-05T14:30:00Z,39.15,39.15,39.15,39.15
2007-11-06T14:30:00Z,41.95,41.95,41.95,41.95
2007-11-07T14:30:00Z,32.42,32.42,32.42,32.42
2007-11-08T14:30:00Z,31.84,31.84,31.84,31.84
2007-11-09T14:30:00Z,27.78,27.78,27.78,27.78
2007-11-12T14:30:00Z,23.44,23.44,23.44,23.44
2007-11-13T14:30:00Z,31.1,31.1,31.1,31.1
2007-11-14T14:30:00Z,29.02,29.02,29.02,29.02
2007-11-15T14:30:00Z,24.3,24.3,24.3,24.3
2007-11-16T14:30:00Z,24.92,24.92,24.92,24.92
2007-11-19T14:30:00Z,19.51,19.51,19.51,19.51
2007-11-20T14:30:00Z,19.32,19.32,19.32,19.32
2007-11-21T14:30:00Z,16.33,16.33,16.33,16.33
2007-11-23T14:30:00Z,20.25,20.25,20.25,20.25
2007-11-26T14:30:00Z,15.92,15.92,15.92,15.92
2007-11-27T14:30:00Z,17.48,17.48,17.48,17.48
2007-11-28T14:30:00Z,25.39,25.39,25.39,25.39
2007-11-29T14:30:00Z,25.01,25.01,25.01,25.01
2007-11-30T14:30:00Z,27.59,27.59,27.59,27.59
2007-12-03T14:30:00Z,26.2,26.2,26.2,26.2
2007-12-04T14:30:00Z,23.93,23.93,23.93,23.93
2007-12-05T14:30:00Z,28.97,28.97,28.97,28.97
2007-12-06T14:30:00Z,37.81,37.81,37.81,37.81
2007-12-07T14:30:00Z,38.3,38.3,38.3,38.3
2007-12-10T14:30:00Z,41.88,41.88,41.88,41.88
2007-12-11T14:30:00Z,29.31,29.31,29.31,29.31
2007-12-12T14:30:00Z,32.25,32.25,32.25,32.25
2007-12-13T14:30:00Z,29.66,29.66,29.66,29.66
2007-12-14T14:30:00Z,24.01,24.01,24.01,24.01
2007-12-17T14:30:00Z,18.32,18.32,18.32,18.32
2007-12-18T14:30:00Z,22.18,22.18,22.18,22.18
2007-12-19T14:30:00Z,22.93,22.93,22.93,22.93
2007-12-20T14:30:00Z,26.55,26.55,26.55,26.55
2007-12-21T14:30:00Z,34.88,34.88,34.88,34.88
2007-12-24T14:30:00Z,39.71,39.71,39.71,39.71
2007-12-26T14:30:00Z,40.63,40.63,40.63,40.63
2007-12-27T14:30:00Z,32.34,32.34,32.34,32.34
2007-12-28T14:30:00Z,32.69,32.69,32.69,32.69
2007-12-31T14:30:00Z,33.7,33.7,33.7,33.7
2008-01-02T14:30:00Z,30.45,30.45,30.45,30.45
2008-01-03T14:30:00Z,32.58,32.58,32.58,32.58
2008-01-04T14:30:00Z,26.89,26.89,26.89,26.89
2008-01-07T14:30:00Z,28.48,28.48,28.48,28.48
2008-01-08T14:30:00Z,26.62,26.62,26.62,26.62
2008-01-09T14:30:00Z,29.5,29.5,29.5,29.5
2008-01-10T14:30:00Z,32.19,32.19,32.19,32.19
2008-01-11T14:30:00Z,29.27,29.27,29.27,29.27
2008-01-14T14:30:00Z,32.37,32.37,32.37,32.37
2008-01-15T14:30:00Z,28.25,28.25,28.25,28.25
2008-01-16T14:30:00Z,28.89,28.89,28.89,28.89
2008-01-17T14:30:00Z,24.34,24.34,24.34,24.34
2008-01-18T14:30:00Z,22.03,22.03,22.03,22.03
2008-01-22T14:30:00Z,20.36,20.36,20.36,20.36
2008-01-23T14:30:00Z,26.41,26.41,26.41,26.41
2008-01-24T14:30:00Z,27.25,27.25,27.25,27.25
2008-01-25T14:30:00Z,27.48,27.48,27.48,27.48
2008-01-28T14:30:00Z,32.81,32.81,32.81,32.81
2008-01-29T14:30:00Z,35.25,35.25,35.25,35.25
2008-01-30T14:30:00Z,34.28,34.28,34.28,34.28
2008-01-31T14:30:00Z,42.01,42.01,42.01,42.01
2008-02-01T14:30:00Z,48.1,48.1,48.1,48.1
2008-02-04T14:30:00Z,46.53,46.53,46.53,46.53
2008-02-05T14:30:00Z,37.45,37.45,37.45,37.45
2008-02-06T14:30:00Z,34.93,34.93,34.93,34.93
2008-02-07T14:30:00Z,37.85,37.85,37.85,37.85
2008-02-08T14:30:00Z,36.76,36.76,36.76,36.76
2008-02-11T14:30:00Z,38.05,38.05,38.05,38.05
2008-02-12T14:30:00Z,40.45,40.45,40.45,40.45
2008-02-13T14:30:00Z,45.42,45.42,45.42,45.42
2008-02-14T14:30:00Z,35.91,35.91,35.91,35.91
2008-02-15T14:30:00Z,34.8,34.8,34.8,34.8
2008-02-19T14:30:00Z,37.03,37.03,37.03,37.03
2008-02-20T14:30:00Z,40.45,40.45,40.45,40.45
2008-02-21T14:30:00Z,36.32,36.32,36.32,36.32
2008-02-22T14:30:00Z,38.19,38.19,38.19,38.19
2008-02-25T14:30:00Z,44.56,44.56,44.56,44.56
2008-02-26T14:30:00Z,50.18,50.18,50.18,50.18
2008-02-27T14:30:00Z,50.15,50.15,50.15,50.15
2008-02-28T14:30:00Z,45.26,45.26,45.26,45.26
2008-02-29T14:30:00Z,36.07,36.07,36.07,36.07
2008-03-03T14:30:00Z,34.71,34.71,34.71,34.71
2008-03-04T14:30:00Z,31.47,31.47,31.47,31.47
2008-03-05T14:30:00Z,33.22,33.22,33.22,33.22
2008-03-06T14:30:00Z,25.63,25.63,25.63,25.63
2008-03-07T14:30:00Z,23.83,23.83,23.83,23.83
2008-03-10T13:30:00Z,19.11,19.11,19.11,19.11
2008-03-11T13:30:00Z,29.72,29.72,29.72,29.72
2008-03-12T13:30:00Z,27.42,27.42,27.42,27.42
2008-03-13T13:30:00Z,30.9,30.9,30.9,30.9
2008-03-14T13:30:00Z,25.28,25.28,25.28,25.28
2008-03-17T13:30:00Z,21.03,21.03,21.03,21.03
2008-03-18T13:30:00Z,32.1,32.1,32.1,32.1
2008-03-19T13:30:00Z,25.23,25.23,25.23,25.23
2008-03-20T13:30:00Z,31.08,31.08,31.08,31.08
2008-03-24T13:30:00Z,40.45,40.45,40.45,40.45
2008-03-25T13:30:00Z,45.92,45.92,45.92,45.92
2008-03-26T13:30:00Z,43.91,43.91,43.91,43.91
2008-03-27T13:30:00Z,40.56,40.56,40.56,40.56
2008-03-28T13:30:00Z,36.33,36.33,36.33,36.33
2008-03-31T13:30:00Z,38.94,38.94,38.94,38.94
2008-04-01T13:30:00Z,52.03,52.03,52.03,52.03
2008-04-02T13:30:00Z,53.64,53.64,53.64,53.64
2008-04-03T13:30:00Z,54.01,54.01,54.01,54.01
2008-04-04T13:30:00Z,54.54,54.54,54.54,54.54
2008-04-07T13:30:00Z,55.7,55.7,55.7,55.7
2008-04-08T13:30:00Z,53.78,53.78,53.78,53.78
2008-04-09T13:30:00Z,47.34,47.34,47.34,47.34
2008-04-10T13:30:00Z,51.95,51.95,51.95,51.95
2008-04-11T13:30:00Z,41.76,41.76,41.76,41.76
2008-04-14T13:30:00Z,40.19,40.19,40.19,40.19
2008-04-15T13:30:00Z,42.1,42.1,42.1,42.1
2008-04-16T13:30:00Z,54.98,54.98,54.98,54.98
2008-04-17T13:30:00Z,55,55,55,55
2008-04-18T13:30:00Z,61.95,61.95,61.95,61.95
2008-04-21T13:30:00Z,60.05,60.05,60.05,60.05
2008-04-22T13:30:00Z,54.55,54.55,54.55,54.55
2008-04-23T13:30:00Z,56.25,56.25,56.25,56.25
2008-04-24T13:30:00Z,60.98,60.98,60.98,60.98
2008-04-25T13:30:00Z,63.03,63.03,63.03,63.03
2008-04-28T13:30:00Z,64.91,64.91,64.91,64.91
2008-04-29T13:30:00Z,63.37,63.37,63.37,63.37
2008-04-30T13:30:00Z,63.77,63.77,63.77,63.77
2008-05-01T13:30:00Z,68.24,68.24,68.24,68.24
2008-05-02T13:30:00Z,68.41,68.41,68.41,68.41
2008-05-05T13:30:00Z,67.01,67.01,67.01,67.01
2008-05-06T13:30:00Z,68.3,68.3,68.3,68.3
2008-05-07T13:30:00Z,63.74,63.74,63.74,63.74
2008-05-08T13:30:00Z,64.95,64.95,64.95,64.95
2008-05-09T13:30:00Z,64.86,64.86,64.86,64.86
2008-05-12T13:30:00Z,69.39,69.39,69.39,69.39
2008-05-13T13:30:00Z,69.1,69.1,69.1,69.1
2008-05-14T13:30:00Z,70.57,70.57,70.57,70.57
2008-05-15T13:30:00Z,72.45,72.45,72.45,72.45
2008-05-16T13:30:00Z,72.24,72.24,72.24,72.24
2008-05-19T13:30:00Z,70.29,70.29,70.29,70.29
2008-05-20T13:30:00Z,67.73,67.73,67.73,67.73
2008-05-21T13:30:00Z,63.61,63.61,63.61,63.61
2008-05-22T13:30:00Z,64.87,64.87,64.87,64.87
2008-05-23T13:30:00Z,60.43,60.43,60.43,60.43
2008-05-27T13:30:00Z,63.33,63.33,63.33,63.33
2008-05-28T13:30:00Z,62.96,62.96,62.96,62.96
2008-05-29T13:30:00Z,65.47,65.47,65.47,65.47
2008-05-30T13:30:00Z,65.78,65.78,65.78,65.78
2008-06-02T13:30:00Z,59.93,59.93,59.93,59.93
2008-06-03T13:30:00Z,57.26,57.26,57.26,57.26
2008-06-04T13:30:00Z,57.14,57.14,57.14,57.14
2008-06-05T13:30:00Z,63.87,63.87,63.87,63.87
2008-06-06T13:30:00Z,52.81,52.81,52.81,52.81
2008-06-09T13:30:00Z,47.97,47.97,47.97,47.97
2008-06-10T13:30:00Z,44.21,44.21,44.21,44.21
2008-06-11T13:30:00Z,34.7,34.7,34.7,34.7
2008-06-12T13:30:00Z,34.87,34.87,34.87,34.87
2008-06-13T13:30:00Z,39.8,39.8,39.8,39.8
2008-06-16T13:30:00Z,42.43,42.43,42.43,42.43
2008-06-17T13:30:00Z,39.89,39.89,39.89,39.89
2008-06-18T13:30:00Z,35.69,35.69,35.69,35.69
2008-06-19T13:30:00Z,37.91,37.91,37.91,37.91
2008-06-20T13:30:00Z,31.05,31.05,31.05,31.05
2008-06-23T13:30:00Z,28.2,28.2,28.2,28.2
2008-06-24T13:30:00Z,23.96,23.96,23.96,23.96
2008-06-25T13:30:00Z,27.03,27.03,27.03,27.03
2008-06-26T13:30:00Z,20.67,20.67,20.67,20.67
2008-06-27T13:30:00Z,20.11,20.11,20.11,20.11
2008-06-30T13:30:00Z,19.68,19.68,19.68,19.68
2008-07-01T13:30:00Z,18.72,18.72,18.72,18.72
2008-07-02T13:30:00Z,15.61,15.61,15.61,15.61
2008-07-03T13:30:00Z,13.6,13.6,13.6,13.6
2008-07-07T13:30:00Z,11.91,11.91,11.91,11.91
2008-07-08T13:30:00Z,15.25,15.25,15.25,15.25
2008-07-09T13:30:00Z,13.6,13.6,13.6,13.6
2008-07-10T13:30:00Z,14.88,14.88,14.88,14.88
2008-07-11T13:30:00Z,15.41,15.41,15.41,15.41
2008-07-14T13:30:00Z,14.6,14.6,14.6,14.6
2008-07-15T13:30:00Z,14.01,14.01,14.01,14.01
2008-07-16T13:30:00Z,18.15,18.15,18.15,18.15
2008-07-17T13:30:00Z,21.34,21.34,21.34,21.34
2008-07-18T13:30:00Z,20.64,20.64,20.64,20.64
2008-07-21T13:30:00Z,22.18,22.18,22.18,22.18
2008-07-22T13:30:00Z,27.61,27.61,27.61,27.61
2008-07-23T13:30:00Z,30.73,30.73,30.73,30.73
2008-07-24T13:30:00Z,25.51,25.51,25.51,25.51
2008-07-25T13:30:00Z,28.01,28.01,28.01,28.01
2008-07-28T13:30:00Z,24.27,24.27,24.27,24.27
2008-07-29T13:30:00Z,30.53,30.53,30.53,30.53
2008-07-30T13:30:00Z,33.36,33.36,33.36,33.36
2008-07-31T13:30:00Z,33.47,33.47,33.47,33.47
2008-08-01T13:30:00Z,33.66,33.66,33.66,33.66
2008-08-04T13:30:00Z,31.25,31.25,31.25,31.25
2008-08-05T13:30:00Z,38.96,38.96,38.96,38.96
2008-08-06T13:30:00Z,41.06,41.06,41.06,41.06
2008-08-07T13:30:00Z,36.26,36.26,36.26,36.26
2008-08-08T13:30:00Z,45.34,45.34,45.34,45.34
2008-08-11T13:30:00Z,50.5,50.5,50.5,50.5
2008-08-12T13:30:00Z,48.25,48.25,48.25,48.25
2008-08-13T13:30:00Z,47.48,47.48,47.48,47.48
2008-08-14T13:30:00Z,50.5,50.5,50.5,50.5
2008-08-15T13:30:00Z,52.32,52.32,52.32,52.32
2008-08-18T13:30:00Z,48.98,48.98,48.98,48.98
2008-08-19T13:30:00Z,44.4,44.4,44.4,44.4
2008-08-20T13:30:00Z,44.79,44.79,44.79,44.79
2008-08-21T13:30:00Z,43.8,43.8,43.8,43.8
2008-08-22T13:30:00Z,50.03,50.03,50.03,50.03
2008-08-25T13:30:00Z,43.18,43.18,43.18,43.18
2008-08-26T13:30:00Z,45.75,45.75,45.75,45.75
2008-08-27T13:30:00Z,51.71,51.71,51.71,51.71
2008-08-28T13:30:00Z,58.83,58.83,58.83,58.83
2008-08-29T13:30:00Z,57.23,57.23,57.23,57.23
2008-09-02T13:30:00Z,56.97,56.97,56.97,56.97
2008-09-03T13:30:00Z,57.06,57.06,57.06,57.06
2008-09-04T13:30:00Z,47.33,47.33,47.33,47.33
2008-09-05T13:30:00Z,47.64,47.64,47.64,47.64
2008-09-08T13:30:00Z,52.88,52.88,52.88,52.88
2008-09-09T13:30:00Z,43.16,43.16,43.16,43.16
2008-09-10T13:30:00Z,43.3,43.3,43.3,43.3
2008-09-11T13:30:00Z,41.1,41.1,41.1,41.1
2008-09-12T13:30:00Z,41.38,41.38,41.38,41.38
2008-09-15T13:30:00Z,28.01,28.01,28.01,28.01
2008-09-16T13:30:00Z,30.75,30.75,30.75,30.75
2008-09-17T13:30:00Z,20.15,20.15,20.15,20.15
2008-09-18T13:30:00Z,30.92,30.92,30.92,30.92
2008-09-19T13:30:00Z,41.18,41.18,41.18,41.18
2008-09-22T13:30:00Z,30.64,30.64,30.64,30.64
2008-09-23T13:30:00Z,27.58,27.58,27.58,27.58
2008-09-24T13:30:00Z,23.87,23.87,23.87,23.87
2008-09-25T13:30:00Z,26.53,26.53,26.53,26.53
2008-09-26T13:30:00Z,25.95,25.95,25.95,25.95
2008-09-29T13:30:00Z,13.8,13.8,13.8,13.8
2008-09-30T13:30:00Z,17.93,17.93,17.93,17.93
2008-10-01T13:30:00Z,16.83,16.83,16.83,16.83
2008-10-02T13:30:00Z,11.82,11.82,11.82,11.82
2008-10-03T13:30:00Z,9.3,9.3,9.3,9.3
2008-10-06T13:30:00Z,6.55,6.55,6.55,6.55
2008-10-07T13:30:00Z,3.99,3.99,3.99,3.99
2008-10-08T13:30:00Z,3.58,3.58,3.58,3.58
2008-10-09T13:30:00Z,2.11,2.11,2.11,2.11
2008-10-10T13:30:00Z,2.66,2.66,2.66,2.66
2008-10-13T13:30:00Z,4.98,4.98,4.98,4.98
2008-10-14T13:30:00Z,5.04,5.04,5.04,5.04
2008-10-15T13:30:00Z,3.35,3.35,3.35,3.35
2008-10-16T13:30:00Z,5.43,5.43,5.43,5.43
2008-10-17T13:30:00Z,5.15,5.15,5.15,5.15
2008-10-20T13:30:00Z,7.22,7.22,7.22,7.22
2008-10-21T13:30:00Z,6.41,6.41,6.41,6.41
2008-10-22T13:30:00Z,5.12,5.12,5.12,5.12
2008-10-23T13:30:00Z,4.69,4.69,4.69,4.69
2008-10-24T13:30:00Z,3.89,3.89,3.89,3.89
2008-10-27T13:30:00Z,3.54,3.54,3.54,3.54
2008-10-28T13:30:00Z,5.36,5.36,5.36,5.36
2008-10-29T13:30:00Z,5.83,5.83,5.83,5.83
2008-10-30T13:30:00Z,8.76,8.76,8.76,8.76
2008-10-31T13:30:00Z,12.26,12.26,12.26,12.26
2008-11-03T14:30:00Z,12.85,12.85,12.85,12.85
2008-11-04T14:30:00Z,16.08,16.08,16.08,16.08
2008-11-05T14:30:00Z,11.44,11.44,11.44,11.44
2008-11-06T14:30:00Z,10.17,10.17,10.17,10.17
2008-11-07T14:30:00Z,12.56,12.56,12.56,12.56
2008-11-10T14:30:00Z,11.89,11.89,11.89,11.89
2008-11-11T14:30:00Z,11.01,11.01,11.01,11.01
2008-11-12T14:30:00Z,7.46,7.46,7.46,7.46
2008-11-13T14:30:00Z,11.85,11.85,11.85,11.85
2008-11-14T14:30:00Z,8.37,8.37,8.37,8.37
2008-11-17T14:30:00Z,7.94,7.94,7.94,7.94
2008-11-18T14:30:00Z,8.4,8.4,8.4,8.4
2008-11-19T14:30:00Z,5.34,5.34,5.34,5.34
2008-11-20T14:30:00Z,3.7,3.7,3.7,3.7
2008-11-21T14:30:00Z,4.72,4.72,4.72,4.72
2008-11-24T14:30:00Z,8.27,8.27,8.27,8.27
2008-11-25T14:30:00Z,9.62,9.62,9.62,9.62
2008-11-26T14:30:00Z,15.02,15.02,15.02,15.02
2008-11-28T14:30:00Z,18.03,18.03,18.03,18.03
2008-12-01T14:30:00Z,8.93,8.93,8.93,8.93
2008-12-02T14:30:00Z,13.06,13.06,13.06,13.06
2008-12-03T14:30:00Z,16.48,16.48,16.48,16.48
2008-12-04T14:30:00Z,14.03,14.03,14.03,14.03
2008-12-05T14:30:00Z,20.32,20.32,20.32,20.32
2008-12-08T14:30:00Z,28.84,28.84,28.84,28.84
2008-12-09T14:30:00Z,24.98,24.98,24.98,24.98
2008-12-10T14:30:00Z,32.33,32.33,32.33,32.33
2008-12-11T14:30:00Z,25.39,25.39,25.39,25.39
2008-12-12T14:30:00Z,31.76,31.76,31.76,31.76
2008-12-15T14:30:00Z,27.56,27.56,27.56,27.56
2008-12-16T14:30:00Z,45.56,45.56,45.56,45.56
2008-12-17T14:30:00Z,48.54,48.54,48.54,48.54
2008-12-18T14:30:00Z,44.13,44.13,44.13,44.13
2008-12-19T14:30:00Z,47.42,47.42,47.42,47.42
2008-12-22T14:30:00Z,40.48,40.48,40.48,40.48
2008-12-23T14:30:00Z,38.52,38.52,38.52,38.52
2008-12-24T14:30:00Z,40.82,40.82,40.82,40.82
2008-12-26T14:30:00Z,45.8,45.8,45.8,45.8
2008-12-29T14:30:00Z,41.7,41.7,41.7,41.7
2008-12-30T14:30:00Z,53.24,53.24,53.24,53.24
2008-12-31T14:30:00Z,64.46,64.46,64.46,64.46
2009-01-02T14:30:00Z,74.61,74.61,74.61,74.61
2009-01-05T14:30:00Z,77.44,77.44,77.44,77.44
2009-01-06T14:30:00Z,82.22,82.22,82.22,82.22
2009-01-07T14:30:00Z,76.91,76.91,76.91,76.91
2009-01-08T14:30:00Z,78.17,78.17,78.17,78.17
2009-01-09T14:30:00Z,70.21,70.21,70.21,70.21
2009-01-12T14:30:00Z,59.79,59.79,59.79,59.79
2009-01-13T14:30:00Z,61,61,61,61
2009-01-14T14:30:00Z,47.15,47.15,47.15,47.15
2009-01-15T14:30:00Z,51.31,51.31,51.31,51.31
2009-01-16T14:30:00Z,56.4,56.4,56.4,56.4
2009-01-20T14:30:00Z,37.38,37.38,37.38,37.38
2009-01-21T14:30:00Z,50.05,50.05,50.05,50.05
2009-01-22T14:30:00Z,42.9,42.9,42.9,42.9
2009-01-23T14:30:00Z,45.16,45.16,45.16,45.16
2009-01-26T14:30:00Z,51.03,51.03,51.03,51.03
2009-01-27T14:30:00Z,55.36,55.36,55.36,55.36
2009-01-28T14:30:00Z,66.58,66.58,66.58,66.58
2009-01-29T14:30:00Z,54.5,54.5,54.5,54.5
2009-01-30T14:30:00Z,47.91,47.91,47.91,47.91
2009-02-02T14:30:00Z,48.67,48.67,48.67,48.67
2009-02-03T14:30:00Z,52.44,52.44,52.44,52.44
2009-02-04T14:30:00Z,49.41,49.41,49.41,49.41
2009-02-05T14:30:00Z,53.3,53.3,53.3,53.3
2009-02-06T14:30:00Z,61.7,61.7,61.7,61.7
2009-02-09T14:30:00Z,60.96,60.96,60.96,60.96
2009-02-10T14:30:00Z,47.68,47.68,47.68,47.68
2009-02-11T14:30:00Z,48.41,48.41,48.41,48.41
2009-02-12T14:30:00Z,48.19,48.19,48.19,48.19
2009-02-13T14:30:00Z,47.73,47.73,47.73,47.73
2009-02-17T14:30:00Z,34.02,34.02,34.02,34.02
